Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
Bán nhà 76m2 1 trệt 1 lầu cách đường Vũ Hồng Phô 200m ( P. Bình Đa )	2990000000 tỷ	https://batdongsan.vn/ban-nha-76m2-1-tret-1-lau-cach-duong-vu-hong-pho-200m-p-binh-da-r253284	76	4	2	1	"Bán nhà 1 trệt 1 lầu đường o to ,gần trường chính trị phường Bình Đa
+ Nhà cách đường Vũ Hồng Phô 200m, gần chợ, bách hoá xanh, trường học….
+ Nhà có sân rộng, phòng khách, 4 phòng ngủ, 2 toilét, bếp
+ Diện tích: (4,2 x 19) 76m2
+ Pháp lí: SHR thổ cư 100%
+ Giá: 2,99 tỷ ( thương lượng )
+ Liên hệ: ( H7 )
Ngoài ra mai còn vài căn nữa tương tự như vậy tại khu vực: Tam Hiệp, An Bình… tất cả các căn nhà mai bán pháp lí đều rõ ràng sẽ tìm cho anh/chị một căn nhà phù hợp, anh/chị có quan tâm thì liên lạc với mai nhé"
Bán gấp tòa Văn Phòng 8 tầng mặt phố Tú Mỡ- KĐT Nam Trung Yên DT210m2 MT12m...Giá 120tỷ	120 tỷ	https://batdongsan.vn/ban-gap-toa-van-phong-8-tang-mat-pho-tu-mo-kdt-nam-trung-yen-dt210m2-mt12mgia-120ty-r253283	210	nan	nan	nan	"Tôi cần bán gấp tòa nhà Văn Phòng xây mới 8 tầng mặt phố Tú Mỡ- Khu Đô Thị Nam Trung Yên vị trí đắc địa đẹp nhất tuyến phố...
Diện tích 210m2, Mặt tiền 12m. Tòa nhà xây 7 tầng nổi 1 tầng hầm, thiết kế theo kiểu văn phòng, mỗi tầng là một sàn văn phòng rộng với hệ thống điều hòa âm trần Daikin.
Hệ thống phòng cháy chữa cháy hiện đại do CATP cấp phép.
Sổ đỏ chính chủ. GÍA BÁN= 120 tỷ (có thương lượng).
Để biết thêm thông tin vui lòng liên hệ: Ms Loan 0973889938
Phối cảnh 3D kèm theo là kiến trúc xây dựng tòa nhà"
Nhỉnh 4 Tỷ - Nhà mới cứng TRẦN KHÁT CHÂN - HAI BÀ TRƯNG - 35m2 - 4 tầng	4 tỷ	https://batdongsan.vn/nhinh-4-ty-nha-moi-cung-tran-khat-chan-hai-ba-trung-35m2-4-tang-r253280	35	3	4	Ngõ 184	"Chủ vỡ nợ bán gấp, nhà ngõ 184 TRẦN KHÁT CHÂN, mới cứng ở ngay, 2 mặt rộng thoáng, 35m2 x 4 Tầng - giá nhỉnh 4 Tỷ

- Chủ nhà xây cực tâm huyết, chắc chắn do am hiểu về xây dựng, mới cứng, khách chốt xong chỉ việc xách đồ vào ở, không cần sửa chữa
- Nằm trong ngõ cực rộng thoáng, 3 gác tránh nhau ầm ầm, đỗ ngay trước cửa. Đường trước nhà siêu thoáng đãng.
- Ngõ thông tứ tung, từ nhà có thể đi ra được 4 ngõ khác nhau ( Ngõ 184, 107 Trần Khát Chân; Ngõ 121 Kim Ngưu, Ngõ 625 Minh Khai). Vị trí siêu đẹp. 50M ra ngay đường oto đỗ. Giao thông thuận tiện
- Nằm trong khu tiện ích cao, bước chân ra ngoài là vô vàn hàng quán. Ngay gần chợ Lương Yên. Cực gần các đại học lớn: Đại học Kinh Công, Đại học Kinh Kỹ. Vincom Time City
- An sinh cực tốt, khu dân trí cao, hàng xóm thân thiện, khu ngõ ngách yên tĩnh

Thiết kế:
Tầng 1: PK, wc, bếp.
Tầng 2,3: Mỗi tầng 1PN, wc.
Tầng 4: PN, wc, sân phơi.
SỔ Hồng chờ sẵn, sang tên ngay"
NHÀ ĐẸP 2 TẦNG HXH RA ĐƯỜNG THỐNG NHẤT, 36M, GIÁ 3 TỶ 8 TL	3.8 tỷ	https://batdongsan.vn/nha-dep-2-tang-hxh-ra-duong-thong-nhat-36m-gia-3-ty-8-tl-r253276	36	2	2	Thống Nhất, P16, Gò Vấp	"- Nhà mới mua vào ở ngay
- Diện tích 36m ngang 4m
- Kết cấu 1 trệt 1 lầu, đầy đủ công năng
- Xe hơi đậu cửa ra đường Thống Nhất
- Vị trí gần trường Thông Tây Hội, Phan Chu Trinh, Nguyễn Du...tiện ích xung quanh đầy đủ
- Thuận tiện di chuyển Quang Trung, Lê Đức Thọ, Lê Văn Thọ...
- Sổ hồng chính chủ
- Giá bán 3 tỷ 8 TL
- Liên hệ: 0825-519-011"
BÁN NHÀ 2 TẤM CÂY TRÂM, GÒ VẤP, 4.5X10M GIÁ CHỈ 3 TỶ 7	3.7 tỷ	https://batdongsan.vn/ban-nha-2-tam-cay-tram-go-vap-45x10m-gia-chi-3-ty-7-r253273	40	3	3	Cây Trâm, P11, Gò Vấp	"- Chính chủ bán nhà 2 tấm CÂY TRÂM, P11, Gò Vấp
- Kết cấu nhà 1 trệt 1 lầu
- Diện tích 4.5mx10m
- Vị trí nhà gần chợ Hạnh Thông Tây, không bị ngập nước
- Khu dân trí cao, hàng xóm thân thiện
- Sổ hồng chính chủ
- Liên hệ 0825-519-011 Huỳnh Liêng ( chuyên nhà đất Gò Vấp)"
NHÀ ĐẸP 2 TẦNG HXH RA ĐƯỜNG THỐNG NHẤT, 36M, GIÁ 3 TỶ 8 TL	3.8 tỷ	https://batdongsan.vn/nha-dep-2-tang-hxh-ra-duong-thong-nhat-36m-gia-3-ty-8-tl-r253267	36	2	2	Thống Nhất, P16, Gò Vấp	"- Nhà mới mua vào ở ngay
- Diện tích 36m ngang 4m
- Kết cấu 1 trệt 1 lầu, đầy đủ công năng
- Xe hơi đậu cửa ra đường Thống Nhất
- Vị trí gần trường Thông Tây Hội, Phan Chu Trinh, Nguyễn Du...tiện ích xung quanh đầy đủ
- Thuận tiện di chuyển Quang Trung, Lê Đức Thọ, Lê Văn Thọ...
- Sổ hồng chính chủ
- Giá bán 3 tỷ 8 TL
- Liên hệ: 0825-519-011"
NHÀ 2 TẦNG KIỆT Ô TÔ NGUYỄN TẤT THÀNH	2.58 tỷ	https://batdongsan.vn/nha-2-tang-kiet-o-to-nguyen-tat-thanh-r253266	65	3	2	nan	"NHÀ 2 TẦNG KIỆT Ô TÔ NGUYỄN TẤT THÀNH - GẦN BẾN XE PHÍA NAM
➖ Diện tích: 65m2
➖ Nhà gồm: Phòng Khách + Bếp, Phòng Thờ, 3 Phòng Ngủ, 2 WC, Sân Phơi áo + để xe...
➖ Vị trí: Cạnh Ngay KQH An Đông + Bến Xe - Trường Học - Gần Cầu Vượt Thuỷ Dương. Đầy Đủ Tiện Nghi.
???? Giá: 2 Tỷ 5x ( thương lượng chính chủ )
☎️ Liên hệ: 0799191152 gặp em Văn để nhận thêm thông tin và xem nhà ngay."
Bán nhà Lê Văn Quới, Bình Tân, 4x17, 3 Lầu xây mới, GIÁ 6TỶ7 TL	6.7 tỷ	https://batdongsan.vn/ban-nha-le-van-quoi-binh-tan-4x17-3-lau-xay-moi-gia-6ty7-tl-r253260	67	4	5	Thành phố Hồ Chí Minh	"Mô tả:
+ Hẻm nhựa 1 trục cách mặt tiền Lê Văn Quới khoảng 30m.
+ Kết cấu 67m2 3 tầng kiên cố với 4PN, 5WC, nhà xây mới đẹp lung linh.
Vị trí trung tâm gần chợ Lê Văn Quới, 3 phút ra bốn xã, gần nhiều trường học, TTTM, nhà thuốc,…
+ Khu vực xung quanh toàn nhà cao tầng, dân trí cao, phát triển mạnh mẽ.
+ Sổ hồng riêng, pháp lý chuẩn, công chứng ngay.

+ Giá tốt: 6TỶ7 TL. Hỗ trợ tài chính Ngân hàng.

☎️ MINH QUÂN Xem nhà và gặp chủ trực tiếp thương lượng.
#VT1"
Bán nhà quận 4, mặt tiền đường số, 5 tầng, xe hơi trong nhà, giá chỉ 5.3 tỷ	5.3 tỷ	https://batdongsan.vn/ban-nha-quan-4-mat-tien-duong-so-5-tang-xe-hoi-trong-nha-gia-chi-53-ty-r253254	24	2	nan	nan	"Mặt Tiền đường số 5m, Xe Hơi ngủ trong nhà, Khu trung tâm đường số Q4.
- Khu vực Tập chung nhiều nhà cao tầng, doanh nghiệp, quán ăn, quán cafe, nhà thuốc...
- Ngay trung tâm Q4 nên em nó được hưởng gần như tất cả các tiện ích thiết yếu.

- Kết Cấu: Trệt + Lửng + 2 Lầu + ST.
- Diện Tích: 4 x 6
- Gồm : Trệt (Làm phòng khách), Lửng (Làm Phòng bếp), 2 Phòng Ngủ, Sân thượng, 3 WC

- Đường rộng 5-6m, Xe hơi đỗ cửa...
- Nằm Ngay Vị Trí Giáp Ranh Quận 1 và Quận 7 Và Chỉ Cách Q1 Đúng 200m, Quận 7 100m.
- Xung Quanh Đầy Đủ Các Tiện Ích như : Bách hoá xanh, Các chuỗi nhà thuốc, Bệnh viện Q4, và các Ngân Hàng lớn nhỏ khác nhau.
- Pháp Lý: Sổ Hồng Riêng Hoàn Công.
- Thích Hợp : Gia Đình 2 thế hệ, Đầu Tư Cho Thuê Văn Phòng,Công Ty…

- Gía : 5,3 Tỷ, Thương Lượng
liên hệ: 0888023189 hoặc 0949227113 (An)"
Chính chủ bán nhà Trần Bình Trọng Q.5 ngang 4,5 sẵn 3 tấm rất đẹp ở ngay Giá rẻ	4.5 tỷ	https://batdongsan.vn/chinh-chu-ban-nha-tran-binh-trong-q5-ngang-45-san-3-tam-rat-dep-o-ngay-gia-re-r253251	20	3	nan	nan	"Chính chủ cần bán căn nhà 3 lầu mới đẹp ở ngay hoặc cho thuê giá cao
Đường trước nhà rộng, thoáng khu an ninh dân trí cao cấp
Diện tích nhà 4,5x 5m DTCN : 20m2
Chính chủ rao bán pháp lý rõ ràng minh bạch mua bán sang tên nhanh chóng gọn lẹ
Liên hệ 0888023189 (An) Chuyên BĐS nhà phố Hỗ trợ pháp lý kiểm tra quy hoạch, thủ tục mua & bán đăng bộ sang tên an toàn mua bán tận tâm phục vụ."
Bán nhà: DT: 4,2m x 13m, đúc 4,5 tấm. Đường Hương Lộ 2, Q.Bình Tân	6.5 tỷ	https://batdongsan.vn/ban-nha-dt-42m-x-13m-duc-45-tam-duong-huong-lo-2-qbinh-tan-r253250	54	4	4	nan	"Nhà đường Hương Lộ 2, Bình Tân
+ Diện tích: 4,2m x 13m. Xây dựng đủ, vuông vức
+ Kết cấu: trệt + lửng + 2 lầu + sân thượng.
+Hẻm: 7m, thẳng đẹp, khu nhà lầu, dâm trí cao
+ Thiết kế hiện đại, nội thất cao cấp: tủ bếp tay vịn cầu thang là căm se, lan can đúc gang, thiết bị vệ sinh cao cấp
+ Vị trí thuận tiện: ngay trung tâm hành chính phường, gần UBND phường, bệnh viện, trường học, siêu thị... Di chuyển về Q.6, Q.11 mất 10 phút
+Giá: 6 tỷ 500 thương lượng
+Liên hệ xem nhà: 0937 416 651"
BÁN NHÀ VĂN QUÁN - PHÂN LÔ - OTO - GẦN HỒ - 40M2 NHỈNH 6 TỶ	6 tỷ	https://batdongsan.vn/ban-nha-van-quan-phan-lo-oto-gan-ho-40m2-nhinh-6-ty-r253249	40	4	4	Chiến Thắng, Văn Quán	"- Nhà bán ở phố Chiến Thắng, thuộc khu phân lô oto tránh chạy vòng quanh. 200m ra chợ đầu mối, trường Tiểu học, THCS Tân Triều, 500m ra hồ Văn Quán, khu vực phố Chiến Thắng buôn bán tấp nập k thiếu thứ gì
- Trước nhà có vỉa hè để xe, dân tự xây 6 tầng chắc chắn
- Oto đỗ trước cửa ngày đêm hoặc cất trong nhà tùy ý
- Sổ đỏ A4 nét căng, sẵn sàng giao dịch
- Call/Zalo: 0868399368 - Công Nguyên"
BÁN NHÀ 5 TẦNG - KINH DOANH ĐỈNH - P.PHÚ THUẬN Q7 - NGAY CC JAMONA CITY - 85m2 - 14.6 TỶ	14.6 tỷ	https://batdongsan.vn/ban-nha-5-tang-kinh-doanh-dinh-pphu-thuan-q7-ngay-cc-jamona-city-85m2-146-ty-r253248	85	nan	nan	nan	"BÁN NHÀ 5 TẦNG MẶT TIỀN KINH DOANH ĐƯỜNG SỐ P.PHÚ THUẬN Q7 - NGAY CHUNG CƯ JAMONA CITY - 85M2 (5x17) - 14.6 TỶ TL CHÍNH CHỦ
- Nhà mặt tiền kinh doanh đỉnh các loại ngành nghề
- Kết cấu 85m2 (5x17), 5 tầng BTCT, 4PN, 5WC, ST
- Trước chủ kinh doanh Spa.
- Giao thông thuận tiện, ngay chung cư JAMONA city, KCX Tân Thuận, đường Bùi Văn Ba, Huỳnh Tấn Phát, Nguyễn Văn Linh, Lý Phục Man...
☎️ ALO em Tiến Anh - 0888394178 ngay để đi xem nhà và thương lượng trực tiếp chủ nhà"
Chính thức mở bán dự án duy nhất tại thành phố Từ Sơn	10 tỷ	https://batdongsan.vn/chinh-thuc-mo-ban-du-an-duy-nhat-tai-thanh-pho-tu-son-r253246	180	5	5	Xã Phù Chẩn, Thị Xã Từ Sơn, Bắc Ninh	"???????????? THÔNG BÁO MỞ BÁN
CENTA RIVERSIDE - BIỆT THỰ SÔNG ĐẦU TIÊN TẠI TP TỪ SƠN
Một bước chân bắt trọn nhịp đập phồn hoa
Thời gian mở bán chính thức: 03/12/20222

???? ĐẠI ĐÔ THỊ ĐẲNG CẤP BẬC NHẤT BẮC NINH
❤️‍???? LỢI THẾ KHI SỞ HỮU SHOPHOUSE, BIỆT THỰ SÔNG TẠI CENTA RIVERSIDE:
❇️ Tiến độ thanh toán linh hoạt và ngân hàng hỗ trợ TỐT ????????Ấ???? (Ngân hàng cho vay lên đến 70%; Hỗ trợ 0% lãi suất 12 tháng, ân hạn gốc 18 tháng hoặc đến khi bàn giao nhà, tuỳ thuộc điều kiện nào đến trước)
❇️ Vị trí đẹp ????????Ấ???? ( lõi Trung tâm Vùng Thủ đô).
❇️ Pháp lý tốt ????????Ấ???? (Sổ hồng lâu dài từng căn)
❇️ Sản phẩm + giá TỐT ????????Ấ???? – Phù hợp nhu cầu thực.
❇️ Tiện ích: Nhiều tiện ích ????????Ấ????, Hiện đại ????????Ấ???? và DUY ????????Ấ???? tại Từ Sơn : 3 Công viên liên hoàn, Khu liên hợp thể thao, Khu vui chơi giải trí, Coffee,.... ĐÃ HOẠT ĐỘNG).
❇️ Biệt Thự sông DUY ????????Ấ???? tại TP Từ Sơn
❇️ Cùng cơ hội bốc thăm trúng xe VOLVO V60 cùng vô số phần quà hấp dẫn
-------------------------------------------
???? Vị trí: Đường Hữu Nghị KCN Đô thị và Dịch vụ VSIP Bắc Ninh
???? Nằm trong Lõi KCN Đô thị và Dịch vụ VSIP Bắc Ninh quy mô 700ha với hơn 30.000 Chuyên gia nước ngoài và lao động đến từ nhiều quốc gia"
HIẾM Hẻm 8m 5x25 Ung Văn Khiêm P26 Bình Thạnh	15.2 tỷ	https://batdongsan.vn/hiem-hem-8m-5x25-ung-van-khiem-p26-binh-thanh-r253241	125	7	7	nan	"MẶT TIỀN KINH DOANH ĐA NGÀNH NGHỀ + NGANG 5M - 4 TẦNG BTCT -GẦN D2

HIẾM Hẻm 8m 5x25 Ung Văn Khiêm P26 Bình Thạnh
+ Kết cấu 1 trệt 3 lầu, 7pn, 7wc CHỈ 15,2 tỷ
+ Ngay D2, D5, Hàng xanh, Vincom...
+ Đường kinh doanh 8m sầm uất có vỉa hè"
Bán nhà HXH Trần Văn Hoàng, P9, Tân Bình, 82m2(5.2x16), 4 tầng 10.3 tỷ - 0977943598	10.3 tỷ	https://batdongsan.vn/ban-nha-hxh-tran-van-hoang-p9-tan-binh-82m252x16-4-tang-103-ty-0977943598-r253240	82	nan	nan	nan	"Bán nhà HXH Trần Văn Hoàng, P9, Tân Bình, 82m2(5.2x16), 4 tầng 10.3 tỷ - 0977943598

KHU VỰC VIP PHƯỜNG 9 TÂN BÌNH, HIẾM NHÀ BÁN - HẺM Ô TÔ VÀO - NGANG KHỦNG - NHÀ THIẾT KẾ HIỆN ĐẠI, NỘI THẤT CAO CẤP.

Mô tả:
- Hẻm ô tô vào, rộng thông thoáng.
- Ngang khủng hiếm 5,2m. Nhà thiết kế theo phong cách Châu Âu, hiện đại.
- Xây dựng 4 tầng BTCT, mỗi tầng đều có ban công. Tổng 5 PN lớn + WC kép kín, sân thượng rộng rãi, thoáng mát.
- Vị trí thuận tiện đi lại các quận trung tâm: giáp Q.10, Q.11, Q.5... Hẻm liên kết với các tuyên đường: Lý Thường Kiệt, Bắc Hải, Thiên Phước, Nguyễn Thị Nhỏ,…..
- Tiện ích xung quanh đầy đủ: gần chợ, trường, học, siêu thị, bệnh viện.
- Khu vực dân trí tốt, an ninh.

Giá bán: 10.3 tỷ.
Liên hệ xem nhà: Giang Nguyễn, SDT: 0977943598."
