Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
BÁN NHÀ VĂN QUÁN, TÀI CHÍNH 5 TỶ - Ô TÔ TRÁNH - KINH DOANH, 38M2 X 4 TẦNG - MẶT TIỀN VIP	3.4	38			Phường Văn Quán, Quận Hà Đông, Hà Nội	"TÀI CHÍNH 5 TỶ - Ô TÔ TRÁNH - KINH DOANH
VĂN QUÁN, 38M2 - MẶT TIỀN VIP
4 TẦNG - NGÕ Ô TÔ TRÁNH - 4 NGỦ - ẢNH THẬT 100%
NHÀ LÔ GÓC, THOÁNG SÁNG - TRÀN NGẬP SINH KHÍ
LH: 0866 408 286 (CÓ ZALO Ạ)
Nhà gần hồ Văn Quán, Hưởng trọn tiện tích KĐT Văn Quán"	False	False	True	False	Văn Quán	Phường Văn Quán, Quận Hà Đông, Hà Nội	Văn Quán
BÁN NHÀ NGUYỄN TRÃI - 60M2, 5 TẦNG, MẶT NGÕ Ô TÔ TRÁNH - CHỈ 6.6 TỶ	5	60				"KHÁCH ĐẦU TƯ ALO EM GẤP Ạ
NGUYỄN TRÃI - 60M2, SỔ PHÂN LÔ VUÔNG ĐÉT - CHỈ 6.6 TỶ
5 TẦNG - MẶT NGÕ Ô TÔ tránh dừng đỗ thoải mái - ẢNH THẬT 100%
NGÕ THÔNG - TRUNG TÂM PHỐ CỔ HÀ ĐÔNG - 6 NGỦ
LH: 0866 408 286 (CÓ ZALO)
- Chủ tự xây tâm huyết đến từng viên gạch
- Không gian sống tuyệt vời.
- Gần mặt phố, điện đường trường trạm - văn phòng Cty hoặc Kinh doanh nhỏ"	False	True	True	False	Nguyễn Trái, Hà Động	Nguyễn Trái, Hà Động	Nguyễn Trái, Hà Động
Siêu nóng với cực phẩm 5 tầng thang máy mặt đường Thế Lữ, Hồng Bàng, Hải Phòng	6.6	48			Thế Lữ, Hạ Lý, Hồng Bàng, Hải Phòng	"Siêu nóng với cực phẩm 5 tầng thang máy mặt đường Thế Lữ, Hồng Bàng, Hải Phòng. Lh 0796336866
☘️ Thông số:
- Diện tích: 48,66m2- Ngang: 4,3m- Hướng: ĐB.
- Bìa đỏ chính chủ.
Giá: 15 tỷ( TT)
Nhà xây 5 tầng xây dựng và hoàn thiện với đầy đủ nội thất cao cấp và đẳng cấp. Khu vực dân cư đông đúc, văn minh dân trí cao. Có thang máy.
Căn nhà nằm trong khu vực đang được triển khai dự án phố đi bộ, 1 điểm đến du lịch của thành phố.
☎️ Mọi chi tiết lh: 0796-336-866 Mrs Tâm CDT Gruop Sàn Bán Nhà Hải Phòng"	False	False	True	True	đường Thế Lữ, Phường Hồng Bàng, Thành phố Hải Phòng	Thế Lữ, Hạ Lý, Hồng Bàng, Hải Phòng	đường Thế Lữ, Phường Hồng Bàng, Thành phố Hải Phòng
SÁT MẶT TIỀN PHẠM VĂN ĐỒNG, PHƯỜNG 11, BÌNH THẠNH, 5 TẦNG BTCT, 50M2, 5.x TỶ	15	50	3.0	4.0		"- Diện tích: 4.5 x 11m
- Kết cấu: 1 trệt 1 lửng 3 lầu BTCT; 3 PN, 4 WC. Phòng khách, bếp, ban công siêu rộng
- Đường ba gác quay đầu, an ninh, yên tĩnh. Khu vực Phạm Văn Đồng, Phan Văn Trị
- Gần siêu thị Emart, chợ Cầu Đỏ, chợ Cây Thị, ĐH Văn Lang; tiện ích tràn ngập
- Sổ hồng vuông A4, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	True	True	False	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh
Gấp bán nhà HXH 63m2 Trần Văn Quang Tân Bình thông chỉ 4 tỷ x	5.8	63			Thành phố Hồ Chí Minh	"- DT khủng 63m2 chỉ 4 tỷ x - Xe hơi tới cửa, thông tứ tung
- DT to 63m2 ở ngay thoải mái
- Nhà ngăn 2 căn vừa ở vừa cho thuê
- Lô góc Thoáng, ban công, xe hơi tới nhà
- Gần chợ Trần Văn Quang, bệnh viên Tân Phú di chuyển trung tâm, gần trường học các cấp siêu thị"	False	True	True	False	Trần Văn Quang, Phường Tân Bình	Thành phố Hồ Chí Minh	Trần Văn Quang, Phường Tân Bình
GẤP!... BÁN NHANH NHÀ 4 TẦNG KINH DOANH TỐT, LÊ ĐÌNH DƯƠNG HẢI CHÂU ĐÀ NẴNG CHỈ 4 TỶ.	4.75	52	6.0	6.0	Đường Lê Đình Dương, Hải Châu, Đà Nẵng	"HÀNG HIẾM: NHÀ MỚI XÂY 4 TẦNG, TRUNG TÂM HẢI CHÂU, GẦN CẦU RỒNG, MONG MUỐN BÁN NHANH, GIẢM SÂU 2 LẦN 500 TRIỆU, GIÁ BÁN NHANH 4 TỶ. CƠ HỘI KHÔNG THỂ TỐT HƠN CHO CHỦ MỚI CÓ DUYÊN CƠ SỞ HỮU CĂN NHÀ ĐẸP GIÁ RẺ NÀY.
Thông tin mô tả:
+ Vị trí đắc địa, trung tâm Hải Châu, gần cầu Rồng, UBND quận Hải Châu, các trường đại học, trung học các cấp, chợ, siêu thị … tiện ích xung quanh không thiếu thứ gì. Kình doanh căn hộ tốt, doanh thu dòng tiền 25triệu/tháng. Nhà nằm trên kiệt rộng sau lưng 1 nhà mặt tiền đường.
+ Công năng nhà thiết kế rất phù hợp đầy đủ công năng trên diện tích đất rộng 52m2 bao gồm: Khu vực để xe, phòng khách, bếp, phòng thờ, khu vực giặt phơi rộng, 1 phòng ngủ nhỏ và 5 phòng căn hộ homestay khép kín full nội thất ...
+ Sổ chính chủ sẵn sàng giao dịch.
+ Giá bán nhanh: 4 tỷ (có ra lộc cho khách thiện chí mua nhà)
+ Liên hệ: Mr.Tín 0905154727 để được tư vấn, xem nhà và làm việc chính Chủ"	False	False	True	False	Lê Định Dương, Hải Châu, Đà Nẵng	Đường Lê Đình Dương, Hải Châu, Đà Nẵng	Lê Định Dương, Hải Châu, Đà Nẵng
Nhà gần chợ Tăng Nhơn Phú A , 30m2 ,oto đậu , đang cho thuê chỉ nhỉnh 2 tỷ, SHR, HC đủ	4	30	2.0	2.0	Lã Xuân Oai , Tăng Nhơn Phú A, Tp. Thủ Đức	"Nhà gần chợ Tăng Nhơn Phú A , 30m2 ,oto đậu , đang cho thuê chỉ nhỉnh 2 tỷ
Diện tích 3x10m , 2 tầng , 2 PN , 2 WC ,ban công , nhà cao ráo
Chỉ 100m ra Lã Xuân Oai , chợ Tăng Nhơn Phú A, Lê Văn việt
Cho thuê dòng tiền 8 tr tháng
Phù hợp ở , cho thuê , kinh doanh
Ô tô đậu trước cửa .
Giá chào 2 ,2 tỷ , chủ bán gấp chuyển nơi công tác, rất hợp tác , thiện chí
SHR , hoàn công đầy đủ
....
Tin nhà thật ,thông tin thật, giá thương lượng chính chủ"	False	True	True	False	Lã Xuân Oai, chợ Tăng Nhơn Phú A, Lê Văn Việt	Lã Xuân Oai , Tăng Nhơn Phú A, Tp. Thủ Đức	Lã Xuân Oai, chợ Tăng Nhơn Phú A, Lê Văn Việt
BÁN NHÀ LẠC LONG QUÂN TÂN BÌNH 40M2, GIÁ 6.4 TỶ	2.2	40	5.0			"- Hẻm trước nhà rộng hơn 4M, 5 tầng mới đẹp.
- Diện tích 40m2, ngang 3.2m, dài 13m.
- Kết cấu nhà 5 tầng 1 trệt 1 lững 2 lầu sân thượng trước và sau
- Hẻm an ninh, khu dân trí cao, nhiều tiện ích xung quanh.
- Pháp lý chuẩn, sổ hồng chính chủ, hoàn công đầy đủ, công trong ngày.

Liên hệ: Em Diễm 0868590168 ( Chuyên mua bán – ký gửi nhà phố, hẻm ô tô tại các Quận Sài Gòn)."	False	False	True	False	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình
BÁN NHÀ LẠC LONG QUÂN TÂN BÌNH 40M2, GIÁ 6.4 TỶ	6.4	40	5.0			"- Hẻm trước nhà rộng hơn 4M, 5 tầng mới đẹp.
- Diện tích 40m2, ngang 3.2m, dài 13m.
- Kết cấu nhà 5 tầng 1 trệt 1 lững 2 lầu sân thượng trước và sau
- Hẻm an ninh, khu dân trí cao, nhiều tiện ích xung quanh.
- Pháp lý chuẩn, sổ hồng chính chủ, hoàn công đầy đủ, công trong ngày.

Liên hệ: Em Diễm 0868590168 ( Chuyên mua bán – ký gửi nhà phố, hẻm ô tô tại các Quận Sài Gòn)."	False	False	True	False	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình
CHỈ 6,5 TỶ CÓ NHÀ MẶT TIỀN - ĐƯỜNG SỐ 9 (LÊ VĂN THỌ), P.9, GÒ VẤP	6.4	63	2.0	2.0	ĐƯỜNG SỐ 9 (LÊ VĂN THỌ), P.9, GÒ VẤP	"- Hãy gọi ngay: Thiện 0908.708.835 (ZALO) (niềm nở, chân thành, uy tín).
- Diện tích: 63m2 (4m x 15.6m); 1 trệt, 1 lầu.
- Vị trí: Mặt tiền đường số 9 (Lê Văn Thọ), P.9, Gò vấp. Gần Bệnh viện, Công viên Làng Hoa, trường học các cấp. Thuận tiện kinh doanh mọi ngành nghề.
- Sổ hồng chính chủ, công chứng ngay.
- Giá yêu thương: 6 tỷ 500 triệu (thương lượng).
- Giá chốt tốt hơn giá chào
- Liên hệ ngay: Thiện 0908.708.835 (ZALO) – phục vụ tận tình 24/24 (miễn tiếp môi giới, quảng cáo,…"	False	False	True	False	đường số 9 (Lê Văn Thọ), Phường 9, Quận Gò Vấp	ĐƯỜNG SỐ 9 (LÊ VĂN THỌ), P.9, GÒ VẤP	đường số 9 (Lê Văn Thọ), Phường 9, Quận Gò Vấp
Bán nhà hẻm xe hơi đường Vườn Lài Phú Thọ Hòa Tân Phú	6.5	71	5.0	6.0	Vườn Lài Phú Thọ Hòa Tân Phú	"VƯỜN LÀI SUÝT 80M2 – HXH - ĐÚC BTCT 5 TẦNG – 5 PN – 6WC - HOÀN CÔNG ĐỦ – NỘI THẤT CAO CẤP – SÂN VƯỜN MINI BAO CHILL.
Nhà có 5 PN 6WC Phòng thờ, phong tập thể dục sân thượng trước sau, có phòng ngủ dưới tầng trệt cho người già.
???? Nhà mới tinh, khách xem là thích vị trí, thích nhà ngay, khu dân trí.

???? Sổ hồng, full thổ cư, nhà hoàn công, pháp lý rõ ràng, chính chủ đứng tên sổ nằm trong ngân hàng 2 tỷ hơn."	False	False	True	True	đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú	Vườn Lài Phú Thọ Hòa Tân Phú	đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú
BÁN NHÀ LẠC LONG QUÂN TÂN BÌNH 44M2,HẺM XE TẢI GIÁ 8.1 TỶ	7.8	44	4.0			"- Diện tích 44m2, ngang 4.2m, dài 10m.
- Kết cấu nhà 4 tầng, 4 phòng ngủ, mỗi phòng điều có cửa sổ thoáng mát, ban công từng tầng, giếng trời giữa nhà nên rất thoáng mát
- Vị trí đẹp, gần ngã tư Bảy Hiền, bệnh viện Thống Nhất và chợ vải Tân Bình.
- Hẻm xe tải thông qua đường Hồng Lạc, xe hơi vô tân nhà.
- Khu vực an ninh, dân trí cao.
- Pháp lý chuẩn, sổ hồng chính chủ, hoàn công đầy đủ, công trong ngày.

Liên hệ: Em Diễm 0868590168 ( Chuyên mua bán – ký gửi nhà phố, hẻm ô tô tại các Quận Sài Gòn). Kyyosi.yoze"	False	True	True	False	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình	Lạc Long, Quận Tân Bình
SÁT MẶT TIỀN HOÀNG VĂN THỤ, PHƯỜNG 8, PHÚ NHUẬN, 3 TẦNG BTCT, 45M2, 6.x TỶ	8.1	45	4.0	4.0		"- Diện tích: 3.5 x 13m
- Kết cấu: 1 trệt 2 lầu BTCT; 4 PN, 3 WC. Phòng khách, bếp, ban công bao rộng
- Đường đi sạch đẹp, an ninh, dân trí cao. Khu vực Hoàng Văn Thụ, Nguyễn Văn Trỗi
- Gần BV Tâm Anh, SVĐ Quân khu 7, Công an quận; tiện ích bao la
- Sổ hồng đẹp vuông vức, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	True	True	False	Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận	Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận	Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận
Bán nhà đường Trường Chinh, Đống Đa, gần phố, ở ngay 4 tầng 43m2 giá 6 tỷ	6.8	43	4.0	3.0		"- Nhà dân xây, vị trí mặt ngõ, cách mặt phố Trường Chinh khoảng 30m, ngay sát Ngã Tư Sở đường trước nhà ba gác tránh xe máy, nhà rất gần phố nên đi lại rất thuận tiện nhiều tiện ích xung quanh, vài phút là đến bệnh viện lớn trong khu vực, như BV Đại Học y, BV Bạch Mai, trường Đại Học Thuỷ Lợi và nhiều tiện ích khác ….vv.
- Hiện tại là nhà 4 tầng, xây khung cột bê tông cốt thép chắc chắn:
- Tầng 1: Phòng khách, bếp ,cầu thang và vs giữa .
- Tầng 2,3: Mỗi tầng có 2 phòng ngủ và vs .
- Tầng 4: phòng thờ và sân phơi .
- Sổ đỏ chính chủ, đã nằm két chờ giao dịch .
- Giá có thương lượng ."	False	False	True	False	đường Trường Chinh, Phường Đống Đa	đường Trường Chinh, Phường Đống Đa	đường Trường Chinh, Phường Đống Đa
Beat Your Weight With Perfect Support: Top 5 Best Weight Loss Products Today	6	200	12.0	12.0	Tầng 5, Tòa nhà Silver Sea Tower - 47 Ba Cu, Phường 1, Thành phố Vũng Tàu	"Beat Your Weight With Perfect Support: Top 5 Best Weight Loss Products Today
There are many weight loss support products on the market today. Besides high quality products, there are also products that are not safe and harmful to users' health.
If you are wondering about choosing a weight loss product to improve your figure. Please refer to the detailed reviews below about the 5 best weight loss aids today.
Note: The products are not medicines and cannot replace medicine. Users should consult a Doctor or Nutritionist before use.
Losing weight is a process - Join me to lose weight safely!
1. Panorama Slim weight loss support food
PANORAMA SLIM – a supplement that supports weight loss and eliminates excess fat. Especially old fat areas, fat areas that are difficult to reduce such as: belly fat, thigh fat, buttock fat.

The product is made entirely from natural ingredients, causing no side effects. With a capsule design, Panorama Slim is easy to use and suitable for both men and women.
In particular, Panorama Slim is produced in Vietnam according to modern American methods with a closed production process and strict inspection. The product is recognized by the Ministry of Health and assessed to meet ISO and GMP standards.
From the effectiveness the product brings, you can completely trust and use Panorama Slim to support your weight loss process.
Ingredient
Garcinia cambogia.
White Kidney Beans
HCA (Hydroxycitric acid found in Guava fruit)
Grapefruit essence
L-carnitine
Chlorogenic acid
Vitamin C, B,..

Uses
Supports weight loss, fat loss, eliminates excess fat, visceral fat.
Helps burn excess fat and increase metabolic activity
Get back in shape.
Does not cause feelings of fatigue, discomfort, loss of strength or weakness during use.
Creates a feeling of fullness for a long time, limiting the absorption of starch and fat.
Eliminate toxins, remove them from the body through the urinary tract.
Improve physical condition, improve spirit.
No side effects, no weight gain again when stopping the product.
How to use
Use 3 times a day, 1 pill each time in the morning, noon, and night.
Should be used about 30 minutes before eating, drink with plenty of water to increase absorption efficiency.
Limit snacks, greasy foods, soft drinks, alcohol, tobacco and stimulants.
Diet supplemented with lots of green vegetables and fruits.
See more information here: https://panoramaslim.com/
2. Body Beauty Slim Body
Beauty Slim weight loss pill, researched and developed by Fresh Life Pharmaceutical Joint Stock Company, is a line of healthcare and physique improvement products. With ingredients from nature: tall pineapple, chitosan, lemon peel powder, yellow flag, green tea powder, coffee powder, nano curcumin,... The product is formulated in the form of effervescent tablets - increases its absorption into the body.





Uses
Reduces free radicals, slows down the aging process.
Accelerates metabolism, enhancing the conversion of fat into energy to prevent accumulation that causes weight gain.
Increases food digestion activity of the stomach and intestines, stimulates new cell regeneration, repels wrinkles and dark spots.
How to use
Dissolve 1 Body Beauty Slim tablet with 200ml of cooled boiled water or warm water.
Use 2 - 3 times/day. Should be used 30 minutes - 1 hour before eating.
3. Neko Slim herbal weight loss pills
Neko Slim is a weight loss pill researched and developed by BIGFA Joint Stock Company, originating in Vietnam.
The product is inspired by the weight loss secrets of Eastern medicine, using natural ingredients to help burn fat quickly and ensure high safety for users.

Ingredient
Fresh lotus leaves
Jiaogulan
Cheating
Polarize
Code
Bitter melon through the forest
High pine land,…
Uses
Restores the digestive system, balances the concentration of substances in humans, and maintains the stable functioning of organs during the weight loss process.
Prevents absorption, promotes metabolism and elimination of fat through the excretory system.
Supports purification and detoxification of the body.
How to use
Take 2 Neko Slim capsules 30 minutes before eating with 250ml of warm water, 2-3 times a day.

4. Nobi Nutrition weight loss food
Nobi Nutrition - famous functional food brand in the United States. Nobi Nutrition Premium Women's Fat Burner product is currently the preferred choice of many consumers around the world when needing to improve and enhance their health.

Ingredient
Calcium (Calcium Beta - Hydroxybutyrate)
Sodium (Sodium Beta - Hydroxybutyrate)
Magnesium (Magnesium Beta - Hydroxybutyrate)
Uses
Promotes ketosis and reduces appetite
Enhance the ability to lose weight and melt excess fat in the abdomen, thighs, and arms.
Provides components that break down fatty acids to create energy for the body to function
Increases lean mass in body structure, supporting muscle development.
How to use
Take 2 - 3 tablets per day about 20 - 30 minutes before meals.

5. Detox Slimming Capsule
Detox Slimming Capsule - a weight loss product that uses micronutrient supplementation to improve body weight. The product is imported directly in the US in pill form, providing quick results and ensuring health safety for users.

Ingredient
Strawberries, mint leaves, ginger, Gynostemma pentaphyllum, American grapefruit, cucumber,...
Uses
Antioxidant, helps control free radicals and prevents factors that cause overweight
Reduce hunger, limit starch absorption into the body
Supplement vitamins, promote the process of converting fat into energy.
How to use
Take 1 pill/day, before or after breakfast
With information about products that support weight loss, we hope you will choose the right product and quickly regain your lovely, radiant figure. Don't forget to combine the above products with a strong diet and moderate exercise to optimize the effectiveness of your weight loss process.
If you need more information and advice on suitable products, do not hesitate to contact Panorama Slim at hotline 0568654268 for the fastest support."	False	False	False	False	False	Tầng 5, Tòa nhà Silver Sea Tower - 47 Ba Cu, Phường 1, Thành phố Vũng Tàu	False
