Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Nhà 5 tầng đường ô tô tránh, cạnh trường TH Lý Thường Kiệt, 5.9 tỷ	4200000	32.0	3.0	4.0	Lý Thường Kiệt, P.8, Tân Bình	Nhà kết cấu 1 trệt 1 lững 2 lầu, sân thượng rộng rãi. Gồm 3 phòng ngủ. Hẻm ô tô tránh, đậu sân trước và vào trong. Nhà tiện làm công ty, kinh doanh, cho thuê. Vị trí nhà gần chợ, trường học các cấp, dịch vụ tiện ích khá đầy đủ. Sổ hồng riêng, pháp lý chuẩn. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	True	True	đường ô tô tránh, cạnh trường TH Lý Thường Kiệt	Lý Thường Kiệt, P.8, Tân Bình	đường ô tô tránh, cạnh trường TH Lý Thường Kiệt
BÁN ĐẤT TẶNG NHÀ PHƯỜNG 1 GÒ VẤP 10M RA MẶT TIỀN PHẠM VĂN ĐỒNG CHỈ 73TR//M2	5.9	67.0			Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh,	"???????? Nhà CẤP 4 đang cho thuê 9tr/thang
+ vài mét ra đường lớn
+ dt ngang 4,7m x 13.5, nở hậu 7m
???????? Ngay trung tâm sát vách PHÚ NHUẬN, BÌNH THẠNH, TÂN BÌNH,...thuận tiện qua các quận, 2 phút lại chợ Gò Vấp.
????????sổ hồng riêng công chứng ngay

LH HƯƠNG NGUỒN NHÀ RẺ."	False	True	True	Phường 1, Gò Vấp	Lê Quang Định, Phường 1, Gò Vấp, Hồ Chí Minh,	Phường 1, Gò Vấp
CHUYỂN CÔNG TÁC CẦN BÁN NHÀ GẤP	4.95	165.0				"Chuyển công tác cần bán gấp
Nhà toạ lạc tại Phường Tân Lập, Tp. Nha Trang, Tỉnh Khánh Hòa
- Diện tích đất: 90.4 m2
- Diện tích xây dựng: 60.3 m2
- Diện tích sàn: 165.5 m2.
- Hẻm rộng 11.5m, cách trục đường chính 12m
- Giá bán 15.5 tỷ
Liên hệ xem ngay: Huyền: 0921029595"	False	False	True	Phường Tân Lập, Tp. Nha Trang, Tỉnh Khánh Hòa	Phường Tân Lập, Tp. Nha Trang, Tỉnh Khánh Hòa	Phường Tân Lập, Tp. Nha Trang, Tỉnh Khánh Hòa
6x12M,Gấp Bán nhà mặt tiền ngô tất tố, bình thạnh, nhỉnh 9 tỷ,0901248068	15.5				Thành phố Hồ Chí Minh	"6x12M,Gấp Bán nhà mặt tiền ngô tất tố, bình thạnh, nhỉnh 9 tỷ,0901248068

⭐️Ts: 23VC023_610
????Gọi ngay Vân Nhà To - 0901248068 (Zalo, Viber) - 24/7
——————-
+ Vị trí bên cạnh Quận 1, khu ẩm thực người Nhật, Quận 3, đi Ngô Tất Tố, Huỳnh Tịnh Của, Xô VIết Nghệ Tĩnh, Nguyễn Công Trứ,cầu Thị Nghè một nút nhạc.
+ Mặt tiền lô góc KD sầm uất đa ngành nghề.
+ Bán đất tặng luôn nhà 3 tầng.
+ Phù hợp khách vừa Ở vừa cho thuê, công năng đầy đủ đại gia đình.
+ Sổ vuông,Pháp lý sạch, chuẩn, công chứng ngay.

bán nhà xô viết nghệ tĩnh, phường 21;Nguyễn Cửu Vân Phường 17 Quận Bình Thạnh"	False	False	True	Ngô Tất Tố, Phường 17, Quận Bình Thạnh	Thành phố Hồ Chí Minh	Ngô Tất Tố, Phường 17, Quận Bình Thạnh
Nhà HXH thông, 46m2, hẻm an ninh yên tĩnh.	9.49	46.0	2.0	2.0		"Nhà Lê Quang Định, Phường 11, Bình Thạnh
+ Diện tích: 4m x 12m = 46m2
Kết cấu: 1 trệt 1 lầu: 2 phòng ngủ, 2wc, sân để xư, ban công
+ vị trí: hẻm 3,5m thông
Nhà còn mới
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình ảnh minh họa"	False	False	True	Lê Quang Định, Phường 11, Quận Bình Thạnh	Lê Quang Định, Phường 11, Quận Bình Thạnh	Lê Quang Định, Phường 11, Quận Bình Thạnh
Nhá bán nguyên căn 4x15 mặt tiền nhựa lớn hàng hiếm duy nhất 1 căn	5.6	75.0				"HOT HOT Cần Bán Căn Nhà- Giá CỰC RẺ Tại Tp HCM
Diện tích: 75m2 ( 4x 15m )
Giá bán: 520 triệu.(GIÁ BÁN LỖ)
+ Nhà 1 trệt 1 lầu :
* Nhà mặt tiền trước sau thoáng mát, được thiết kế theo phong cổ điển, xây
dựng kiên cố chắc chắn gồm: sân đậu xe hơi, phòng khách, ban công, bếp,
2tolet, 2phòng ngủ
+ Thiết kế hiện đại, nội thấy cao cấp, vị trí sầm uất của TPHCM

- TIỆN ÍCH xung quanh đầy đủ như gần Siêu Thị, Nhà thiếu nhi, Chợ....

- GIAO THÔNG: Đường trước nhà hơn 7m, có sân để xe rộng, đi lại dễ dàng, cơ sở hạ tầng hoàn chỉnh. Điện âm nước máy đầy đủ.

- KHU VỰC dân cư đông đúc, an ninh đảm bảo.

PHÁP LÝ: Sổ hồng riêng, giấy phép xây dựng, hoàn công đầy đủ . Không lộ giới, không mồ mả, Sổ rất đẹp.

Liên Hệ SĐT : 0372870144 để được xem nhà trực tiếp"	False	False	True	TPHCM	TPHCM	TPHCM
Nhà phố liền kề có 1-0-2 ngay trung tâm Tân Phước Khánh, đã hoàn thiện 100%toàn khu,CK 2%	23000000000	61.0	2.0	3.0		"Nhà phố liền kề có 1-0-2 ngay trung tâm Tân Phước Khánh, đã hoàn thiện 100%toàn khu,CK 2%
Tìm đâu ra khu nhà phố liền kề đẹp như vậy ở Tân Phước Khánh nữa.
Vị tri thuận lợi cách mặt tiền ĐT745 chỉ 100m.
Diện tích: 61 - 70m².
Có 2 hình thức bàn giao: Giao thô và giao hoàn thiện cơ bản.
Đã có hơn 50% hộ dân về ở
Kết cấu: 1 trệt 1 lầu, 2 phòng ngủ 3 toilet.
Giá chỉ từ 2 tỷ 5 / căn.
Chiếc khấu 2% cho khách hàng khi vay ngân hàng
Đặc biệt chiếc khấu 4% cho khách hàng thanh toán nhanh
Bán kính 1.5km có đầy đủ chợ, trường học các cấp, bệnh viện, khu vui chơi mua sắm, khu du lịch sinh thái.
Di chuyển đến Thuận An chỉ 5p, Tp Dĩ An chỉ 15p.
Ngân hàng hỗ trợ đến 70% giá trị.
Sổ hồng riêng đã hoàn công.
Liên hệ: 0947464497 di xem nhà thực tế"	False	False	True	Đường T745, Tân Phước Khánh	Đường T745, Tân Phước Khánh	Đường T745, Tân Phước Khánh
Giá đáy của đáy đầu tư lời ngay khi mua tại Centa RiverSide Từ Sơn gần Vinhome RVS	2.5	100.0				"Kết nối giao thông thuận tiện, khu đô thị quy hoạch bài bản đẳng cấp của Singgapore
- Gần ngay Khu trung tâm hành chính của 3 KCN lớn, các chuyên gia và kỹ sư sẽ làm việc . Mọi dịch vụ ăn theo sẽ phát triển
- Môi trường sống xanh, tiềm năng sinh lời cao
- đón đầu xu hướng bất động sản
- Dễ thanh khoản, làm việc với chủ đầu tư
Giá quá đẹp : 5,7 tỷ ( bao thuế phí )
Liên hệ ngay em Sim để xem nhà trực tiếp làm việc với chủ đầu tư : 0388824686
#centariversidetuson #centavsipbacninh #centacity #khucongnghecao"	False	False	True	Khu khô congngh tiOS Từ Sơn	Khu khô congngh tiOS Từ Sơn	Khu khô congngh tiOS Từ Sơn
Bán nhà Kim Hoa, nhà rộng rãi, gần đường, 40m2, 3.85 tỷ	5.7	40.0			Phố Kim Hoa, Phương Liên, Đống Đa, Hà Nội	"+ Bán nhà ngõ Chùa Kim Liên, phố Kim Hoa, Đống Đa, Hà Nội. Vị trí đắc địa, cách 1 nhà ra đường ô tô tránh. Ngõ ba gác qua cửa.
+ Nhà 4 tầng, 40m2. Khu vực rất hiếm nhà bán. Đường thông sang Đại Cồ Việt, Lê Duẩn, Xã Đàn.
+ Nhà nằm ngay sát khu vực các trường Đại học Bách Khoa, Kinh tế, Xây dựng.
+ Chủ nhà là cán bộ công chức nhà nước, tính tình xởi lởi, thân thiện.
+ Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.
+ Giá: 3.85 tỷ (có thương lượng với khách thiện chí).
+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.
+ Miễn tiếp trung gian và môi giới.
+ Liên hệ Mr Khánh nhiệt tình, tận tâm để đi xem nhà ngay 0968904560."	False	True	True	ngõ Chùa Kim Liên, phố Kim Hoa, Đống Đa, Hà Nội	Phố Kim Hoa, Phương Liên, Đống Đa, Hà Nội	ngõ Chùa Kim Liên, phố Kim Hoa, Đống Đa, Hà Nội
Nhà HXH thông, 4 tầng, 3 phòng ngủ, nhà mới tặng full nội thất	3.85	25.0	3.0	4.0		"Nhà Lê Quang Định, Phường 5, Bình Thạnh.
+Diện tích: 3.5m x 7m = 25m2
Kết cấu: 1 trệt – 3 lầu: 3 phòng ngủ, 4wc
+ vị trí: hẻm xe hơi thông Trần Bình Trọng, sát Phú Nhuận
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình ảnh minh họa"	False	False	True	Lê Quang Định, Phường 5, Quận Bình Thạnh	Lê Quang Định, Phường 5, Quận Bình Thạnh	Lê Quang Định, Phường 5, Quận Bình Thạnh
Thật 100%! 20m Ra Phố Kim Ngưu – Nội Thất Xịn – Mặt Tiền Rộng – DT 71m2*4 Tầng – Giá 5 Tỷ	4.25	71.0	4.0	3.0		"- NÓI KHÔNG VỚI QUY HOẠCH HAY LỖI PHONG THUỶ. CHỦ CHUẨN BỊ ĐI ĐỊNH CƯ NƯỚC NGOÀI, CHẤP NHẬN BÁN NHANH, GIÁ RẺ

- BÁN NHÀ KIM NGƯU, PHƯỜNG VĨNH TUY. NHÀ CÁCH PHỐ ĐÚNG 20M, MẶT TIỀN RỘNG, NỞ HẬU. NỘI THẤT ĐẮT TIỀN, MỚI TINH.

- Bán nhà ngõ Kim Ngưu, DT 71m², mặt tiền 6,5m, xây dựng 4 tầng, giá chỉ 5,05 tỷ
- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường ĐH Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!
- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Trần Khát Chân, Lò Đúc, Lạc Trung, Minh Khai…
- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác

- Nhà chủ tự xây, đồ đạc tự mua để ở và sử dụng nên rất tốt
- Thiết kế nhà:
+ Tầng 1: Sân để xe + Phòng khách + Bếp + wc
+ Tầng 2: 2 Phòng Ngủ + wc
+ Tầng 3: 2 Phòng Ngủ + wc
+ Tầng 4: Sân Phơi

- Liên hệ Mr Luân – Chuyên bán nhà Kim Ngưu."	False	True	True	Kim Ngưu, Phường Vĩnh Tuy	Kim Ngưu, Phường Vĩnh Tuy	Kim Ngưu, Phường Vĩnh Tuy
Bán Nhà 2 Tầng 2 Mê Kiệt Oto Bến Xe Đà Nẵng	5	60.0	3.0	2.0	K192 tô hiệu	"❌❌BAN NHÀ 2 TẦNG KIỆT 192 TÔ HIỆU
- Kiệt 3m xe tải vô tới nhà gần các đường lớn hoàng thị loan, nam trân
- Diện tích 60m2
- Hướng đông mam
- Nhà 2 tầng 2 mê gồm 3pn (1pn dưới), 2wc, pk, bếp, p thờ, sân phơi, sân để xe … nhà trang bị full nội thất
- Gia 2.690 có tl
☎️ 0911.43.0123 LH xem nhà."	False	False	True	Tô Hiếu, Quảng Nam	K192 tô hiệu	Tô Hiếu, Quảng Nam
Bán nhà mặt tiền đối diện cổng trường ngoại ngữ	2690	74.0	5.0	4.0	phạm thế hiển	"- Diện tích đất 74m2, diện tích sử dụng 255m2
- Sở hữu mặt tiền đường Phạm Thế Hiển, đối diện trường Ngoại Ngữ
- Nhà hoàn thiện 4 tầng
- Hường Tây, mua vào ở ngay
• Tầng 1: phòng khách rộng rãi, bếp, wc.
• Gác lửng: tuỳ công năng
• Tầng 2: 3 phòng ngủ. 2 Tolet..
• Tầng 3: 2 phòng ngủ. 1 Tolet. 1 phòng thờ.
• Chuồng cu: chỗ giặt phơi
---------------------------------
-Vị trí thuận tiện kinh doanh, thuê trọ
-Cách sân bay chỉ 500m, liền kề Vimec, Helio, siêu thị Lotte mart, công viên châu Á, đối diện cổng trường Đại học tiện kinh doanh.
-Tiện ích sống hiện hữu, với khu dân cư đông đúc, trường cấp 2, cấp 3, đại học, chợ, siêu thị, công viên, khu vui chơi có sẵn trong bán kính 1km
Làm việc chính chủ 0906439161 ( có thương lượng )"	False	True	True	đường Phạm Thế Hiển	phạm thế hiển	đường Phạm Thế Hiển
CHỈ 6 TỶ NHÀ 5 TẦNG 2 THOÁNG Ở KẾT HỢP KINH DOANH - Ô TÔ PHÓNG- NGÕ THÔNG ĐƯỜNG 24M	5.9	38.0	5.0	4.0	TÂN TRIỀU TRIỀU KHÚC	"CHỈ 6 TỶ TẬU NHÀ 5 TẦNG - 2 THOÁNG - Ở KẾT HỢP KINH DOANH - Ô TÔ PHÓNG- NGÕ THÔNG TÂN TRIỀU MỚI - KHU VỰC PHÁT TRIỂN TỪNG NGÀY
-Ngõ rộng đẹp nhất phố Tân Triều, ô tô tránh nhau, thông sang Tân Triều mới, Yên Xá
-Khu vực phát triển sầm uất, kinh doanh đa dạng
- Nhà 2 thoáng trước sau .
Thiết kế :
Tầng 1 : thông sàn để xe, kinh doanh , vệ sinh
Tầng 2: : bếp, khách , vs
Tầng 3.4: tổng 4 ngủ, vs
Tầng 5: phòng thờ, sân phơi
- Sổ đỏ vuông đẹp.
- Lh: 0819508701 để đi xem nhà miễn phí."	False	False	True	Ngõ Tân Triều, Tân Triều, ...	TÂN TRIỀU TRIỀU KHÚC	Ngõ Tân Triều, Tân Triều, ...
Hẻm đẹp nhất Vườn Lài Tân Phú, xe tải chạy vi vu, giá nhỉnh 6 tỷ.	6					"Hẻm đẹp nhất Vườn Lài Tân Phú, xe tải chạy vi vu, giá nhỉnh 6 tỷ.
* Diện tích: 4m x 18m.
* Kết cấu 3 phòng ngủ, 4 toilet. Nhà mới vào ở ngay.
* Hẻm nhựa xe tải, thông khắp phường. Khu vực an ninh, yên tĩnh, dân trí cao.
* Vị trí nhà đã nói lên giá trị của ngôi nhà. Khách xem sẽ ưng ngay lần đầu.
Giá 6.7 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Hẻm Vườn Lài, Quận Tân Phú	Hẻm Vườn Lài, Quận Tân Phú	Hẻm Vườn Lài, Quận Tân Phú
Nguyễn Sơn Tân Phú, 60m2, chính chủ 1 đời, xe hơi đỗ cửa.	6.7					"Nguyễn Sơn Tân Phú, 60m2, chính chủ 1 đời, xe hơi đỗ cửa.
* Ngang gần 5m, sổ vuông đẹp
* Nhà có ban công, giếng trời nên luôn thoáng mát, sáng sủa.
* Hẻm an ninh, yên tĩnh, sạch sẽ, hàng xóm thân thiện, vui vẻ.
* Nhà chính chủ lâu đời, chưa qua đầu tư. Khách ưng, giá chốt vô tư.
Giá 6 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Nguyễn Sơn, Quận Tân Phú	Nguyễn Sơn, Quận Tân Phú	Nguyễn Sơn, Quận Tân Phú
Sốc 5Tỷ Nhà Ngay TT Quận5_60m2 Lê Hồng Phong+Trần Hưng Đạo Tìm đâu Ra Căn Thứ2_	6	60.0	3.0	2.0		"♦️ Gần mặt tiền đường 16m Trần Hưng Đạo
♦️ Nhà Quận 5 – 60m2 – 80tr/m2 tìm đâu ra
♦️ Gồm: 1 trệt, 1 lầu , 3PN, 2WC có giếng trời ban công,sân để xe rất thông thoáng.
♦️ Nhà cũ tiện sửa chữa, xây mới
♦️ Hẻm 3 gác tung tăng, cách mặt tiền vài chục mét, thông tứ phía.
♦️ Gần Bv Chấn Thương Chỉnh Hình, BV Nguyễn Trãi, An Bình, Bv 7A
♦️ Ngay Nguyễn Trãi khu buôn bán nhộn nhịp, sầm uất,mọi thứ đều có
♦️ Giá thỏa thuận ( còn thương lượng)
♦️ Pháp lý chuẩn, Sổ nở hậu đón tài lộc, công chứng ngay
Liên hệ xem nhà: 0903356875 Hangnhapho#SG
#nhabanquan1
#nhabanquan3
#nhabanquan5
#nhabanquan10
hangBDS#SG
hangnhapho#SG"	False	False	True	đường Trần Hưng Đạo, Quận 5	đường Trần Hưng Đạo, Quận 5	đường Trần Hưng Đạo, Quận 5
