Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Bán nhà Hoàng Mai quận Hoàng Mai 36m2 x 5T chỉ 4,98 tỷ	2.2					nan	False	False	True	đường Hoàng Mai, Quận Hoàng Mai	đường Hoàng Mai, Quận Hoàng Mai	đường Hoàng Mai, Quận Hoàng Mai
BÁN CHDV 4 TẦNG. P. Trường Thọ Thủ Đức, Diện tích 116m2 giá 9,5 tỷ	3.9		18.0	18.0	Đường Số 5, Phường Trường Thọ, Quận Thủ Đức, TP HCM	"BÁN CHDV 4 TẦNG. P. Trường Thọ Thủ Đức, Diện tích 116m2 giá 9,5 tỷ
- Kết cấu: 1 TRỆT 3 LẦU có 18 phòng + wc, sảnh để xe, sân phơi, nội thất đầy đủ….
- DÒNG TIỀN ỔN ĐỊNH 45TR/THÁNG
- Vị trí đắc địa, trung tâm Phường Trường Thọ, TP.Thủ Đức. Bán kính 1km tiện ích phủ vây, gần trường ĐH Kiến Trúc, SPKT, ĐH Ngân hàng…………
- Diên tích: 116m2 thổ cư . Ngang 5m dài 23m ( vuông vức )
- Diện tích sàn 360m2
- Giá bán : 9,5 Tỷ ( Thương lượng )
- Pháp lý chuẩn, sổ hồng riêng, hoàn công đầy đủ, công chứng ngay trong ngày.
- Đường trước nhà ba gác , cách đường xe hơi 20m
- Tiện di chuyển tới Chợ Thủ Đức 2 phút, bến xe, sân bay chỉ 15 phút……
- Đi ra Đặng Văn Bi chỉ 1 phút, Võ Văn Ngân 2 phút, Xa lộ Hà Nội, Phạm Văn Đồng, quốc lộ 1, quốc lộ 1K chưa tới 10 phút...
- Tiện vừa ở và quản lý cho thuê tiếp tục đầu tư, kinh doanh khách sạn, nhà nghỉ, CHDV…....
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"	False	True	True	P. Trường Thọ, TP. Thủ Đức	Đường Số 5, Phường Trường Thọ, Quận Thủ Đức, TP HCM	P. Trường Thọ, TP. Thủ Đức
Bán nhà trọ MT đường ĐẤT MỚI, DT: 12x24m, 5 lầu, giá: 42 tỷ TL Liên Hệ Ngay	9.5	288.0				"- Bán nhà trọ: Mặt tiền đường Đất Mới, DT: 12x24m.
- Hiện trạng: Mặt tiền rộng 12m, cách ngã 3 Đất Mới - Lê Văn Quới chỉ 100m. Gồm 25 phòng trọ và 1 kios đang cho thuê, tổng thu nhập 100 triệu/tháng. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học các cấp, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 hầm, 1 trệt, 5 lầu.
- Vị trí: Khu dân cư an ninh, sầm uất, xe lưu thông thường xuyên.
- Giá: 42 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	True	True	True	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh
Bán nhà trọ MT đường ĐẤT MỚI, DT: 12x24m, 5 lầu, giá: 42 tỷ TL Liên Hệ Ngay	42	288.0				"- Bán nhà trọ: Mặt tiền đường Đất Mới, DT: 12x24m.
- Hiện trạng: Mặt tiền rộng 12m, cách ngã 3 Đất Mới - Lê Văn Quới chỉ 100m. Gồm 25 phòng trọ và 1 kios đang cho thuê, tổng thu nhập 100 triệu/tháng. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học các cấp, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 hầm, 1 trệt, 5 lầu.
- Vị trí: Khu dân cư an ninh, sầm uất, xe lưu thông thường xuyên.
- Giá: 42 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	True	True	True	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh
Bán nhà MT đường ĐẤT MỚI, DT: 7x28m, 5 lầu, giá: 26 tỷ TL Liên Hệ Ngay	42	196.0				"- Bán nhà: Mặt tiền đường Đất Mới, DT: 7x28m.
- Hiện trạng: Mặt tiền rộng 12m, cách ngã 4 Chiên Lược và ngã 4 Hương Lộ 2 chỉ 300m, thuận lợi để kinh doanh, làm văn phòng hoặc cho thuê. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học các cấp, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 trệt, 5 lầu.
- Vị trí: Khu dân cư an ninh, sầm uất, xe lưu thông thường xuyên.
- Giá: 26 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	True	True	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh
Bán nhà trọ MTNB đường SỐ 1 GÒ XOÀI, DT: 6x42m (nở hậu 12.5m), 4 lầu, giá: 25 tỷ TL Liên Hệ ngay	26	252.0				"- Bán nhà trọ: Mặt tiền nội bộ đường Số 1 Gò Xoài, DT: 6x42m (nở hậu 12.5m).
- Hiện trạng: Mặt tiền rộng 8m, khu vực nhà thông ra được đường Miếu Gò Xoài, Số 2, Số 4 Gò Xoài, Lê Văn Quới. Gồm có 74 Phòng trọ đang cho thuê, thu nhập 140 triệu/tháng. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 hầm, 1 trệt, 4 lầu.
- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.
- Giá: 25 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	True	True	Số 1 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	Số 1 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	Số 1 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh
Bán nhà 4 tầng 74m2 hướng ĐN siêu phẩm phố Nguyễn Tường Loan, Lê Chân, Hải Phòng 0796-336-866	25	74.0	4.0	3.0	Nguyễn Tường Loan, Lê Chân, Hải Phòng	"???? Bán nhà 4 tầng phố Nguyễn Tường Loan, Nghĩa Xá, Lê Chân, Hải Phòng 74m2 hướng ĐN
???? LH Mrs Tâm: 0796-336-866

???? Thông số:
- Diện tích: 74m2.
- Ngang: 4,8m.
- Hướng: ĐN
- Đường: 3m

???? Pháp lý rõ ràng, Sổ đỏ chính chủ

???? Nhà nằm trên mặt ngõ hơn 3m rộng rãi ô tô đỗ cửa.

???? Bãi gửi xe ô tô cách nhà bán kính 200m

???? Nhà thiết kế cực đẹp, có sân trước sân sau cực thoáng, thiết kế hiện đại bắt mắt.

???? Cấu trúc nhà 4 tầng:
+ Tầng 1: phòng khách, bếp, wc
+ Tầng 2: 2 phòng ngủ, wc
+ Tầng 3: 2 phòng ngủ, wc
+ Tầng 4: phòng thờ, sân phơi

❌ Giá: 5,05 tỷ( TT cho khách hàng thiện chí)

???? Sản phẩm siêu đẹp dành cho những khách hàng thông thái

☎️ Chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	True	True	phố Nguyễn Tường Loan, Lê Chân, Hải Phòng	Nguyễn Tường Loan, Lê Chân, Hải Phòng	phố Nguyễn Tường Loan, Lê Chân, Hải Phòng
Cho thuê nhà phố Kim Ngưu, Hai Bà Trưng 5 tầng. Giá: 15tr	5.05	45.0	7.0		Hà Nội	"""Cho thuê nhà phố Kim Ngưu, Hai Bà Trưng 5 tầng. Giá: 15tr
Cho thuê nhà nguyên căn tại Kim Ngưu, Hai Bà Trưng
Nhà xây 5 tầng, diện tích sàn 45m
Tầng 1 : Khách + bếp.
Tầng 2,3,4: 2 ngủ + wc.
Tầng 5 : 1 ngủ + sân phơi.
Căn nhà thông từ ngõ 559 Kim Ngưu sang ngõ 349 Minh Khai (đối diện Times city) chỉ 300m ra đến Minh Khai và 400m ra đến Kim Ngưu. Hàng xóm xung quanh đã xây nhà đẹp, ngõ to, rộng, sạch. Muốn cho hộ gia đình thuê
Giá: 15 triệu, cho thuê dài hạn
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	True	False	True	Kim Ngưu, Hai Bà Trưng	Hà Nội	Kim Ngưu, Hai Bà Trưng
ÂU CƠ QUẬN 11 - NGAY VÒNG XOAY LÊ ĐẠI HÀNH, 17m2 2 TẦNG, HXH SÁT NHÀ CHỈ 2.2 TỶ	950	17.0			ÂU CƠ, QUẬN 11	"ÂU CƠ QUẬN 11 - NGAY VÒNG XOAY LÊ ĐẠI HÀNH, 17m2 2 TẦNG, HXH SÁT NHÀ CHỈ 2.2 TỶ
Mô tả:
+ Căn nhà nhỏ tâm huyết 1 đời chủ ở từ xưa đến nay, cần bán gấp.
+ Diện tích: 17m2
+ Kết cấu: 1 trệt 1 lầu.
+ Ngày Vòng Xoay Lê Đại Hành, Bình Thới, giáp Quận 10, Tân Bình…
+ Nhà vào ở ngay.
Gọi ngay sẵn sàng nghe máy 24/7: 0354095924( Quỳnh Nhi)
Cam kết tin chuẩn 100%"	False	False	True	Lê Đại Hành, Bình Thới, Quận 11	ÂU CƠ, QUẬN 11	Lê Đại Hành, Bình Thới, Quận 11
Bán Nhà Mặt Tiền Đường Số 1, Phường An Phú, Quận 2, Diện Tích 4x20, Giá 18 Tỷ, 4 Tầng, Sổ Hồng Vuông Đẹp	26.5	80.0	6.0	6.0	Khu đô thị APAK, Q2, TP.HCM	"BÁN NHÀ MẶT TIỀN ĐƯỜNG SỐ 1, PHƯỜNG AN PHÚ, QUẬN 2 ( TP.THỦ ĐỨC), TPHCM
+ Diện tích 80m2 ( ngang 4 dài 20)
+ Sồ hồng chính chủ, hình đất vuông đẹp
+ 4 Tầng: Trệt, 3 lầu , Sân thượng , Giếng trời,
+ 6 PN, 6 WC
+ Đường trước nhà rộng, vỉa hè to; Xe hơi cất trong nhà
+ Giao thông thuận lợi: 1 trục kết nới nút AN Phú, 1 trục kết nối Đường Thân Văn Nhiếp ( Trung tâm đô thị An Phú)
+ Giá 18 tỷ ( thương lượng với khách thiện chí xem nhà)
LIÊN HỆ: 0862 451 379 ( Nam Hải)"	False	True	True	đường số 1, Phường An Phú, Quận 2, Thành phố Thủ Đức	Khu đô thị APAK, Q2, TP.HCM	đường số 1, Phường An Phú, Quận 2, Thành phố Thủ Đức
Bán nhà MT đường PHAN ANH, DT: 6.5x59m, 4 lầu, giá: 35 tỷ TL Liên Hệ Ngay	18	384.0				"- Bán nhà: Mặt tiền đường Phan Anh, DT: 6.5x59m.
- Hiện trạng: Mặt tiền đường rộng 12m, thuận lợi để kinh doanh hoặc cho thuê. Khu vực giáp với quận 6, cách ngã 4 Phan Anh - Tân Hoà Đông chỉ 500m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 hầm, 1 trệt, 1 lửng, 4 lầu.
- Vị trí: Khu dân cư an ninh, sầm uất, xe lưu thông thường xuyên.
- Giá: 35 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	True	True	đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, thành phố Hồ Chí Minh	đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, thành phố Hồ Chí Minh	đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, thành phố Hồ Chí Minh
Bán nhà 1 Trệt 2 lầu 100m2 thổ cư đường ô tô (P.Trung Dũng) chỉ 3,8 tỉ	35	100.0	3.0	2.0		"Bán nhà 1 Trệt 2 lầu (P. Trung Dũng) gần trường THPT Ngô Quyền đường Nguyễn Văn Hoa
+ Diện tích:5x20m (100m2 )
+ Sổ hồng thổ cư 100%
+ Kết cấu 1 trệt 2 lầu còn mới 3 Phòng ngủ,2 tolet, sân thượng mát mẻ
+ Vị trí ngay trung tâm Biên hòa, gần Quảng trường tỉnh, Khu Văn hoa Villa.
Tiện ích xung quanh đầy đủ chợ trường BVien."	False	False	True	đường Nguyễn Văn Hoa, Phường Trung Dũng	đường Nguyễn Văn Hoa, Phường Trung Dũng	đường Nguyễn Văn Hoa, Phường Trung Dũng
