Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
MẶT TIỀN CỰC ĐỈNH TRUNG TÂM QUẬN 7 NGANG 4M VỈA HÈ RỘNG - NGAY NGÃ TƯ ĐIỆN MÁY XANH HUỲNH TẤN PHÁT - 3 LẦU MỚI ĐẸP CÓ THANG MÁY KINH DOANH & LÀM VP CÔNG TY	9.7	40.0	4.0		Nguyễn Văn Quỳ, Phú Thuận, Quận 7	"MẶT TIỀN CỰC ĐỈNH TRUNG TÂM QUẬN 7 NGANG 4M VỈA HÈ RỘNG - NGAY NGÃ TƯ ĐIỆN MÁY XANH HUỲNH TẤN PHÁT - 3 LẦU MỚI ĐẸP CÓ THANG MÁY KINH DOANH & LÀM VP CÔNG TY

???? 1 căn mặt tiền duy nhất trong tầm giá trung tâm Quận 7.
+ Vị trí mặt tiền rất đẹp quá phù hợp để ở, kinh doanh hay mở văn phòng Cty...
+ Nhà mới keng 3 lầu xây dựng vật liệu cao cấp, có thang máy xịn, 3 phòng lớn thông sàn khép kín, cửa cuốn tự động.
+ Pháp lý chuẩn, sổ vuông vức A4 không lộ giới, đã hoàn công."	False	False	True	Trung tâm Quận 7	Nguyễn Văn Quỳ, Phú Thuận, Quận 7	Trung tâm Quận 7
Khu Vip Bàu Cát Tân Bình, hẻm xe hơi quay đầu, 5 tầng, giá nhỉnh 5 tỷ.	10.8					"Khu Vip Bàu Cát Tân Bình, hẻm xe hơi quay đầu, 5 tầng, giá nhỉnh 5 tỷ.
* Diện tích: 31m2. Sân thượng rộng, thoáng, trồng cây xanh cực thích.
* Nhà chính chủ lâu năm, vài thùng sơn tô lại nhà bao đẹp, sang chảnh.
* Hẻm 1 trục, xe hơi quay đầu. Hàng xóm toàn là nhà cao tầng.
* Khách ưng, trả là trúng, ở là sướng.
Giá 5.5 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Khu Vip Bàu Cát, Quận Tân Bình	Khu Vip Bàu Cát, Quận Tân Bình	Khu Vip Bàu Cát, Quận Tân Bình
BÁN NHANH NHÀ QUAN NHÂN #QUẬNTHANHXUÂN, NGÕ THÔNG TỨ TUNG, BA GÁC TRÁNH XE MÁY, 54M2, 4 TẦNG CHỈ 4.45 TỈ	5.5	54.0				"BÁN NHANH NHÀ QUAN NHÂN #QUẬNTHANHXUÂN, NGÕ THÔNG TỨ TUNG, BA GÁC TRÁNH XE MÁY, 54M2, 4 TẦNG CHỈ 4.45 TỈ
Nhà chủ xây dựng 4 tầng khung cột chắc chắn, nhà còn rất mới khách mua về chỉ việc ở luôn.
Tầng 1 phòng khách + bếp + WC, có chỗ để xe bên ngoài sân rất tiện.
Tầng 2+3 tổng 4 phòng ngủ + WC
Tầng 4, 1 phòng ngủ + phòng thờ + Sân phơi
Chủ nhà bán đi đã mua được nhà to hơn nên cần bán gấp.
Sổ đỏ chính chủ
Liên hệ em Hồng 0387627698 để được xem nhà trực tiếp"	True	True	True	Ngõ Thông Tứ Tùng, Quận Thanh Xuân	Ngõ Thông Tứ Tùng, Quận Thanh Xuân	Ngõ Thông Tứ Tùng, Quận Thanh Xuân
Mặt tiền kinh doanh Chợ Tân Bình, 5 tầng, 100m2 ngang 5m.	4.45					"Gấp bán! Ngộp bank 19 tỷ. Giá bán bằng Ngân hàng định giá.
Mặt tiền kinh doanh Chợ Tân Bình, 5 tầng, 100m2 ngang 5m.
*Nhà 4 tầng 4 phòng ngủ khép kín, sân thượng rộng thoáng.
* Sổ nở hậu đẹp, hoàn công đủ, pháp lý rõ ràng.
* Khách ưng chốt ngay. Chủ bán liền tay. Nhà mới ở ngay. Hạnh phúc lắm thay!
Giá 24 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	True	True	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?	Mặt tiền kinh doanh Chợ Tân Bình, Quận ?
BÁN ĐẤT NỞ HẬU KIỆT Ô TÔ ĐƯỜNG NGUYỄN HUY TƯỞNG GẦN BẾN XE TRUNG TÂM ĐÀ NẴNG	24	70.0			Thành phố Đà Nẵng	"Diện tích: 70m2 (nở hậu)
Giá bán: Nhỉnh 1 tỷ (có thương lượng cho khách hàng thiện chí)
Vị trí: Kiệt ô tô đường Nguyễn Huy Tưởng, quân Liên Chiểu, thành phố Đà Nẵng
Tiện ích xung quanh: Gần bến xe trung tâm Đà Nẵng, gần trường học, bệnh viện, siêu thị, chợ, nhà hàng, quán cafe,...
Mô tả chi tiết:

Đất nền vuông vắn, không bị lỗi phong thủy, nở hậu rất đẹp.
Kiệt oto rộng rãi, thông thoáng, cách đường chính khoảng 30m, ra bến xe trung tâm Đà Nẵng chỉ vài phút đi bộ.
Khu vực dân cư đông đúc, an ninh tốt.
Rất phù hợp để định cư, kinh doanh hoặc đầu tư sinh lời.
Liên hệ ngay để được tư vấn và xem đất trực tiếp: [Mr.Sơn/0919051718]. Chân thành cảm ơn!"	False	False	True	kiệt ô tô đường Nguyễn Huy Tưởng, quận Liên Chiểu, thành phố Đà Nẵng	Thành phố Đà Nẵng	kiệt ô tô đường Nguyễn Huy Tưởng, quận Liên Chiểu, thành phố Đà Nẵng
Bàu Cát, Nguyễn Hồng Đào, Mặt tiền 40m2 , 3 tầng giá nhỉnh 8 tỷ.	1.55					"Bàu Cát, Nguyễn Hồng Đào, Mặt tiền 40m2 , 3 tầng giá nhỉnh 8 tỷ.
* Mặt tiền đường 8m, có lề đường tha hồ để xe máy.
* Khu vực dân cư sầm uất, xung quanh hàng xóm là đầy đủ các quán ăn, quán nước.
* Sổ đẹp chính chủ 1 đời.
Giá 8.9 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Nguyễn Hồng Đào, Bàu Cát	Nguyễn Hồng Đào, Bàu Cát	Nguyễn Hồng Đào, Bàu Cát
Mặt tiền kinh doanh 4 tầng, gần trường TH Nguyễn Thái Bình, 6.2 tỷ	8.9	46.0	3.0	3.0	Lý Thường Kiệt, P.8, Tân Bình	Nhà mặt tiền kinh doanh, xây 4 tầng đúc kiên cố, gồm 3 phòng ngủ. Đường 8m ô tô tránh nhau. Vị trí kinh doanh sầm uất, đường thông thoáng, tiện đi các hướng. Nhà tiện ở làm công ty, kinh doanh, cho thuê. Vị trí nhà gần chợ, trường học các cấp, dịch vụ tiện ích đầy đủ. Sổ hồng riêng, pháp lý chuẩn. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	False	True	Mặt tiền kinh doanh, gần trường TH Nguyễn Thái Bình	Lý Thường Kiệt, P.8, Tân Bình	Mặt tiền kinh doanh, gần trường TH Nguyễn Thái Bình
Bán Nhà Phường Nhân Chính- Thanh Xuân, vài bước ra phố. 47m x5 tầng MT 4m. giá 6,x tỷ	6.2	47.0	4.0	4.0	Thanh Xuân	"+ Cần bán nhà Phường Nhân Chính- Quận Thanh Xuân. Nhà đẹp ở luôn. Khu dân trí cao, hàng xóm đều là các cán bộ nề nếp, thân thiện, an ninh tốt. Trước nhà rộng thênh thang. Vài bước ra phố, đi bộ qua royal city. Gần ngã tư sở.
+ Vị trí trung tâm. An sinh đỉnh, gần Ngã Tư Sở, Royal City, , ĐH Bách Khoa - Kinh Tế Quốc Dân - Xây Dựng . Y Hà Nội. Thủy Lợi. Khoa Học Tự Nhiên. Khoa Học Xã Hôi Nhân Văn, trường học các cấp, chợ, ngân hàng...
+ Giao thông thuận tiện kết nối phố : Trường Chinh. Láng, Nguyễn Trãi, Hoàng Văn Thái, Nguyễn Viêt Xuân, Cù Chính Lan, Lê Trọng Tấn, Nguyễn Ngọc Nại. Đường 2.5.
+ Sổ đỏ chính chủ sẵn sàng giao dịch.
+ Giá: 6,x tỷ (có thương lượng).
Liên hệ Em Vũ để xem nhà miễn phí, làm việc chính chủ, miễn trung gian."	False	True	True	Phường Nhân Chính, Quận Thanh Xuân	Thanh Xuân	Phường Nhân Chính, Quận Thanh Xuân
Bàu Cát, Nguyễn Hồng Đào, Mặt tiền 40m2 , 3 tầng giá nhỉnh 8 tỷ.	6.05					"Bàu Cát, Nguyễn Hồng Đào, Mặt tiền 40m2 , 3 tầng giá nhỉnh 8 tỷ.
* Mặt tiền đường 8m, có lề đường tha hồ để xe máy.
* Khu vực dân cư sầm uất, xung quanh hàng xóm là đầy đủ các quán ăn, quán nước.
* Sổ đẹp chính chủ 1 đời.
Giá 8.9 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	đường Nguyễn Hồng Đào, Bàu Cát	đường Nguyễn Hồng Đào, Bàu Cát	đường Nguyễn Hồng Đào, Bàu Cát
Bán Nhà Phố Hùng Duệ Vương 1,5 tầng chỉ 1,1 tỷ	8.9					"Bán Nhà Phố Hùng Duệ Vương 1,5 tầng chỉ 1,1 tỷ
???? Mr Nhật (+84)772221339
Diện tích 47m2 mặt tiền rộng 6,8m. Nằm trong khu dân cư đông đúc, hàng xóm hiền hòa, an ninh tốt. Ngõ đường thông, yên tĩnh, thoáng mát.
???? Cấu trúc nhà:
- Phòng khách, Bếp
- 2 Phòng ngủ, Wc
Đây là khu vực có đầy đủ các tiện ích, con bạn đi bộ đến trường và bạn đi chợ ngay gần nhà rất thuận tiện.
Nhà về ngay sạch đẹp, tầm tiền cực xa trong khu vực."	False	False	True	Phố Hùng Duệ Vương	Phố Hùng Duệ Vương	Phố Hùng Duệ Vương
Hxh 4x14 Thống Nhất 3pn 4,8 Tỷ P11 Gò Vấp	18	56.0	3.0	2.0		"HXH -2 TẦNG BTCT - NỘI THÂT NHÀ MỚI
4x14 Hxh Thống Nhất 3pn 4,8 Tỷ P11 Gò Vấp

- 1 trệt 1 lầu 3 phòng ngủ 2WC, PK bếp ban công
- Sổ nở hậu nhẹ, pháp lý chuẩn, an ninh cao, oto tới nhà hẻm đẹp
- Ngay Quang Trung, Lê Văn Thọ, Đường số 1"	False	False	True	Hxh Thống Nhất, Quận Gò Vấp	Hxh Thống Nhất, Quận Gò Vấp	Hxh Thống Nhất, Quận Gò Vấp
Nguyễn Văn Nghi 3pn 3,4 tỷ 4,6x8 P 7 Gò Vấp	4.8	37.0	3.0	2.0		"????NHÀ ĐẸP 2 TẦNG 3PN CHỈ 3.5 TỶ????
3,4 tỷ 4,6x8 Nguyễn Văn Nghi 3pn Phường 7 Gò Vấp

+ 1 trệt 1 lầu 3 phòng ngủ, 2WC, kiên cố mới tinh tươm
+ Khu an ninh, yên tĩnh gần chợ Gò Vấp
+ Phạm Văn Đồng, Phan Văn Trị, Lê Lợi ..."	False	False	True	đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp	đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp	đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp
BÁN NHÀ VŨ TÔNG PHAN HAI MẶT THOÁNG Ô TÔ ĐỖ SÁT NHÀ 40M2, 4 TẦNG NỞ HẬU 3.75 TỶ	3.4	40.0				"BÁN NHÀ VŨ TÔNG PHAN HAI MẶT THOÁNG Ô TÔ ĐỖ SÁT NHÀ 40M2, 4 TẦNG NỞ HẬU 3.75 TỶ
Mô tả:
- Nhà hai mặt thoáng, ánh sáng thoáng đãng, ô tô đỗ sát nhà
- Giá rẻ so với các nhà cùng khu vực,đẩy đủ tiện ích
- Gần trường học, cách chợ 500m
- Công viên gần nhà, thoáng mát không khí trong lành
Nhà dân xây, thiết kế kiên cố
Tầng 1: Để xe, wc, kho( làm bếp)
Tầng 2: PK, bếp.
Tầng 3: 2PN, wc.
Tầng 4: Phòng thờ sân phơi.
Liên hệ em Hồng 0387627698"	True	False	True	Vũ Tông Phan, ???, ???, ???	Vũ Tông Phan, ???, ???, ???	Vũ Tông Phan, ???, ???, ???
CHỈ TỪ 425 TRIỆU ( 25% ) LÀ SỞ HỮU NHÀ PHỐ LIỀN KỀ 1 TRỆT + 1 LẦU 115M2 CÓ 3PN - 2WC NGAY TRUNG TÂM TP. TÂN AN VIEW SÔNG VÀM CỎ TÂY	3.75	64.0	3.0	2.0	Đường Đinh Viết Cừu, Xã Bình Tâm, Thành phố Tân An, Long An	"???? CHỈ TỪ 425 TRIỆU ( 25% ) NHẬN NHÀ Ở NGAY 1 TRỆT + 1 LẦU 115m2 có 3PN NGAY TRUNG TÂM TP. TÂN AN ( Long An ) view Sông Vàm Cỏ Tây
???? Thanh toán linh hoạt, trả trước 25% còn lại Ngân hàng Vietcombank cho vay 70% trong 30 năm ( ân hạn gốc + lãi trong 24 tháng )
???? Ưu đãi khủng lên đến 18% và tặng ngay từ 15 - 25 chỉ vàng SJC
✅ Trả trước 25% nhận nhà ở ngay
✅Phần còn lại chia nhỏ thanh toán trong 48 tháng - hoàn toàn miễn lãi ( dành cho khách hàng không vay Bank )
✅Chiết khấu khủng lên đến 18%
✅Cơ hội nhận mức chiết khấu lên đến 18% và tặng lên đến 25 chỉ vàng SJC

✅ NHÀ HOÀN THIỆN - BÀN GIAO NGAY: Không cần chờ đợi, nhà phố hoàn thiện 100%, 1 trệt 1 lầu có 3 phòng ngủ; thiết kế tối ưu không gian, khách hàng có thể nhận nhà ở ngay hoặc khai thác cho thuê tạo nguồn thu nhập thụ động hàng tháng.

✅ PHÁP LÝ CHUẨN CHỈNH: Với lợi thế sổ riêng từng căn, sẵn sàng bàn giao cho cư dân. Nếu so với thời gian 50 năm của căn hộ thì sở hữu lâu dài phù hợp với tâm lý “ăn chắc mặc bền” của phần đông khách hàng.

✅ TIẾN ĐỘ THANH TOÁN: dù xây dựng hoàn thiện 100% nhưng vẫn được chủ đầu tư hỗ trợ thanh toán theo tiến độ, giúp nhà đầu tư tối ưu dòng tiền. Cụ thể:

???????? Đặc biệt: Khách hàng giữ chỗ tuần này nhận ngay 5 chỉ vàng SJC
--------------------------------------
TAKA GARDEN RIVERSIDE HOMES
Sống chuẩn Nhật bên dòng thịnh vượng

???? Chủ đầu tư: Công ty cổ phần địa ốc Mỹ Hạnh Đức Hòa (Công ty thành viên của Cát Tường Group)
???? Phát triển dự án: Cát Tường Land
???? VPGD tại TP.HCM (CN Tân Bình): Số 27 Lê Trung Nghĩa, Phường 12, Q.Tân Bình, TPHCM
Giá: 1,7 tỷ Diện tích đất : 64 m2
Địa chỉ tài sản: Đường Đinh Viết Cừu, Xã Bình Tâm, Thành phố Tân An, Long An
HOTLINE : 0793.932.596"	False	False	False	đường Đinh Viết Cừu, Xã Bình Tâm, Thành phố Tân An, Long An	Đường Đinh Viết Cừu, Xã Bình Tâm, Thành phố Tân An, Long An	đường Đinh Viết Cừu, Xã Bình Tâm, Thành phố Tân An, Long An
Bán nhà mặt tiền Đường Nguyễn Xiển gần VinHomes Quận 9, dt 150m2 giá 10,5 tỷ	1.7	150.0			Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM	"Bán nhà mặt tiền Đường Nguyễn Xiển gần VinHomes Quận 9, dt 150m2 giá 10,5 tỷ
Nhà mặt tiền Nguyễn xiển, Quận 9 cũ. Gần vinhome Grand Park Quận 9 - TP Thủ Đức.
- Cạnh đường vành đai 3 chuẩn bị mở. Cách ngã 3 đường Phước Thiện 150m.
- Kết cấu : 1 Trệt 3 lầu ,xây kiên cố BTCT , đẹp rộng rãi, có 6 phòng ngủ
- Diện tích : 150m2 có 85m2 thổ cư. Ngang 5m dài 30m ,diện tích sử dụng 420m2.
- Sổ hồng riêng, hoàn công đầy đủ.
- Hiện đang cho thuê 16tr
- Giá bán : 10,5 tỷ
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"	False	True	True	đường Nguyễn Xiển, Quận 9	Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM	đường Nguyễn Xiển, Quận 9
Nhà 3 tầng 64m2 giá tốt, hẻm xe tải, Quốc lộ 1A, Bình Hưng Hòa B, Bình Tân	10.5	64.0	4.0	3.0		"Nhà 3 tầng 64m2 giá tốt, hẻm xe tải, Quốc lộ 1A, Bình Hưng Hòa B, Bình Tân
- Nhà 1 xẹt mới 1 trệt 2 lầu, diện tích 64m2
- Hẻm xe tải thông tứ hướng, xe hơi ngủ trong nhà
- Khu dân trí, an ninh yên tĩnh, xung quanh trường Mầm Non, Tiểu học, THCS,trướng Cao Đẳng, ngân hàng, BHX, trạm xăng, chợ Ông Mười... Chỉ 2 phút qua Tân Ký Tân Quý, di chuyển rất thuận tiện.
- Sổ đẹp như hoa hậu
- Giá cực tốt chỉ 4,8 tỷ bao đầu tư, đang cho thuê 8 triệu/tháng
Vui lòng liên hệ thạc sĩ Kiệt trao đổi, sdt 0907451088"	False	True	True	 Quốc lộ 1A, Bình Hưng Hòa B, Bình Tân	 Quốc lộ 1A, Bình Hưng Hòa B, Bình Tân	 Quốc lộ 1A, Bình Hưng Hòa B, Bình Tân
Bán nhà đẹp Bình Tân - HXH 6m - 5 Tầng BTCT - Nhỉnh 4 TỶ.	4.8	32.0	6.0			"+ Kết cấu: 4 X 8m, 5 tầng BTCT, 6PN, nhà mới. Chủ xây để ở nên rất tâm huyết.

+ Vị trí: HXH tránh đường số 11, phường Bình Hưng Hoà, ngay kênh 26/3, AEON MALL Tân Phú.

+ PHÁP LÝ: Chuẩn, sổ vuông vức, công chứng nhanh.

+ Giá bán: 4.2 TỶ (Thương lượng với ACE thiện chí).

**LH: Mr Nhớ 0933024233 (có Zalo) xem nhà và xem sổ ngay."	False	False	True	đường số 11, phường Bình Hưng Hoà, ngay kênh 26/3, AEON MALL Tân Phú	đường số 11, phường Bình Hưng Hoà, ngay kênh 26/3, AEON MALL Tân Phú	đường số 11, phường Bình Hưng Hoà, ngay kênh 26/3, AEON MALL Tân Phú
