Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Biệt thự đẳng cấp xây dựng hiện đại đang có giá tốt nhất khu vực vùng thủ đô	15.5	180.0			KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh, khu đô thị Centa Vsip, Phù Chẩn, Từ Sơn, Bắc Ninh	"????????Căn biệt thự đẳng cấp được xây 3 tầng, đã hoàn thiện mặt ngoài, được xây dựng theo tiêu chuẩn của Singapore .Đáp ứng nhu cầu giãn dân, thay đổi môi trường sống, thu hút giới nhà đầu tư
???? Vị trí đắc địa nút giao của 3 đường cao tốc, 3 khu công nghiệp liên hoàn với hơn 150.000 chuyên gia kỹ sư, công nhân lao động an cư, đường tỉnh lộ DT 179 chạy qua.
♻️ Diện tích đất 180 m2 (9*20), xây dựng 3 sàn 236.5 m2
✅ Pháp lý chuẩn, có hợp đồng mua bán
✅ Ngân hàng hỗ trợ cho vay đến 70%
✅ Công viên nội khu rộng rãi, thuận tiện vui chơi giải trí, thể dục, thể thao
✅ Hệ thống an ninh 5 lớp, an toàn
????Môi trường sống trong lành, không có ô nhiễm, lụt lội
☎️Liên hệ tư vấn, xem nhà:
Em Toan 0942505155"	False	False	True	DT 179	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh, khu đô thị Centa Vsip, Phù Chẩn, Từ Sơn, Bắc Ninh	DT 179
Biệt thự đẳng cấp xây dựng hiện đại đang có giá tốt nhất khu vực vùng thủ đô	11	180.0				"????????Căn biệt thự đẳng cấp được xây 3 tầng, đã hoàn thiện mặt ngoài, được xây dựng theo tiêu chuẩn của Singapore .Đáp ứng nhu cầu giãn dân, thay đổi môi trường sống, thu hút giới nhà đầu tư
???? Vị trí đắc địa nút giao của 3 đường cao tốc, 3 khu công nghiệp liên hoàn với hơn 150.000 chuyên gia kỹ sư, công nhân lao động an cư, đường tỉnh lộ DT 179 chạy qua.
♻️ Diện tích đất 180 m2 (9*20), xây dựng 3 sàn 236.5 m2
✅ Pháp lý chuẩn, có hợp đồng mua bán
✅ Ngân hàng hỗ trợ cho vay đến 70%
✅ Công viên nội khu rộng rãi, thuận tiện vui chơi giải trí, thể dục, thể thao
✅ Hệ thống an ninh 5 lớp, an toàn
????Môi trường sống trong lành, không có ô nhiễm, lụt lội
☎️Liên hệ tư vấn, xem nhà:
Em Toan 0942505155"	False	False	True	DT 179,}?	DT 179,}?	DT 179,}?
Nhà đẹp lung linh xem là thích 4.5 tầng ốp gỗ ngay gần phố Vũ Tông Phan giá 4.45 tỷ	11	36.0			Ngõ 545	"* Do có việc cần gấp nên gia chủ phải cố gắng lắm mới có thể ra quyết định bán căn nhà đang ở nội thất lát gỗ xịn sò đẹp không tì vết, đã mang lại cho gia chủ rất nhiều tài lộc. Nhà nằm mặt ngõ 545 phố Vũ Tông Phan cách phố khoảng 50m đi lại thuận tiện chỉ mất vài phút là vào đến trung tâm Thành phố Hà Nội. Khu vực xung quanh ngập tràn tiện ích, nhà đẹp ở ngay khỏi lo chỉnh sửa.
* Nhà xây với mục đích ban đầu là để ở nên được thiết kế 4 tầng một tum, đầy đủ công năng cho cả đại gia đình. Kết cấu khung cột bê tông chắc chắn. Nội thất lát gỗ tự nhiên vừa đẹp và ấm cúng. Nhà có hai mặt thoáng trước và sau, ánh sáng ngập tràn khăp các phòng rất thân thiện với môi trường thiên nhiên xung quanh.
* Pháp lý rõ ràng sổ đỏ vuông vắn nhìn là mê, xem là thích, diện tích trên sổ là 36m2. Gia chủ để lại cho ai cần ngôi nhà 4 tầng với toàn bộ nội thất cực đẹp với giá chỉ 4.45 tỷ.
* Quan tâm liên hệ: 0963.14.68.79 gặp anh Dũng."	False	False	True	đánh phố Vũ Tông Phan, Hà Nội	Ngõ 545	đánh phố Vũ Tông Phan, Hà Nội
2.8 Tỷ Diện Tích 100M2 Nhà 2 Tầng Trần Đại Nghĩa Ngũ Hành Sơn ..	4.45	100.0			Thành phố Đà Nẵng	"2.8 Tỷ Diện Tích 100M2 Nhà 2 Tầng Trần Đại Nghĩa Ngũ Hành Sơn .
Nhà lô góc 2 mặt kiệt, kiệt thông tứ phía.
Diện tích 98m2 ( 6m5 x 15m)
Nhà 2 tầng có 4 phòng ngủ, 4 wc công năng đủ.
Chủ xây lối đi riêng đang cho thuê 2 phòng trên lầu.
Pháp lý sổ hồng cất két nở hậu tài lộc.
Chủ muốn bán để ra mặt đường lớn.
Giá bán 2,8 tỷ có thương lượng.
Gọi ngay em Minh Nhà Phố 0986598266 xem nhà.
Cam kết thông tin chính xác 100%."	False	True	True	Trần Đại Nghĩa, Ngũ Hành Sơn	Thành phố Đà Nẵng	Trần Đại Nghĩa, Ngũ Hành Sơn
Bán nhà 1 Trệt 1 lầu 61m2 thổ cư đường ô tô (P. Hoá an) chỉ 1,9 tỉ	2.8	61.0	3.0	2.0		"???????? Bán nhà 1 Trệt 1 lầu 61m2 SHR thổ cư đường ô tô (P. Hoá an)
+ Vị trí: Gần nhà thờ Hoá an,cách đường Bùi Hữu Nghĩa khoảng 500m
+ Diện tích: 5.8x11m (61m2)
+ Sổ hồng riêng thổ cư 100%
+ Nhà 1 Trệt 1 lầu thiết kế năng động,trẻ trung gồm:1 phòng khách,3 phòng ngủ,2 tolet,nhà bếp và sân để xe. Đường 5m ô tô chạy vi vu"	True	False	True	đường ô tô, Phường Hoá an	đường ô tô, Phường Hoá an	đường ô tô, Phường Hoá an
Bán nhà Quận 7, Hoàng Quốc Việt, ngang 5m dài 12m, 4 Tầng mới rất đẹp, phong cách Châu Âu, giá 8.6 tỷ TL	1.9	60.0	5.0	5.0	Thành phố Hồ Chí Minh	"+ Kết cấu: 1 trệt, lửng, 3 Lầu, 5 PN rộng thoáng, có ban công, giếng trời, có sẵn hệ thống nóng lạnh dùng năng lượng mặt trời.

+ Nhà thuộc khu phân lô đồng bộ ngang 5m, xe hơi đậu ngày đêm thoải mái. Dân trí cao.

+ Vị trí sát KDC Lacasa, khu vực xây tòa Biệt thự, Dinh thự, kế Sân Bóng đá của Công Vinh- Thủy Tiên, phút qua Phú Mỹ Hưng, gần Trường học các Cấp, tiện ích không thiếu gì.

+ Pháp lý chuẩn, hoàn công đầy đủ, công chứng mua bán ngay.

Liên hệ: Ms. Trúc 09898.100.85/ 0938.966.136"	False	True	True	Hoàng Quốc Việt, Quận 7	Thành phố Hồ Chí Minh	Hoàng Quốc Việt, Quận 7
✌️ HẬU GIANG Q.6 - NHÀ MỚI - HXH VÀO Ở NGAY - 6 TỶ BỚT LỘC	8.6	43.0	2.0			"✌️ HẬU GIANG Q.6 - NHÀ MỚI - HXH VÀO Ở NGAY - 6 TỶ BỚT LỘC

✅ Vị trí: Hậu Giang P.11 Q.6
✅ DT: 3m7 x 12m ( DTSD: 156m2 )
✅ Kết cấu: 1 trệt 1 lửng 2 lầu. 2PN, Phòng thờ, sân thượng
✅ Nhà cách đường chỉ 20m, xe hơi đỗ trước nhà. Ngay cầu vượt Hậu Giang

☎️ Gọi ngay đi xem Nhà Đẹp này 093 888 6128 Thúy Dinh ( 翠莹 ).
⏩ Kết bạn Zalo để xem kho hàng và luôn cập nhật hàng mới nhất
---------------------
KHÔNG TIN ẢO - NHÀ THẬT HÌNH THẬT
Ms332"	False	False	True	Hậu Giang, Phường 11, Quận 6	Hậu Giang, Phường 11, Quận 6	Hậu Giang, Phường 11, Quận 6
Nhà mới cực đẹp - cực hiếm tại Phú Nhuận	2.75	38.0	5.0	4.0		"Diện tích: 3.25 x 11.75m, hiện trạng 38m2

Kết cấu: 1 trệt, 2 lầu + sân thượng chill chill
Gồm 1 phòng khách, phòng bếp, 5 phòng ngủ, 4 nhà vệ sinh

Hẻm trước nhà rộng thoáng, dân trí cao
Duy nhất một căn khu VIP đường Phan Xích Long – vị trí trung tâm đắc địa quận Phú Nhuận

Pháp lý sổ hồng riêng, hoàn công đầy đủ
Cam kết thông tin thật 100%

Liên hệ xem nhà 24/7
☎️ 0774495314 (Như)"	False	False	True	đường Phan Xích Long, Quận Phú Nhuận	đường Phan Xích Long, Quận Phú Nhuận	đường Phan Xích Long, Quận Phú Nhuận
HÀNG HIẾM - BÁN NHÀ MỚI ĐẸP 1 TRỆT 1 LẦU Khu Dân Cư Mỹ Hạnh 4x10 SHR	5.5	40.0	2.0			"Gía muốn bán là 650 triệu cho trả trước 50% còn lại góp 0 lãi
- DT: 4 x10=40m2

- Sân trước rất rộng, sân sau lấy không khí ánh sáng hoặc phơi đồ.
- Kết cấu nhà gồm: 1 sân trước, 1 phòng khách rộng rãi, 2 phòng ngủ, 2 toilet, 1 nhà ăn + bếp, ban công thoáng mát. Nhà xây dựng kiên cố, mâm đúc chắc chắn, thiết kế hiện đại, phong cách sang trọng, nội thất cao cấp!

Nhà nằm gần nhiều khu công nghiệp với chợ công nhân ở cũng đông đúc cũng tiện cho việc anh chị cho thuê

Đường vào nhà đã đổ bê tông sạch sẽ anh chị không sợ việc đi lại khó khăn
Anh chị thiện chí mua nhà thì để lại số điện thoại em gửi sổ sách định vị cho mình hoặc liên hệ em Ngọc My"	False	True	True	Khu Dân Cư Mỹ Hạnh	Khu Dân Cư Mỹ Hạnh	Khu Dân Cư Mỹ Hạnh
Bán nhà 25m2 gần Phố Khâm Thiên Đống Đa giá 2.15 Tỷ kinh doanh, Ô tô	6.25	25.0			Hà Nội	"+ Vị trí rất đẹp: gần ngã 6 Ô Chợ Dừa thông ra nhiều trục chính đường lớn, kinh doanh hot
+ 5p đi xe tới nhiều tiện ích: Ga Hà Nội, Văn Miếu Quốc Tử Giám, Sân bóng Hoàng Cầu
+ Ngõ trước nhà rộng xe ba gác vào được .
+ Nhà thoáng ở mát, đầy đủ tiện ích.
+ Khu vực an ninh tốt, dân trí cao, hàng xóm thân thiện.
+ Sổ đỏ đẹp chính chủ, chủ thiện chí bán.
Liên Hệ ngay: 0373022620 (Văn Anh) để được hỗ trợ 24/7 và xem nhà miễn phí."	False	True	True	Phố Khâm Thiên, Đống Đa	Hà Nội	Phố Khâm Thiên, Đống Đa
Đến là MÊ Bán nhà 4 tầng 46m2 hướng TN đẹp đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng 3,15 tỷ	2.15	46.0	4.0	3.0	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	"???? ĐÔ THỊ SỐNG BẬC NHẤT HÙNG VƯƠNG????????????
???? Địa chỉ: Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng
???? LH Em Tâm: 0796-336-866
46m2-4 tầng- 3,15 tỷ

???? Thông số:
- Diện tích: 46m2.
- Ngang: 4m.
- Hướng: TN
- Đường: 10m

???? Pháp lý rõ ràng

???????? Giá: 3,15 tỷ( TT)

???? Cấu trúc:
+ Tầng 1: phòng khách, bếp, wc
+ Tầng 2: 1 phòng khách tầng 2
+ Tầng 3: 2 phòng ngủ, wc
+ Tầng 4: phòng thờ, sân phơi

???? Nhà nằm trong khu phân lô cao cấp đô thị số 1 Hùng Vương, Hồng Bàng. Đời sống anh ninh cực tốt.

???? Cơ sở hạ tầng đồng bộ, có không gian vui chơi dành riêng cho trẻ em mà lại vô cùng an toàn.

???? Chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng
GIẢM SÂU!! 2MT HXH 10m Đoàn Thị Điểm - DT Khủng: 6x14 - KC: 4T + ST - CHỈ 14,8 TỶ - LH: 0933406680	3.15	85.0	5.0	4.0	Đoàn Thị Điểm, Phường 1, Phú Nhuận	"- Liên hệ hỗ trợ 24/24 Sđt: 0933406680 - Luân Đô-La_Chuyên gia BĐS nhà phố HCM

- Nhà vị trí VIP nhất Phú Nhuận, khu sang có dân trí cao và sầm uất, gần bệnh viện Hoàn Mỹ, phố ẩm thực Phan Xích Long, ngã tư Phú Nhuận

- Hẻm lớn 8m, xe hơi quay đầu.

- DT khủng: 6x14, Nhà nở hậu, không dính QH

- Hiện trạng khủng: 5 Tầng

- Nhà thiết kế hiện đại, sang trọng, vào ở ngay.

- Chính chủ, Pháp lý rõ ràng

- Cố chủ lớn tuổi bán gấp căn nhà tâm huyết.

- Giá Giảm Chỉ Còn 14.8 tỷ (Thương lượng cho khách thiện chí)

- Thông tin và hình ảnh chuẩn xác 100%

- Liên hệ Ngay 0933406680 - Luân Đô-La_Chuyên gia BĐS nhà phố HCM

- Hỗ trợ và tư vấn miễn phí: các thủ tục pháp lý, đầu tư, xây dựng, mô hình kinh doanh theo nhu cầu của khách hàng."	True	False	True	Phú Nhuận	Đoàn Thị Điểm, Phường 1, Phú Nhuận	Phú Nhuận
Bán Nhà Cấp 4 Kiệt Trần Quang Khải 90m2 Giá Chỉ 2,7 Tỷ.	14.8	90.0			Kiệt 139 trần quang khải	"Bán Nhà Cấp 4 Kiệt Trần Quang Khải 90m2 Giá Chỉ 2,7 Tỷ.
Bán nhà c4 kiệt 139 trần quang khải ra lê đức thok rất gần.
Diện tích 86m2 ( 5m4 x 19m)
Kiệt rộng ô tô thông đường đã có kế hoạch đổ nhựa đẹp.
Nhà có 2 phòng ngủ, sân để xe công năng đầy đủ.
Khu dân cư dân trí gần chợ, trường học xung quanh tiện ích đủ.
Pháp lý chuẩn sổ hồng chính chủ sang tên nhanh.
Chủ cần tiền cần bán gấp giá bán 2.7 tỷ có thương lượng.
Gọi ngay Minh Nhà Phố 0986598266 xem nhà 24/24.
Cam kết thông tin chuẩn 100%"	False	True	True	Kiệt Trần Quang Khải, ...	Kiệt 139 trần quang khải	Kiệt Trần Quang Khải, ...
Bán lô đất 66m2 nằm ngay gần đường Nguyễn Trãi với giá 4.65 tỷ	2.7	66.0			Ngõ 129	"* Nhà nằm ngay gần Ngã Tư Sở, đối diện Royal City, bên cạnh sân bóng Thượng Đình. Đây là vị trí rất đẹp và thuận tiện đi lại, làm việc hay kinh doanh đa dạng. Ngõ trước nhà nông và rộng, khu vực dân trí cao nhu cầu ở lớn nên rất phù hợp đầu tư xây dựng chung cư mini tại đây.
* Trên lô đất diện tích 66 m2 gia chủ đã xây dựng khuyến mại cho quý khách một ngôi nhà 3 tầng 4 phòng ngủ vuông vắn đủ công năng. Khách mua nhà có thể ở được ngay nếu có nhu cầu hoặc có thể đập bỏ xây một tòa CCMN THANG MÁY kinh doanh mang lại dòng tiền cao hàng tháng. Vị trí tâm điểm kết nối Nguyễn Trãi – Trường Chinh – Tây Sơn – Đường Láng sẽ luôn khan hiếm nguồn cung căn hộ chung cư mini mặc dù giá thuê không hề rẻ.
* Pháp lý rõ ràng, sổ đỏ cất két sẵn sàng giao dịch với giá mong muốn là : 4.65 tỷ.
* Quan tâm liên hệ: 0963.14.68.79 gặp anh Dũng."	False	False	True	Ngã Tư Sở, đối diện Royal City, bên cạnh sân bóng Thượng Đình	Ngõ 129	Ngã Tư Sở, đối diện Royal City, bên cạnh sân bóng Thượng Đình
bán nhà tân hòa đông, phường 14, quận 6 HXH 56M2, 2 Tầng, cho thuê 11 tr/th, nhỉnh 5 tỷ TL	4.65	56.0	3.0	3.0	đường tân hoà đông, phường 14, Q6	"NHÀ 2 MẶT HẺM Ô TÔ THÔNG TỨ TUNG, 30M RA MẶT TIỀN, 2 PHÚT ĐẾN VÒNG XOAY PHÚ LÂM

+ DTCN đủ: 56m2 (4 x 14m)

+ Kết cấu 2 tầng BTCT: 3PN (1 PN tầng trệt) 3WC.

+ Nhà nằm trong khu chợ nhỏ sạch sẽ, bán sáng và chiều.

+ Tiện ở kinh doanh hoặc cho thuê giữ tiền (đang cho thuê 11 triệu/tháng).

+ Sổ pháp lý chuẩn vuông A4 - bao vay ngân hàng 3tỷ hơn.

+ Xem thực tế mới thấy vị trí và tiện ích căn nhà.

+ LH 0978508087 Nguyễn Tiền xem nhà trực tiếp, miễn môi giới!"	True	True	True	Nguyễn Thiện, Phường 14, Quận 6	đường tân hoà đông, phường 14, Q6	Nguyễn Thiện, Phường 14, Quận 6
bán nhà Ngọc Thuỵ-Long Biên, 81m x4tầng, 3 mặt thoáng, full thổ cư	5600000	81.0	4.0	4.0		"bán nhà Ngọc Thuỵ-Long Biên, 81m x4tầng, 3 mặt thoáng, full thổ cư
-Vị trí cạnh Mipec Long Biên, vài bước chân ra cầu Long Biên cầu Chương Dương, 3 phút sang phố cổ Hoàn Kiếm, ngõ thông, trải nhựa
-Nhà 3 thoáng, xây chắc chắn 4 tầng 4 ngủ, đủ công năng, ô chờ thang máy, trước nhà ôtô chạy vòng quanh
Sổ đỏ, pháp lý đầy đủ
Giá : 8.2 tỷ ( có thương lượng )
Miễn phí xem nhà và tư vấn : Trần Hải"	False	False	True	Ngọc Thụy, Long Biên	Ngọc Thụy, Long Biên	Ngọc Thụy, Long Biên
