Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà mới, hẻm xe hơi, giảm 150tr còn 4 tỷ, tặng toàn bộ nội thất 51m2	7	51.0	2.0	2.0		"Tầng 1: Khách, bếp, 1 nhà vệ sinh.
Tầng 2: 2 phòng ngủ, 1 nhà vệ sinh.
- Nhà cách đường Nguyễn Thị Diệp chỉ 20m, hẻm thẳng tắp.
- Cách chợ đêm Linh Trung 50m. Khu chế suất Linh Trung chỉ 100m.
- Nhà chủ đang ở, nội thất như mới.
- Chủ đang vay ngân hàng 2 tỷ, giá nào cũng bán.
Liên hệ: Anh Tùng???? 098.800.2915 – 077.800.9599 ( gọi hoặc nhắn tin 24/24)
Miễn phí xem nhà – Ngân hàng phong phú – Nhiệt tình tận tâm"	False	True	True	True	đường Nguyễn Thị Diệp, Phường Linh Trung	đường Nguyễn Thị Diệp, Phường Linh Trung	đường Nguyễn Thị Diệp, Phường Linh Trung
HXH Võ Văn Hát, P. Long Trường, Q9, 54.5m2, giá còn 3.2 tỷ	4	55.0	2.0	2.0		"- Gần ngã 3 Lã Xuân Oai - Lò Lu
- Nhà C4, 2PN + 2Wc, giếng trời, nở hậu
- Pháp lý chuẩn, sổ riêng, công chứng ngay"	False	False	True	False	ngã 3 Lã Xuân Oai - Lò Lu, P. Long Trường, Quận 9	ngã 3 Lã Xuân Oai - Lò Lu, P. Long Trường, Quận 9	ngã 3 Lã Xuân Oai - Lò Lu, P. Long Trường, Quận 9
HXH Hoàng Hữu Nam, Quận 9, Thủ Đức, 4x14m, giá còn 3.6 tỷ	3.2	56.0	3.0	2.0		"+ Diện tích 56m², ngang 4m dài 14m.

+ Kết cấu: Nhà 1 trệt 1 lầu 3PN 2WC.

+ Hẻm xe hơi 6m, sát mặt tiền đường.

+ Pháp lý chuẩn, sổ riêng."	False	False	True	False	Hoàng Hữu Nam, Quận 9, Thủ Đức	Hoàng Hữu Nam, Quận 9, Thủ Đức	Hoàng Hữu Nam, Quận 9, Thủ Đức
GIÁO VIÊN, bán nhà Tân Mai, ô tô qua nhà, DT: 35m2 x 5T giá 3.2 tỷ	3.6	35.0	5.0	3.0	Tân Mai, Hoàng Mai, Hà Nội	"CHÍNH CHỦ BÁN GẤP NHÀ TÂN MAI, Ô TÔ QUA, ĐẸP Ở LUÔN, GẤP TRONG THÁNG NÀY.
+ Phố VIP ra Giải Phóng, Bách Kinh Xây rất tiện.
+ Nhà xây được 2 năm còn mới, gần các trường học.
+ 40m ra bãi gửi ô tô, quá tiện.
+ Diện tích: 35m2 x 5 tầng.
Sổ đỏ chính chủ, sang tên ngay
Liên hệ: Đậu Thuyết 0364056398

Tân Mai giao Kim Đồng, Tam Trinh, Giải Phóng, Lương Khánh Thiện, Trương Định,.."	True	False	True	False	phố Giải Phóng, phường Tân Mai	Tân Mai, Hoàng Mai, Hà Nội	phố Giải Phóng, phường Tân Mai
Nhà rộng ô tô đỗ cửa Âu Cơ, P10 Tân Bình, cạnh ĐH Văn Hiến, 5.7 tỷ	3.2	62.0	3.0	2.0	Âu Cơ, P.10, Tân Bình	Nhà kết cấu trệt 1 lầu, 3 phòng ngủ, sân trước để xe. Hẻm ô tô sạch thoáng. Vị trí thông các hướng. Nhà cạnh Đại Học Văn Hiến. Tiện ích xung quanh như: Trường các cấp, Chợ, Siêu thị, Bệnh viện,.. Khu ở an ninh, yên tĩnh. Sổ hồng riêng, pháp lý chuẩn. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	False	True	False	đường Âu Cơ, Phường 10, Quận Tân Bình	Âu Cơ, P.10, Tân Bình	đường Âu Cơ, Phường 10, Quận Tân Bình
Căn hộ nghĩ dưỡng View biển nằm ngay trung tâm thành phố Vũng Tàu	5.7		1.0	1.0		"Vũng Tàu Central Point là một dự án căn hộ cao cấp nằm tại trung tâm thành phố Vũng Tàu, mang đến cho cư dân một không gian sống hiện đại và tiện nghi. Với vị trí trung tâm và các tiện ích hàng đầu, dự án tạo điều kiện thuận lợi cho cuộc sống đẳng cấp và thuận tiện.

Tiện ích và tiện nghi:
Căn hộ sang trọng: Vũng Tàu Central Point cung cấp các căn hộ đa dạng từ 1-3 phòng ngủ với không gian rộng rãi và nội thất cao cấp. Thiết kế thông minh và tận dụng tối đa không gian, tạo cảm giác thoải mái và sang trọng cho cư dân.
Khu thể dục và giải trí: Dự án có trang bị phòng tập gym hiện đại và khu vui chơi giải trí, giúp cư dân duy trì sức khỏe và thư giãn sau những ngày làm việc căng thẳng.
Hồ bơi và khu BBQ: Với hồ bơi ngoài trời và khu vực nướng BBQ, cư dân có thể tận hưởng không gian xanh mát và tổ chức các buổi gặp gỡ bạn bè và gia đình.
An ninh 24/7: Vũng Tàu Central Point được trang bị hệ thống an ninh cao cấp, bao gồm camera giám sát và bảo vệ 24/7, tạo môi trường sống an toàn và yên tâm cho cư dân.
Tiện ích xung quanh: Với vị trí trung tâm, Vũng Tàu Central Point nằm gần các trung tâm mua sắm, nhà hàng, quán cà phê, trường học và bệnh viện. Cư dân dễ dàng tiếp cận các dịch vụ và tiện ích xã hội trong vòng bán kính ngắn. Ngoài ra, dự án cũng nằm gần bãi biển, cho phép cư dân tận hưởng không khí biển trong lành và tham gia các hoạt động ngoài trời.
Vũng Tàu Central Point mang đến không gian sống đẳng cấp và tiện nghi, đáp ứng đầy đủ nhu cầu của cư dân và mang đến trải nghiệm sống .

Anh chị có nhu cầu tư vấn liên hệ Quang 0908774501"	False	False	True	False	Trung tâm thành phố Vũng Tàu	Trung tâm thành phố Vũng Tàu	Trung tâm thành phố Vũng Tàu
NHÀ MTKD NGAY LUỸ BÁN BÍCH, TÂN PHÚ - 60M 5 TẦNG THANG MÁY - CHỈ NHỈNH 10 TỶ TL	2.2	60.0	5.0	4.0	Trình Đình Trọng	"Mô tả:
???? Mặt tiền trung tâm tân phú kinh doanh đỉnh, giáp quận 11.
???? Nhà 5 tầng BTCT thang máy mới toanh, đang kinh doanh mini shop.
???? Giao thông đông đúc tiện Kinh Doanh, tiện ích bùa vây: Bách Hoá Xanh, UBND phường, trường học cấp cao...
???? Sổ hồng riêng nở hậu đẹp, hoàn công đủ, không lộ giới, không qui hoạch, công chứng ngay.
???? Chủ xây tâm huyết để kinh doanh, nay kẹt nên bán gấp chỉ 10.3 tỷ ( Thương lượng mạnh ).
=================================
???? Xem nhà gọi: 0354299320 Tú Nhà Phố Rẻ Sài Gòn ( Zalo - Trần Anh Tú )"	False	False	True	False	Lý Bán Bích, Quận Tân Phú	Trình Đình Trọng	Lý Bán Bích, Quận Tân Phú
Bán nhà HXH gần Phan Văn Trị, Gò Vấp, 6m x 12,5 6 tỷ 8 có TL	10.3	70.0			Gò Vấp, Thành phố Hồ Chí Minh	"Bán nhà HXH gần Phan Văn Trị, Gò Vấp, 6m x 12,5 6 tỷ 8 có TL
+ vị trí đẹp, dân trí cao, xe hơi đỗ tận cửa
+ Sổ đẹp , nở hậu , sạch, công chứng ngay

LH Hương xem nhà."	False	False	True	False	đường Phan Văn Trị, Phường Gò Vấp	Gò Vấp, Thành phố Hồ Chí Minh	đường Phan Văn Trị, Phường Gò Vấp
TRUNG TÂM CẦU GIẤY, LÔ GÓC 3 THOÁNG, Ô TÔ ĐỖ CỬA, NGÕ THÔNG – LẠC LONG QUÂN, CẦU GIẤY	6.8	44.0	5.0	4.0		"TRUNG TÂM CẦU GIẤY, LÔ GÓC 3 THOÁNG, Ô TÔ ĐỖ CỬA, NGÕ THÔNG – LẠC LONG QUÂN, CẦU GIẤY

DT 44m2 x 5 tầng, mặt ngõ thông, kinh doanh, lô góc 3 mặt thoáng, ô tô đỗ cửa thoải mái.

Thiết kế nhà đẹp, đầy đủ công năng, phòng khác, bếp, 4 PN, WC,…

Vị trí trung tâm tiện ích khu vực nhiều, trường học, bệnh viện, gần chợ Bưởi,… Chưa đến 5’ ra Hồ Tây, phù hợp với sinh hoạt gia đình.

Sổ đỏ đẹp, chính chủ, vuông vắn - Giá 7.15 Tỷ (Có thương lượng).

Liên hệ: 0825420555."	False	False	True	False	Lớp Long Quán, Cầu Giấy	Lớp Long Quán, Cầu Giấy	Lớp Long Quán, Cầu Giấy
Bán nhà liền kề dự án BGI Topazdowntown xinh đẹp khu A đô thị mới An Vân Dương sau lưng trường Cao Đẳng Công Nghiệp Huế.	13.5	154.0	4.0	4.0		"Bán nhà liền kề dự án BGI Topazdowntown xinh đẹp khu A đô thị mới An Vân Dương sau lưng trường Cao Đẳng Công Nghiệp Huế.
- Diện tích: 154m2 (ngang 7m)
- Hướng: Tây Nam
- Công năng: phòng ngủ, phòng khách, bếp, sân sau,ban thờ, ban công…
- Nhà mặt tiền đường trước nhà rộng 22m đối diện kênh sông Như Ý, nơi ở yên bình, an ninh.
- Gần trung tâm thành phố, di chuyển thuận tiện đến chợ, trường học, bệnh viện, trong vòng bán kính 1km.
- Giá bán: 6 tỷ ( Có sổ đỏ)
--------------------------
THÔNG TIN LIÊN HỆ:
Công ty CPĐT Bất Động Sản Phúc Đại Việt
""????????????̂́???? ????????̣???? ????????????́ ????????????̣ ????????̛????̛???????? ????????????""
Hotline Thanh Ngân 0868472415"	False	False	True	False	đường A đô thị mới An Vân Dương, sau lưng trường Cao Đẳng Công Nghiệp Huế	đường A đô thị mới An Vân Dương, sau lưng trường Cao Đẳng Công Nghiệp Huế	đường A đô thị mới An Vân Dương, sau lưng trường Cao Đẳng Công Nghiệp Huế
Gò Vấp, HXH, sổ A4, Phan Huy Ích Phường 12, 45m2, 5 tầng chỉ 6.2 tỷ	3.6	45.0	4.0		Phan Huy Ích	"MS 15223
* Vị trí: đường Phan Huy Ích Phường 12 Gò Vấp.
* Diện tích 45m2, ngang 4m dài 11m, 5 tầng BTCT với 4 phòng ngủ.
* Nhà mới, đẹp, khách mua chỉ việc xách vali vào ở.
* Hẻm xe hơi, thông.
* Hình sổ vuông A4, hoàn công đủ."	False	False	True	False	đường Phan Huy Ích, Phường 12, Quận Gò Vấp	Phan Huy Ích	đường Phan Huy Ích, Phường 12, Quận Gò Vấp
Biệt thự mini sân vườn Ngọc Thuỵ-Long Biên, 110m x 5tầng, 2 mặt ôtô	6.2	110.0	6.0	4.0		"Biệt thự mini sân vườn Ngọc Thuỵ-Long Biên, 110m x 5tầng, 2 mặt ôtô, thoáng trước sau
-Vị trí gần Mipec Long Biên, vài bước chân ra cầu Long Biên cầu Chương Dương
-Nhà xây 5 tầng 6 ngủ, sân vườn, 1 mặt ôtô tránh, 1 mặt ôtô qua cửa, thoáng trước sau, giếng trời, ô chờ thang máy
Sổ đỏ, pháp lý đầy đủ
Giá : 14.5 tỷ ( có thương lượng, gặp trực tiếp chủ nhà )
Miễn phí xem nhà và tư vấn : Trần Hải"	False	False	True	False	Ngọc Thụy, Long Biên	Ngọc Thụy, Long Biên	Ngọc Thụy, Long Biên
Biệt thự mini sân vườn Ngọc Thuỵ-Long Biên, 110m x 5tầng, 2 mặt ôtô	14.5	110.0	6.0	4.0		"Biệt thự mini sân vườn Ngọc Thuỵ-Long Biên, 110m x 5tầng, 2 mặt ôtô, thoáng trước sau
-Vị trí gần Mipec Long Biên, vài bước chân ra cầu Long Biên cầu Chương Dương
-Nhà xây 5 tầng 6 ngủ, sân vườn, 1 mặt ôtô tránh, 1 mặt ôtô qua cửa, thoáng trước sau, giếng trời, ô chờ thang máy
Sổ đỏ, pháp lý đầy đủ
Giá : 14.5 tỷ ( có thương lượng, gặp trực tiếp chủ nhà )
Miễn phí xem nhà và tư vấn : Trần Hải"	False	False	True	False	Ngọc Thuỵ, Long Biên	Ngọc Thuỵ, Long Biên	Ngọc Thuỵ, Long Biên
bán đất tặng nhà 2 tầng Cát Linh-Đống Đa 120m, MT 7m, nở hậu, full thổ cư	14.5	120.0	1.0	2.0		"bán đất tặng nhà 2 tầng Cát Linh-Đống Đa 120m, MT 7m, nở hậu, full thổ cư
Mảnh đất đẹp thông số lý tưởng, ngõ ôtô tránh, thông Cát Linh-Hào Nam, vị trí đẹp trung tâm Đống Đa, xây toà nhà văn phòng, đầu tư kinh doanh cho thuê mọi loại hình
Sổ đỏ nở hậu, pháp lý rõ ràng
Giá bán : 25.5 tỷ ( có thương lượng, gặp trực tiếp chủ nhà )
Miễn phí xem nhà và tư vấn: Trần Hải"	False	False	True	False	Cát Linh, Đống Đa	Cát Linh, Đống Đa	Cát Linh, Đống Đa
Bán nhà Dương Quảng Hàm, hẻm xe hơi, 70m2,ngang 8,5m 7,29tỷ còn thương lượng	25.5				Gò Vấp, Thành phố Hồ Chí Minh	"+Bán nhà Dương Quảng Hàm, hẻm xe hơi, 8.5m x 9,5m, 7,29tỷ
+ đầy đủ công năng
+ LH Hương xem nhà ngay."	False	False	False	False	Đường Dương Quảng Hàm	Gò Vấp, Thành phố Hồ Chí Minh	Đường Dương Quảng Hàm
Biệt thự mini Ngọc Thuỵ-Long Biên, 84m x 4tầng, mặt tiền 11m, ôtô tránh, full thổ cư	9.5	84.0	4.0	4.0		"Biệt thự mini Ngọc Thuỵ-Long Biên, 84m x 4tầng, mặt tiền 11m, ôtô tránh, full thổ cư
-Vị trí gần Mipeco Long Biên, vài bước chân ra cầu Long Biên cầu Chương Dương, 3 phút sang phố cổ Hoàn Kiếm
-Nhà xây chắc chắn 4 tầng 4 ngủ, đủ công năng, trước nhà ôtô tránh, ôtô chạy vòng quanh, gần hồ điều hòa
Sổ đỏ, pháp lý đầy đủ
Giá : 10.4 tỷ ( có thương lượng )
Miễn phí xem nhà và tư vấn : Trần Hải"	False	False	True	False	Mipeco Long Biên, phường Ngọc Thuỵ, quận Long Biên	Mipeco Long Biên, phường Ngọc Thuỵ, quận Long Biên	Mipeco Long Biên, phường Ngọc Thuỵ, quận Long Biên
Bán nhà tặng nội thất 35m2 Nguyễn Lương Bằng, Đống Đa mặt tiền 6m giá 3,75 Tỷ	10.4	35.0	2.0		Hà Nội	"+ Nếu bạn đang cho con mình học các trường như THCS Bế Văn Đàn, Tiểu Học Bế Văn Đàn, THPT Kim Liên hay THPT Lê Quý Đôn => Thì đây là căn nhà dành cho bạn bởi chỉ cần đi vài bước chân thì đến trường , giao thông thuận tiện, các bậc phụ huynh không còn đau đầu bởi tắc đường vào mỗi buổi sáng.
+ Nhà nằm ở vị trí đắc địa vài bước chân ra đường Trần Hữu Tước giao với đường Hồ Đắc Di thông ra Nguyễn Lương Bằng và cắt đường Xã Đàn.
+ Nhà gần Hồ Xã Đàn nên không khí cũng trong lành hơn các khu khác , mỗi sáng đi bộ quanh hồ 1 vòng cũng đủ để cho bạn 1 ngày làm việc hiệu quả .
+ Xung quanh bán kính 2km còn có cả tá tiện ích như chợ gần , quán ăn , các shop nail hay quần áo , mỹ phẩm , hay các trung tâm thương mại

+ Nhà được thiết kế 3 tầng với 2 ngủ và 2wc khép kín phù hợp cho các cặp đôi mới cưới hoặc gia đình 2 vợ chồng và 2 con . Mỗi tầng 1 phòng với diện tích 35m2 thì luôn đem lại 1 không gian sống rộng rãi giữa lòng Thủ Đô .
+ Xung quanh còn có nhiều cây xanh và công viên như CV 1/6 , CV Hồ Đắc Di , hay Hồ Xã Đàn mang lại cho nhiều không khí mát và trong lành .

+ Dân sinh vui vẻ hòa đồng , Xung quanh không nuôi chó dữ.
+ Sổ đỏ cất két sẵn sàng giao dịch trong ngày

Liên hệ/zalo : 0373022620 (Văn Anh) để được hỗ trợ sớm nhất 24/7."	False	True	True	False	đường Trần Hữu Tước, quận Đống Đa, thành phố Hà Nội	Hà Nội	đường Trần Hữu Tước, quận Đống Đa, thành phố Hà Nội
Bán gấp nhà 36m2x4T mặt tiền 5m ở Đặng Văn Ngữ, Đống Đa giá hơn 3 Tỷ	3.75	36.0	5.0	5.0	Hà Nội	"+ Nhà nằm ở vị trí đắc địa trên con phố Đặng Văn Ngữ thông ra Phố Nam Đồng giao với Xã Đàn, Nguyễn Lương Bằng, Tôn Đức Thắng,...
+ Với 5p đi xe là đến hồ Xã Đàn : Mỗi sáng ra đây chạy bộ , tập thể dục thì hết ý luôn ,xung quanh còn có nhiều công viên như Sân Con Voi, CV Thống Nhất Sân Tennis , bóng đá,...
+ Bán kính 1km có nhiều trường học các cấp : Tiểu Học Bế Văn Đàn , THCS Bế Văn Đàn hoặc Kim Liên , THPT Lê Quý Đôn…..

+ Nhà thiết kế 4 tầng : Tầng 1 để xe , phòng khách , bếp và wc + Tầng 2,3 mỗi tầng 2 phòng ngủ và wc khép kín + Tầng 4 : 1 phòng ngủ và 1 sân phơi . Tất cả đều full nội thất đầy đủ tiện nghi.
+ Với diện tích gần 40m2 thì không gian căn nhà mang lại luôn rộng rãi kết hợp với gần công viên và hồ thì cảm giác lúc nào cũng trong lành không khí tự nhiên , ít bị khói bụi và tiếng ồn của các phương tiện xe cộ .

+ Hàng xóm thân thiện ,( mình có hỏi đường được 1 bác trong ngõ vui vẻ giúp đỡ)
+ Sổ đỏ chính chủ , đang cất két , sẵn sàng giao dịch trong ngày.
Liên Hệ để được hỗ trợ sớm nhất sdt/zalo: 0373022620 ( Văn Anh ) tư vấn 24/7"	False	True	True	False	Đặng Văn Ngữ, Quận Đống Đa	Hà Nội	Đặng Văn Ngữ, Quận Đống Đa
