Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Bán Nhà Phố Mới 100% xã Hàm Liêm - Nhiều Ưu Đãi Trong Tháng 8	5.45	145.0			xã Hàm Liêm, huyện Hàm Thuận Bắc, tỉnh Bình Thuận	"COMING SOON......THÁNG 8
????Mua nhà trả góp. Thanh toán 50% (975 triệu) nhận nhà, trả góp không lãi suất trong 24 tháng chỉ với 1%/tháng.
✅Vị trí: Thôn 5, xã Hàm Liêm, Hàm Thuận Bắc, Bình Thuận
✅Pháp lý: Sổ hồng
✅Diện tích: 100 - 180m2
✅Quy mô: 6 căn liền kề với thiết kế kiểu nhà cấp 4, xây dựng đồng bộ
✅Kết cấu: 2 Phòng ngủ, 2 WC, Phòng khách, Gian bếp, Sân trước và sau.
Lh : 0886782482"	0	False	False	Thôn 5, xã Hàm Liêm, Hàm Thuận Bắc, Bình Thuận	xã Hàm Liêm, huyện Hàm Thuận Bắc, tỉnh Bình Thuận	Thôn 5, xã Hàm Liêm, Hàm Thuận Bắc, Bình Thuận
NHÀ MỚI XE HƠI NGỦ TRONG NHÀ 4 TẦNG- CHỦ TẶNG TOÀN BỘ NỘI THẤT- Phan Huy Ích - Gò Vấp	1950	56.0	5.0	5.0		"NHÀ MỚI XE HƠI NGỦ TRONG NHÀ 4 TẦNG- CHỦ TẶNG TOÀN BỘ NỘI THẤT- Phan Huy Ích - Gò Vấp

Mô tả:
+ dt :4.5x13m giá NHỈNH 6 TỶ
+ Tầng 1: phòng khách, bếp,1WC.
+ Tầng 2,3: mỗi tầng 2 phòng ngủ, 2WC.
+ Tầng 4: 1 phòng giặt đồ, có thể cải tạo thành 1 phòng ngủ, sân thượng trước.
+ Hẻm Xe hơi, giao thông thuận tiện, tiện ích miễn bàn.
+ Chủ tặng toàn bộ nội thất."	1	False	True	Phan Huy Ích, Quận Gò Vấp	Phan Huy Ích, Quận Gò Vấp	Phan Huy Ích, Quận Gò Vấp
BIỆT THỰ MINI - KHU AN SINH ĐÁNG SỐNG NHẤT - XEM LÀ MÊ.-Thạnh Lộc 41 Thạnh Lộc Quận 12	6	96.0	4.0	5.0		"BIỆT THỰ MINI - KHU AN SINH ĐÁNG SỐNG NHẤT - XEM LÀ MÊ.-Thạnh Lộc 41 Thạnh Lộc Quận 12

Dt: 96m2 giá 7 tỷ 5
- Kết cấu: Trệt 2 lầu sân thượng, thiết kế lệch tầng, rất thoáng mát, giếng trời rất rộng, gồm: Phòng khách, bếp, 4 phòng ngủ, wc khép kín

- Nhà gần Chợ, Trường học các cấp, Cơ quan hành chính Quận, tiện ích bao quanh, ra ngõ là có…

- Nhà chính chủ, công nhận đủ, hoàn công đầy đủ, sổ đang để két bank giữ hộ nên cần bán gấp nhanh .
Lh: 0969770900"	0	False	True	Thạnh Lộc, Quận 12	Thạnh Lộc, Quận 12	Thạnh Lộc, Quận 12
Quang Trung, Gò Vấp HXH sạch, 2 tầng, diện tích 45m2 bán nhanh giá 3 tỷ 8.	7.5					"Chính chủ cần bán gấp gửi bán nhà đường Quang Trung, phường 14, Gò Vấp khu dân trí hẻm sạch đẹp không ngập nước, nhà xây mới tặng toàn bộ nội thất xịn tới khách hữu duyên.
Kết cấu trệt, 1 lầu sàn btct kiên cố chắc chắn, 2 phòng ngủ, phòng khách bếp đầy đủ công năng sử dụng cho gia đình.
Diện tích 45m2 (4 x 11)
Vị trí trung tâm tiện ích nhu yếu phẩm đầy đủ không thiếu gì, gần trường học các cấp, gần siêu thị, chợ và nhà hàng …
Sổ hồng chính chủ vuông vức không vướng quy hoạch, mua bán công chứng nhanh.
Giá 3 tỷ 800 thương lượng nhẹ
Liên hệ Nguyễn Hương xem nhà hoàn toàn miễn phí.
Cam kết truyền thông chính xác giá cả gặp chủ nhà thương lượng."	0	False	True	đường Quang Trung, Phường 14, Quận Gò Vấp	đường Quang Trung, Phường 14, Quận Gò Vấp	đường Quang Trung, Phường 14, Quận Gò Vấp
NHÀ HẺM THÔNG - 35.2M2 - NHÀ MỚI ĐẸP VÀO Ở NGAY - CHỈ 5.6 TỶ. -Nguyễn Duy Cung	7.5	40.0	5.0	4.0		"NHÀ HẺM THÔNG - NHÀ MỚI ĐẸP VÀO Ở NGAY - CHỈ 5.6 TỶ. -Nguyễn Duy Cung phường 12 Quận Gò Vấp
+ dt: 40m2- 4x10m
+ Kết cấu: 1 trệt, 3 lầu gồm: 5 phòng ngủ, 4WC, 1 phòng khách, 1 phòng bếp, sân thượng.
+ Nhà mới đẹp vào ở ngay.
+ Hẻm thông 3m, sạch đẹp.
+ Vị trí: sát Trường Tân Sơn, sau lưng Trạm Y tế phường 12.
+ Sổ vuông vức, không lỗi phong thủy.
+ Pháp lý chuẩn, công chứng trong ngày.
+ Nhà hướng Đông, rất mát mẻ.
Lh 0969770900 Duy xem nhà trực tiếp"	0	False	True	phường 12, Quận Gò Vấp	phường 12, Quận Gò Vấp	phường 12, Quận Gò Vấp
bán đất giá f0 khu vực lộc nam liên hệ chính chủ	4.1	180.0	2.0	1.0	quốc lộ 55 thôn 10 xã lộc nam	"???? Cần bán đất Bảo Lộc, Lâm Đồng
- Giá F0 chính chủ, chỉ từ 1ty
-diện tích :180m -thổ cư 85m2
- Đất thổ cư, sẵn sổ
- Gần nhiều tiện ích
- Cạnh các khu du lịch, các địa điểm tham quan nổi tiếng như -Chùa Linh Quy Pháp Ấn, Chùa Niết Bàn,...
- View núi bao la, hùng vĩ
- Xứng đáng trở thành nơi lí tưởng cho các nhà đầu tư yêu nhiên, muốn bỏ phố về vườn, hòa mình vào núi rừng."	0	False	True	Lộc Nam	quốc lộ 55 thôn 10 xã lộc nam	Lộc Nam
Bán Nhà Mặt Tiền Quận 8 - Sát Quận 5 - Kinh Doanh Tốt - 89M - Không Quy Hoạch - Nhỉnh 8Tỷ	3.1	89.0			Thành phố Hồ Chí Minh	"???? MẶT TIỀN QUẬN 8 - 89M - HOÀN CÔNG ĐỦ - TIỆN XÂY CHDV VÀ KINH DOANH - KHÔNG QUY HOẠCH - NHỈNH 8TỶ
================================================
LH Sang 0777826387

Mô tả :
* Tầng trên làm kho.
* Tầng dưới kinh doanh.
+ Nhà DT lớn tiện xây CHDV và kinh doanh.
+ Nhà hoàn công đủ.
+ Không Quy hoạch.
+ Gần chợ, gần trường, giáp Quận 5 Quận 10."	0	False	True	Mặt Tiền Quận 8	Thành phố Hồ Chí Minh	Mặt Tiền Quận 8
BÁN NHÀ MẶT PHỐ GIANG BIÊN - KẺ TẠNH, 55M, LÔ GÓC, MT 4.7M, 9 TỶ 2	8.8	55.0	4.0	4.0	Long Biên	"- Bán nhà mặt phố lô góc Giang Biên - Kẻ Tạnh, Long Biên. Diện tích 55m, nhà 4 tầng đẹp, lô góc với mặt tiền chính rộng 4.7m, nhà đẹp.
- Nhà nằm phố Kẻ Tạnh, phường Giang Biên, Long Biên, nhà mặt phố kết hợp vừa ở vừa kinh doanh hoặc làm văn phòng. Giao thông thuận tiện, hạ tầng tốt, an sinh đầy đủ không thiếu thứ gì: trường học các cấp, chợ, vườn hoa công viên, kế cận là KĐT Việt Hưng, VinhomesRiverside.
- Nhà thiết kế hiện đại gồm 4 tầng xây dựng tâm huyết kiên cố:
✅ Tầng 1: để xe ô tô, bếp + WC.
✅ Tầng 2, 3: phòng khách + 3 phòng ngủ + WC.
✅ Tầng 4: phòng thờ, sân chơi rộng.
- Khách hàng mua có thể cải tạo thêm tầng thoải mái, tận dụng không gian và mặt bằng để vừa ở vừa kinh doanh.
- Sổ đỏ sẵn sàng giao dịch.
ĐTLH: 0904.882258"	1	False	True	phố Giang Biên, phường Kẻ Tạnh, Quận Long Biên	Long Biên	phố Giang Biên, phường Kẻ Tạnh, Quận Long Biên
BÁN LỖ NHÀ 1 LẦU NGAY PHAN VĂN HỚN, HÓC MÔN 93M2 GIÁ 530TR	9.2	93.0				"BÁN LỖ NHÀ 1 LẦU NGAY PHAN VĂN HỚN, HÓC MÔN 93M2 GIÁ 530TR
-Vị trí ngay đường chính Phan Văn Hớn , chỉ cách 50m , vừa tới chợ Đại Hải nhìn bên tay trái có hẻm kế bên tiệm thuốc tây và mắt kính lớn , chạy tầm 50m là tới nhà ngay
-Nhà ngay chợ và khu dân cư nên rất nhiều tiện ích xung quanh như , nhà thuốc , trường nầm non , trường THCS, TH , trung tâm Anh Ngữ , BHX , TGDD , phòng khám Đa Khoa , chợ Đại Hải trước nhà , cách chợ Đầu Mối , Bà Điểm 7p chạy xe
-Khu dân cư hiện hữu , dân trí học thức cao , hẻm 8m 2xe oto tránh nhau , thích hợp cho việc mở spa , dịch vụ làm đẹp hoặc kinh doanh buôn bán nhỏ
-Nhà 1 trệt 1 lầu , gồm 3PN , 3VS , 1phòng thờ , 1 phòng học , nhà bếp và khách riêng biệt nhau , có sân trước sân sau , nhà xây theo cách hiện đại , mát mẻ trong lành
-DT : 5 x 18.6 = 93m2 buông sổ 530tr thiện chí liên hệ trực tiếp tôi
0938006541 Nhi"	0	True	True	đường Phan Văn Hơn	đường Phan Văn Hơn	đường Phan Văn Hơn
Cần bán nhà 1 trệt 1 lầu đã hoàn thiện , ngay chợ Tân Phước Khánh, giá 2,4 tỷ( thương lượng)	2.4	62.0	2.0	3.0		"Cần bán nhà 1 trệt 1 lầu đã hoàn thiện , ngay chợ Tân Phước Khánh, giá 2,4 tỷ( thương lượng)
♨ Nhà phố Compound an ninh - Tân Uyên - (5x12)m - Đã có SHR.
1. Hỗ trợ vay được tối đa 80%.
- Khách vay chiết khấu 2%, lãi suất ưu đãi 9 - 9.5%.
2. Khách thanh toán nhanh 30% đến 95% chiết khấu từ 3% đến 6%.
3. CDT cam kết cho thuê 12 tháng.
- 1 trệt 1 lầu 10 triệu/tháng (120tr/năm), hỗ trợ làm hiện thiện 300 triệu full nội thất.
- 1 trệt 2 lầu 15 triệu/tháng (180tr/năm), hỗ trợ làm hoàn thiện 450 triệu full nội thất.
- Nhà liền thổ - An tâm tiện lợi. - Đầu tư sinh lời - Giá trị thực, nhu cầu thực
- Decor - 1 trệt - 2 lầu - thang lệch tầng.
Vị trí: Đường DT 747B - phường Tân Phước Khánh cách Vincom Plaza Dĩ An 4km di chuyển.
Liên hệ: 0947464497 được hỗ trợ xem nhà trực tiếp"	0	True	True	đường DT 747B, Phường Tân Phước Khánh	đường DT 747B, Phường Tân Phước Khánh	đường DT 747B, Phường Tân Phước Khánh
Bán nhà phố Chùa Bộc, Đống Đa 96m, 4 tầng, mt 6m. Giá: 21.5 tỷ	2.4	96.0	4.0		Hà Nội	"""Bán nhà phố Chùa Bộc, Đống Đa 96m, 4 tầng, mt 6m. Giá: 21.5 tỷ
Bán gấp nhà ngõ 95 phố Chùa Bộc, nhà 4 tầng, công năng đầy đủ, hiệu xuất kinh doanh 30tr/ tháng
Nhà vị trí đẹp thuộc khu phân lô Thủy Lợi, đường ô tô tránh nhau chạy vòng quanh, thông thoáng các ngả
Nhà lô góc 2 mặt thoáng, đường vỉa hè 2 bên, ngõ kinh doanh sầm uất ngày đêm.
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
Giá: 21.5 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	0	True	True	phố Chùa Bộc, Đống Đa	Hà Nội	phố Chùa Bộc, Đống Đa
Bán nhà phố Yên Lãng, Đống Đa, phân lô, gần ô tô, 6 tầng 56m2 giá 8.5 tỷ	21.5	56.0	6.0	5.0		"GẦN Ô TÔ - CHỦ ĐANG KINH DỊCH VỤ TẠI NHÀ - NGÕ KINH DOANH - NHÀ NGAY BỆNH VIỆN NỘI TIẾT.
+ Nhà nằm trong khu phân lô vị trí cực đẹp, thông tứ tung, thoáng trước, thoáng sau.
+ Gần chợ, gần phố, cách ô tô tránh 15m.
+ Ngõ trước nhà rộng rãi, thoáng mát.
+ Chủ đang kinh doanh dịch vụ doanh thu 100tr/ tháng.
Nhà thiết kế khung cột chắc chắn, nhà mới sẵn ở.
Chủ tặng Full nội thất gần tỷ.
- Tầng 1: Kinh doanh, để xe, vệ sinh.
- Tầng 2: Bếp+ phòng ngủ
- Tầng 3,4: Mỗi tầng 2 ngủ vệ sinh cầu thang giữa.
- Tầng 5: 1 ngủ, 1 phòng giải trí rộng rãi.
- Tầng 6: Sân phơi, trồng rau."	1	False	True	đường Yên Lãng, Phường Đống Đa	đường Yên Lãng, Phường Đống Đa	đường Yên Lãng, Phường Đống Đa
Bán nhà 3 lầu vị trí đẹp hẻm xe hơi gần MT đường Dương Bá Trạc P.1 Quận 8	8.5	56.0				"Bán nhà 3 lầu hẻm xe hơi gần MT đường Dương Bá Trạc P.1 Quận 8
+ Diện tích: 4 x 14m – CN: 56.3m2
+ Hiện trạng: Nhà hoàn công 1 trệt + lửng, 3 lầu, ST, 9PN, 8WC, có thang máy,… tiện sửa chữa, cho thuê CHDV thu nhập cao.
+ Vị trí: Đẹp, hẻm xe hơi chạy tới nhà, cách đường chính 100m, gần cầu Nguyễn Văn Cừ, tiện lưu thông qua các Quận 1, 4, 5, 7, 10, Bình Chánh,…
+ Thuận lợi: Xung quanh khu vực buôn bán sầm uất, thích hợp vừa ở vừa kinh doanh phát triển đa ngành, đầy đủ các nhu cầu thiết yếu, đáp ứng cho cuộc sống hiện đại.
+ Hướng Tây Bắc
+ Sổ hồng
+ Giá: 9.28 Tỷ (T/L)
Liên hệ: 0933 862 860 Ms Sương
Tư vấn pháp lý & xem nhà miễn phí
Hỗ trợ vay ngân hàng 80% giá trị nhà
Nhận ký gửi cho thuê nhà đất các Quận TP.HCM"	1	True	True	đường Dương Bá Trạc, Phường 1, Quận 8	đường Dương Bá Trạc, Phường 1, Quận 8	đường Dương Bá Trạc, Phường 1, Quận 8
CHÍNH CHỦ BÁN LỖ ĐẤT 224m2 560tr TẠI GIỒNG CÁT , TÂN PHÚ TRUNG , CỦ CHI	9.28	224.0				"CHÍNH CHỦ BÁN LỖ ĐẤT 224m2 560tr TẠI GIỒNG CÁT , TÂN PHÚ TRUNG , CỦ CHI
**Chủ kẹt tiền bán gấp trong 1 tuần , quá 1 tuần chủ vay ngân hàng ngưng bán !!!
-Vị Trí nằm ngay trục đường chính của QL22 , vừa qua khỏi BV Xuyên Á , đụng BHX rẻ phải vào tới ngay , xung quanh khu dân cư đông đúc , buôn bán sầm uất , tiện ích đầy đủ không thiếu thứ gì
-Bán kính 1km đổ lại có ngay trường học Tân Phú Trung ,chợ tự phát ngay đất , BHX , dịch vụ làm đẹp , quán nhậu , ăn uống , bệnh viện..v..
-Đường nhựa 10m thông tứ phía , đất cao ráo vuông vắn đẹp đẽ , bao xây dựng , xe tải chạy vi vu
-DT : 10 x 22.4 = 224m2 bán lẹ 560tr bao giấy tờ , anh em mô giới có khách gthieu gửi hoa hồng
LH 0938006541 Nhi"	0	False	True	Giống Cát, Tân Phú Trung, Củ Chi	Giống Cát, Tân Phú Trung, Củ Chi	Giống Cát, Tân Phú Trung, Củ Chi
Bán nhà Quốc lộ 1A, ngay CVPM Quang Trung, 73m2, HXH, nở hậu, 3.38 tỷ	7	73.0	2.0	2.0	Thành phố Hồ Chí Minh	"Bán nhà Quốc lộ 1A, ngay CVPM Quang Trung, 73m2, HXH, nở hậu, 3.38 tỷ
- Vị trí: kế bên là CVPM Quang Trung, Tô Ký, BV Q.12, Nguyễn Văn Quá, …
• 73m2, 2 phòng ngủ, bếp, phòng khách, sân trước.
• Hẻm xe hơi chỗ ra vào thoải mái có chỗ đậu xe
• Sổ hồng riêng công nhận đủ, không quy hoạch, không lộ giới, nở hậu.
LH 0902177052"	0	False	True	 Quốc lộ 1A, ngay CVPM Quang Trung, Quận 12	Thành phố Hồ Chí Minh	 Quốc lộ 1A, ngay CVPM Quang Trung, Quận 12
