Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Bán nhà HXH sát Đường Số 8 Phường 11 Gò Vấp, 64m2 5 tầng chỉ 8.8 tỷ	5.6	64.0	5.0		Đường Số 8	"MS 14023
* Vị trí: nhà HXH sát Đường Số 8 Phường 11 Gò Vấp, vài phút tới Công viên Làng Hoa, chợ Hạnh Thông Tây, siêu thị v.v
* Diện tích 64m2, ngang 4m dài 16m, 5 tầng BTCT gồm Trệt, lửng, 2 lầu, sân thượng với 5 phòng ngủ.
* Hẻm tráng nhựa rộng 5m.
* Khu vực không thiêu dịch vụ tiện ích.
* Sổ hồng hoàn công đủ."	False	False	True	Đường Số 8, Phường 11, Quận Gò Vấp	Đường Số 8	Đường Số 8, Phường 11, Quận Gò Vấp
BÁN NHÀ HXH LÊ VĂN QUỚI, BÌNH TÂN - 55M2 4 LẦU - NHÀ MỚI Ở NGAY - CHỈ 4 TỶ 35 TL	8.8	55.0	4.0	5.0	Lê Văn Qưới	"Mô tả:
???? Kết cấu: 1 trệt 2 lầu sân thượng, 4 phòng, 5wc.
???? Hẻm oto thông tứ phía.
???? Diện tích: 55m2 hoàn công đủ, nhà mới cáu cạnh ở ngay.
???? Vị trí đắc địa ngay Ngã 4 Xã, 2p đến Tân Phú, 5p đến Siêu Thị, các trường học...
???? Sổ hồng hoàn công đầy đủ, không bị quy hoạch, công chứng ngay.

???? Gọi em: 0354299320 Tú ( Zalo: Trần Anh Tú )"	False	False	True	Ngã 4 Xã, Quận Bình Tân	Lê Văn Qưới	Ngã 4 Xã, Quận Bình Tân
Bán nhà MT Nguyễn Văn Tỏ 200m2 thổ cư (P.Long Bình Tân) chỉ 7,2 tỉ	4.35	200.0	2.0			"Bán nhà MẶT TIỀN KINH DOANH P.Long Bình Tân, gần ngay UBND phường
- Diện tích: 200m2 (5 x 42). SHR thổ cư
- Vị trí: mặt tiền đường Nguyễn Văn Tỏ, con đường kinh doanh sầm uất.
- Bán kính 500m gần trường THCS Long Bình Tân, nhà thờ Bến Gỗ. Tiện ích đầy đủ
- Nhà gồm 2 phòng ngủ, WC, phòng khách, bếp, cửa hậu, cửa hông rất thông thoáng. Mặt tiền đang cho thuê dòng tiền ổn định"	False	True	True	đường Nguyễn Văn Tỏ, Phường Long Bình Tân	đường Nguyễn Văn Tỏ, Phường Long Bình Tân	đường Nguyễn Văn Tỏ, Phường Long Bình Tân
Bán nhà 2 tầng 66m2 lô góc vị trí đắc địa mặt đường Cầu Đất, Lê Chân, Hải Phòng	7.2	66.0	2.0	2.0	Cầu Đất, Lê Chân, Hải Phòng	"Bán nhà duy nhất mặt đường Cầu Đất, Lê Chân, Hải Phòng ngay đầu Nguyễn Đức Cảnh ???? Giá chỉ 289triệu/m2
Địa chỉ: Cầu Đất, Lê Chân, Hải Phòng
66m2- 19,1 tỷ

- Diện tích: 66m2, Ngang: 5m
- Đường: 20m

???? Nhà nằm ở vị trí lô góc cực kỳ thoáng. Vị trí siêu đắc địa gần nhà hát lớn Thành Phố, gần chợ Ga Hải Phòng.

???? Sổ đỏ chính chủ, Pháp lý rõ ràng

???? Nhà vị trí đẹp cực hiếm tại thời điểm. Buôn bán, kinh doanh siêu hợp lý.

???????? Giá: 19,1 tỷ

???? Chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Cầu Đất, Lê Chân, Hải Phòng	Cầu Đất, Lê Chân, Hải Phòng	Cầu Đất, Lê Chân, Hải Phòng
BÁN NHÀ 4 TẦNG x 39M2 - Ô TÔ VÀO NHÀ - CUỐI NGÔ THÌ NHẬM HÀ ĐÔNG - GIÁ CHỈ 4 TỶ	19.1	39.0			Quận Hà Đông, Hà Nội	"BÁN NHÀ 4 TẦNG x 39M2 - Ô TÔ VÀO NHÀ - CUỐI NGÔ THÌ NHẬM HÀ ĐÔNG - GIÁ CHỈ 4 TỶ

⚡ DIỆN TÍCH 39M2, vuông vắn.
⚡ Nhà mới đẹp, khung cột kiên cố chắc chắn. Thiết kế hiện đại, ở cực sướng.
⚡ Gần chợ, gần trường, an sinh tuyệt đỉnh.
- Tầng 1: Gara ô tô, PK, bếp, wc.
- Tầng 2,3: mỗi tầng 2 PN.
- Tầng 4: phòng thờ, sân phơi.
⚡ Sổ đỏ công chứng ngay, pháp lý chuẩn.
⚡ Hỗ trợ vay vốn ngân hàng.

☎️☎️Liên hệ em Dương để xem nhà: 0914450004"	False	True	True	Coi Nô, Hà Đông	Quận Hà Đông, Hà Nội	Coi Nô, Hà Đông
Chưa Đến 3.5 Tỷ, Ô Tô Nhỏ Vào Tận Nhà, Đường Rộng Thoáng – Hồ Tùng Mậu, Cầu Giấy	4.1	33.0	3.0	4.0		"Chưa Đến 3.5 Tỷ, Ô Tô Nhỏ Vào Tận Nhà, Đường Rộng Thoáng – Hồ Tùng Mậu, Cầu Giấy

Nhà thiết kế đầy đủ công năng, ngõ ngắn, ô tô nhỏ vào tận nhà, đường rộng thoáng rất gần phố Hồ Tùng Mậu.

Vị trí đầu đường Hồ Tùng Mậu, ngay ngã tư Cầu vượt Mai Dịch, tiện ích nhiều, trường học, đại học xung quanh nhà.

Sổ đỏ chính chủ - Giá 3.499 Tỷ.

Liên hệ: 0825420555"	False	False	True	Hồ Tùng Mậu, Cầu Giấy	Hồ Tùng Mậu, Cầu Giấy	Hồ Tùng Mậu, Cầu Giấy
Bán nhà Phố Gia Thụỵ, Long Biên, đường rộng ô tô thông, vuông vắn, 83m2x 4 tầng, 10 tỷ	3.5	83.0			Gia Thụy, Long Biên	"- Vị trí siêu đẹp, đường trước nhà ô tô thông tứ tung, chỉ cách mặt phố vài chục mét, khu VIP hàng không.
- Hình thửa vuông đẹp, không lỗi phong thủy gì hết, nhà đã cũ nhưng còn chắc chắc xác định bán đất, tuy nhiên sơn sửa vẫn ở tốt, mua về đập đi xây 7 tầng thang máy thì đẹp.
- Sổ đỏ chính chủ, vuông đẹp, sẵn sàng giao dịch.
- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	False	False	True	Phố Gia Thụy, Long Biên	Gia Thụy, Long Biên	Phố Gia Thụy, Long Biên
Nhà sát sân bay, hẻm 3m yên tĩnh, đầy đủ nội thất.	10	49.0	2.0	2.0		"Nhà Nguyễn Văn Công, Phường 3, Gò Vấp
+ Diện tích: 3.05m x 16m = 49m2
Kết cấu: 1 trệt 1 lầu: 2 phòng ngủ, 2wc.
+ Vị trí: hẻm 3m, đi sân bay chỉ 5 phút
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình minh họa"	False	False	False	Nguyễn Văn Công, Phường 3, Gò Vấp	Nguyễn Văn Công, Phường 3, Gò Vấp	Nguyễn Văn Công, Phường 3, Gò Vấp
Chỉ 3.3 tỷ mặt trục trính tổ 12 Mậu Lương Hà Đông kinh doanh 33m 4 tầng mặt tiền rộng	5.2	33.0	3.0	3.0	Mậu lương	"Chỉ 3.3 tỷ mặt trục trính tổ 12 Mậu Lương Hà Đông kinh doanh 33m 4 tầng mặt tiền rộng
- DT 33M 4 TẦNG
- SỔ ĐỎ VUÔNG ĐẸP, MẶT TIỀN RỘNG.
- NGÕ THÔNG, KINH DOANH.
- Nhà gần trường các cấp. chợ, siêu thị.. tiện ích bạt ngàn.
- Nhà Mậu Lương KIên Hưng Hà Đông được thiết kế 4 tầng 3 ngủ,3 vs, khách, bếp, sân phơi.
- LH 0819508701 ĐỂ XEM NHÀ MIỄN PHÍ."	False	False	True	Mậu Lương, Hà Đông	Mậu lương	Mậu Lương, Hà Đông
Nhà rộng rãi 7x14m đẹp sân xe hơi, kinh doanh tốt, giáp Gò Vấp	4.1	98.0	3.0	2.0		"Chủ gui cho thuê nhà mặt bằng khu vực đông dân cư gần trường học. thạnh lộc quận 12
Thích hợp các nghành nghề
Mặt bằng tiệm mới sửa chữa.
Diện tích rộng 7 x 14m với 2 phòng ngủ gác lửng đúc, phòng bếp, 1 tollet.
Sân rộng để xe..
Giá: 10tr 1 tháng, cọc 2 tháng.
Nhà mới sạch sẽ thoáng mát
Liên hệ Quốc Khánh thuê nhanh nhé quý anh chị ơi! Cảm ơn ạ!"	True	True	True	thánh lộc, quận 12	thánh lộc, quận 12	thánh lộc, quận 12
2,5 tỷ 2PN Bùi Hữu Nghĩa 4x8 Phường 2 Bình Thạnh	6.1	32.0	2.0	2.0		"2,5 tỷ 2PN Bùi Hữu Nghĩa 4x8 Phường 2 Bình Thạnh

+ 1 trệt 1 lửng 2 phòng ngủ 2wc. tiện nghi, ở ngay
+ Ngay Bà Chiểu sát Quận 1 Đakao, 10m ra hẻm lớn, sổ đẹp, vay bank dễ dàng"	False	False	True	Bùi Hữu Nhất, Phường 2, Quận Bình Thạnh	Bùi Hữu Nhất, Phường 2, Quận Bình Thạnh	Bùi Hữu Nhất, Phường 2, Quận Bình Thạnh
Tin nóng phỏng tay – Mua ngay kẻo hết Cần bán gấp căn nhà 2 lầu, giá 2 tỷ 465 triệu, có thương lượng, SHR	2.5	61.0	2.0	3.0		"Tin nóng phỏng tay – Mua ngay kẻo hết
Cần bán gấp căn nhà 2 lầu, giá 2 tỷ 465 triệu, có thương lượng, SHR, mặt tiền đường 30m
Chương trình chiếc khấu cực khủng đến từ chủ đầu tư, chưa bao giờ có
Diện tích : 61 m2
Xây dựng đồng bộ 1 trệt 1 lầu và 1 trệt 2 lầu, cực kỳ sang trọng
Đặc biệt đã có sổ hồng riêng
Khu dân cư dân trí cao, thuận lợi cho việc định cư lâu dài, đường trước nhà container vào được.
Cách mặt tiền đường DT747B CHỈ 50m, cách ngã tư Miếu Ông Cù chỉ 3 km . Gần chợ Vàng, gần trường học các cấp.
Sổ đỏ chính chủ, hỗ trợ vay vốn ngân hàng, có thương lượng cao cho khách thiện chí.
Giá: 2,465 Tỷ
Call, zalo: 0947464497 để được dẫn đi xem nhà ."	False	False	True	đường DT747B, gần ngã tư Miếu Ông Cù, gần chợ Vàng, gần trường học các cấp	đường DT747B, gần ngã tư Miếu Ông Cù, gần chợ Vàng, gần trường học các cấp	đường DT747B, gần ngã tư Miếu Ông Cù, gần chợ Vàng, gần trường học các cấp
【 CHỈ 2 tỷ 465 TRIỆU 】- Sở hữu ngay nhà phố Phước Điền Citizen, với mức ưu đãi tối đa từ CĐT!!!	2.47	61.0	2.0	3.0		"【 CHỈ 2 tỷ 465 TRIỆU 】- Sở hữu ngay nhà phố Phước Điền Citizen, với mức ưu đãi tối đa từ CĐT!!!
⚡Giá chỉ từ 2 tỷ 465 triệu, thanh toán linh hoạt
⚡Vị trí: nằm ngay mặt tiền đường Tân Phước Khánh 32, phường Tân Phước Khánh, Tân Uyên – Bình Dương
⚡Đã xây xong, sổ sẳn , giá chủ đầu tư có nhiều ưu đãi lớn
⚡Hỗ trợ từ ngân hàng thủ tục nhanh chóng.
________________________________________
☑️ DIỆN TÍCH NHÀ PHỐ : Đa dạng từ 60m2 – 120 m2
☑️TIỆN ÍCH: Chợ, trường học, trung tâm thương mại, bệnh viện, uỷ ban, khu du lịch đối điện,….
________________________________________
✅ LÀ CƠ HỘI VÀNG CHO NHỮNG NHÀ ĐẦU TƯ
✅ Mua nhà được tặng ngay 1 Cây vàng
✅ Giao dịch nhanh chóng – dễ dàng đầu tư ngắn hạn và dài hạn
✅ Khả năng tăng giá lên đến hơn 30%.
✅ Giá gốc từ Chủ đầu tư chỉ 2 tỷ 525 triệu/ 1căn ( 2 phòng ngủ & 3WC )
✅ Cam kết giá tốt nhất khu vực Tân Uyên ( liền kề Thuận An : ngay ngã tư miếu ông cù) hiện nay.
!!! Còn chần chừ gì nữa, liên hệ trực tiếp với chúng tôi để xem nhà + nhận chi tiết giá + Chiết khấu tốt nhất hôm nay.
☎️ Hotline: 0947464497 ( Hoàng Oanh)"	False	True	True	đường Tân Phước Khánh 32, phường Tân Phước Khánh, quận Tân Uyên, tỉnh Bình Dương	đường Tân Phước Khánh 32, phường Tân Phước Khánh, quận Tân Uyên, tỉnh Bình Dương	đường Tân Phước Khánh 32, phường Tân Phước Khánh, quận Tân Uyên, tỉnh Bình Dương
Bán Nhà Quận Thanh Xuân. Oto chánh, 7 chỗ vào nhà, 81m x7 tầng MT5,5m.	2.47	81.0	8.0	7.0	Thanh Xuân	"+ Nhà Thuộc Phố Nguyễn Ngọc Nại - Quận Thanh Xuân, oto 7 chỗ vào nhà. 7 tầng thang máy chạy vù vù. ở hay cho thuê văn phòng đều được. khu vực Phân lô hàng xóm toàn các cán bộ nhà nước. an ninh tốt, An sinh đỉnh cao, ĐH Bách Khoa - Kinh Tế Quốc Dân - Xây Dựng, ĐH Y Hà nội., Bệnh viện Bạch Mai, BV Da Liễu,
+ Vị trí đẹp, ngõ nông thẳng tắp. Tiện ích bạt ngàn, gần trường học, chợ, bệnh viện, ngân hàng, siêu thị...
+ Giao thông thuận tiện kết nối phố :Hoàng Văn Thái, Cù Chính Lan, Lê Trọng Tấn, Tô Vĩnh Diện, Nguyễn Viết Xuân, Trường Chinh, Tôn Thất Tùng
+ Tòa nhà Thiết kế 8 tầng thang máy hiện đại với đầy đủ công năng sử dụng:
- Tầng 1: Thông sàn Gara để xe + WC, Chốt bảo vệ (nếu cần).
- Tầng 2-3-4-5: Thông sàn, Cầu thang và thang máy cuối + WC
- Tầng 6, 7: Mỗi tầng chia 2 phòng ngủ và WC khép kín.
- Tầng 8: Phòng thờ, đồ + sân phơi.
+ Sổ đỏ chính chủ sẵn sàng giao dịch.
+ Giá: 15,x tỷ ( có thương lượng ).
Liên hệ E Vũ 0333040265 để xem nhà, làm việc chính chủ,"	True	False	True	phố Nguyễn Ngọc Nại, Quận Thanh Xuân	Thanh Xuân	phố Nguyễn Ngọc Nại, Quận Thanh Xuân
Bán nhà 4 tầng 54m2 hướng Tây ngõ phố Nguyễn Đức Cảnh, Lê Chân, Hải Phòng	15.3	54.0	4.0	3.0	Nguyễn Đức Cảnh, An Biên, Lê Chân, Hải Phòng	"???? Bán nhà ngõ phố Nguyễn Đức Cảnh, Lê Chân, Hải Phòng 54m2 ????????
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Nguyễn Đức Cảnh, An Biên, Lê Chân, Hải Phòng

???? Thông số:
- Diện tích: 54m2
- Ngang: 3,8m
- Hướng: Tây
- Đường: 2,7m

???? Sổ đỏ chính chủ, Pháp lý rõ ràng

???? Giá: 4.5 tỷ( TT)

???? Nhà xây 4 tầng với cấu trúc: phòng khách, bếp, 4 phòng ngủ, phòng thờ, sân phơi…Nhà đẹp khách về ở được ngay, cách mặt đường 20m thẳng tắp, ô tô tải nhỏ đỗ cửa

❌ Tiện ích chỉ trong vài bước chân. Là sản phẩm cực hiếm được bán ra trên tuyến phố sầm uất, dân cư đông đúc.

???? Chi tiết LH Mrs Tâm Tít: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Nguyễn Đức Cảnh, An Biên, Lê Chân, Hải Phòng	Nguyễn Đức Cảnh, An Biên, Lê Chân, Hải Phòng	Nguyễn Đức Cảnh, An Biên, Lê Chân, Hải Phòng
BÁN NHÀ MẶT TIỀN LẠC LONG QUÂN Q11,120M2, VỊ TRÍ ĐẸP NHẤT TUYẾN ĐƯỜNG, PHÙ HỢP KINH DOANH...CHỈ 24.6 TỶ	4.5	120.0			lạc long quân, quận 11	"Mô tả:
Vị trí: Khúc đẹp nhất, nhiều Ngân hàng nhất, nhiều toà nhà cao tầng nhất của đường Lạc Long Quân.
+Đường 30m, 4 làn đường oto, vỉa hè 7m, có giải phân cách hành lang cây xanh ở giữa 4 làn đường 3m.
+ Là Cung đường đẹp nhất tuyến đường Lạc Long Quân.
+ Đón đầu là khúc giao cắt Âu Cơ Lạc Long Quân, nổi bật Khu cao ốc Khách sạn Khải Hoàn, điểm cuối là khúc giao cắt Ông Ích Khiêm. Vị trí tiếp giáp Tân Bình, Tân Phú, Quận 10, Quận 6.
+ Căn nhà được bao vây xung quanh bởi rất nhiều ngân hàng lớn, bán kính 200m có khoảng gần chục cái ngân hàng.
+ Tiện ích vô đối ngập tràn, từ mua sắm, ăn uống, đến các trung tâm hành chính, trung tâm thương mại, các trung tâm vui chơi giải trí… không thiếu bất cứ thứ gì.
+ Toà nhà thiết kế 5 tầng vuông vức, trên khuôn đất (4x29) cực kỳ đẹp, không có một chút lỗi phong thuỷ nào.
+ Nhà thiết kế chuẩn vuông, phía trước có khoảng sân rộng gia chủ chừa để xe hơi và xe máy các loại, phía sau có khoảng sân rộng chừa làm sân sau để chơi tiểu cảnh.
+ Công năng: Tổng thiết kế 1 trệt, 1 lửng, 2 lầu, 2 sân thượng trước, sau.
+Trệt có 1 phòng khách, 1 wc, 1 phòng cho người già, khu để xe máy, oto phía trước, sân tiểu cảnh phí sau.
+ Lửng 1 phòng khách, 1 phòng bếp, phòng ăn và 1 wc.
+ Lầu 2, 3 mồi lầu 2 phòng ngủ và 2 wc khép kín.
+ tầng thượng có sân thượng phía trước và sân thượng phía sau gia chủ để sd chơi cây kiểng.
+ Nhà phù hợp cho khách nhu kinh doanh tất cả các thương hiệu lớn, mở văn phòng hoặc cho thuê đều tuyệt vời.
+ Pháp lý cực chuẩn, hoàn công đầy đủ, công chứng ngay.
Liên hệ: 0354095924"	False	True	True	đường Lạc Long Quân, Quận 11	lạc long quân, quận 11	đường Lạc Long Quân, Quận 11
Bán nhà chính chủ ngõ 110 Quan Nhân, Ô tô đỗ cửa, 78m2, giá 10.8 tỷ.	24.6	78.0	4.0		Nhân Chính, Thanh Xuân, Hà Nội	"- Nhà nằm vị trí trung tâm phố Quan Nhân, tiếp giáp 3 quận Thanh Xuân – Đống Đa – Cầu Giấy bạt ngàn tiện ích, dân trí cao được nhiều khách hàng tìm kiếm, rất tiện cho việc ở , làm văn phòng giao dịch hay kinh doanh.
- Nhà nằm mặt ngõ 110 Quan Nhân, ô tô 7 chỗ đỗ cửa, cách mặt phố chưa đến 30m. Ngõ thông ra đường Hoàng Ngân, Lê Văn Lương cực kỳ thuận lợi cho việc đi lại, kết nối các khu vực như Trung Hòa Nhân Chính, Hapulico, Royal City…
- Nhà xây 4 tầng thiết kế hợp lý, có hai mặt thoáng: Tầng 1: Có gara ô tô, phòng khách và bếp. Tầng 2&3: Có tổng 4 phòng ngủ và WC. Tầng 4: Phòng thờ và sân phơi đồ.
- Nhà pháp lý rõ rang sổ đỏ chính chủ. Diện tích sổ 78m2, đã có nhà xây 4 tầng giá 10.8 tỷ có thương lượng.
- Quan tâm liên hệ: 0963.146879 anh Dũng gặp chính chủ."	False	False	True	ngõ 110 Quan Nhân, Quận Thanh Xuân	Nhân Chính, Thanh Xuân, Hà Nội	ngõ 110 Quan Nhân, Quận Thanh Xuân
