Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
NHÀ ĐƯỜNG NHỰA 6M CẠNH ỦY BAN QUẬN BÌNH TÂN, 80M2 - 4 TẦNG 5,999 TỶ.	6.5					"+ Vị trí thông Kinh Dương Vương, An Dương Vương, Tên Lửa, Hậu Giang.
+ Gần Bến xe Miền Tây, Aeon Mall, Bệnh viện Triều An, Ủy ban Quận Bình Tân, Chi cục Thuế,....
+ Phù hợp: mua ở , làm văn phòng, CTY hoặc giữ tiền cho thuê
+ Kết cấu : 1 trệt 2 lầu, 1 sân thượng ( 1 phòng khách, 1 nhà bếp, 4 phòng ngủ, 1 phòng thờ, 3 Toilet.
+ Sổ hồng chính chủ hoàn công đầy đủ.
Liên hệ xem nhà ngay Như Hoa 0948362610"	False	True	True	False	Đường Nhựa 6, Quận Bình Tân	Đường Nhựa 6, Quận Bình Tân	Đường Nhựa 6, Quận Bình Tân
Nhà phố thương mại từ 2 mặt tiền 5x20m, 4 tầng, 5PN, 4WC giá chỉ từ 8 TỶ	5.2	100.0	5.0	4.0	Lê Hoàn, Thủ Dầu Một, Bình Dương	"- Kết cấu: 1 trệt 3 lầu, sân thượng, 5 PN, 4 WC.
- Diện tích: 5x20m. 2 mặt tiền.
- Công năng nhà: Nổi bật thiết kế Biophilic xanh mát, cửa kính Panaroma thông thoàng, sân trước nhà, ban công từng phòng, có sân phơi đồ, tiệc nướng BBQ.
- Công năng khu dân cư: đèn năng lượng mặt trời, đường rộng 15m - 40m, bao trọn bởi công viên cây xanh hơn 1000ha.
- Tiện ích nội khu: Phố đi bộ Alfresco, quảng trường mua sắm, vườn thư giãn, vườn cỏ Miyawaki, Sân bóng rổ, sân thể thao ngoài trời, khu vui chơi trẻ em, bãi đỗ xe hơi, bãi đậu xe máy, trạm sạc xe điện,...
- Tiện ích ngoại khu: cách WTC 300m, cách Trung tâm Hành chính tỉnh Bình Dương 700m, bán kinh trong vòng 5km đầy đủ tiện ích như hệ thống giáo dục từ cấp mầm non đến đại học, trường Quốc tế,....
Dự án nằm trong trung tâm thành phố mới Bình Dương với quy mô 1000ha được quy hoạch bài bản trở thành thủ phủ mới của tỉnh Bình Dương nơi diễn ra các hội nghị thương mại thế giới trong và ngoài nước, cơ sở hạ tầng phát triển, giao thông thuận lợi như tuyến đường Vành đai 3, vành đai 4, cao tốc Tân Vạn - Mỹ Phước, khu công nghiệp VSIP, VSIP II, KCN Sóng Thần, KCN Đại Nam,....
Dự án nhà phố thương mại Artisan Park giá chỉ từ 8 TỶ, cơ hội đầu tư, kinh doanh, nghỉ dưỡng tích hợp đa tiện ích.
LH: Minh Quân"	False	True	True	False	đường chưa rõ	Lê Hoàn, Thủ Dầu Một, Bình Dương	đường chưa rõ
Cần bán nhà tại ngõ 29 Khương Hạ, nhà đẹp 5 tầng, Full đồ ở ngay giá 4.2 tỷ	8	35.0			Ngõ 29	"* Do có việc gấp cần nguồn tài chính lớn nên Gia chủ cần bán lại căn nhà mới xây với đầy đủ nội thất ốp gỗ cao cấp tại ngõ 29 đường Khương Hạ, phường Khương Đình, quận Thanh Xuân, Hà Nội.
* Nhà nằm tại vị trí khá đẹp, ngõ nông ba gác phi ầm ầm, ngay gần đường ô tô tránh, từ nhà ra đường ô tô chỉ khoảng 50m.
* Nhà có thiết kế khá đẹp và hợp lý, nội thất xịn sò, sàn gỗ tự nhiên cao cấp, thiết bị vệ sinh nhập khẩu.
* Pháp lý rõ ràng sổ đỏ cất két sẵn sàng giao dịch. Với diện tích 35m2, mặt tiền 3.8m, nhà mới xây 5 tầng Full đồ, gia chủ để lại cho ai cần với giá: 4.2 tỷ.
* Quan tâm liên hệ: 0963.14.68.79 gặp anh Dũng."	False	False	True	False	ngõ 29, đường Khương Hạ, phường Khương Đình, Quận Thanh Xuân, Hà Nội	Ngõ 29	ngõ 29, đường Khương Hạ, phường Khương Đình, Quận Thanh Xuân, Hà Nội
Bán nhà hẻm xe tải Tỉnh Lộ 10, 205m2 ngang 6m giá 9 tỷ.	4.2	205.0				"Bán nhà hẻm xe tải Tỉnh Lộ 10, 205m2 ngang 6m giá 9 tỷ.
NHỈNH 40TR/M2 – NGANG 6M - HẺM XE TẢI TRÁNH 1 TRỤC, THÔNG - SỔ ĐẸP – CHỈ 9 TỶ NGAY TỈNH LỘ 10.
Hẻm xe tải tránh 1 trục, thông ra Tỉnh Lộ 10.
Nhà cấp 4 tiện xây mới. Thích hợp mua giữ tiền, xây nhà trọ, xây dựng nhà xưởng, văn phòng Công ty.
Vị trí đẹp ngay Tỉnh Lộ 10 – Tên Lửa – Lê Đình Cẩn – Mã Lò khu vực kinh doanh sầm uất. Thuận tiện đi lại, đầy đủ tiện ích xung quanh.
Sổ hồng riêng, pháp lý chuẩn, công chứng ngay.
Liên hệ: 0975.415957 Mr Lâm."	False	False	True	False	Tỉnh Lộ 10, Lê Đình Cẩn, Mã Lò	Tỉnh Lộ 10, Lê Đình Cẩn, Mã Lò	Tỉnh Lộ 10, Lê Đình Cẩn, Mã Lò
Trương Bảo Vũ	9	90.0	3.0	3.0	Đà Nẵng	"Mô Tả:
???? Vị trí sát sông nên thoáng mát mẽ quanh năm, nằm song song với Chương Dương bên hông cạnh cầu Tiên Sơn, vị trí thuận tiện di chuyển sang các quận như Hòa Xuân, Ngũ Hành Sơn, Hải Châu...
???? Nhà đẹp còn mới căn gồm, 2 tầng, 3 phòng ngủ, các phòng khép kín.
+ Nội thất xịn xò hiện đại, đầy đủ nhập ngoại cực lung linh, 3 mặt thoáng.
Liên Hệ: Trường Vũ, 097399579
Chuyên nhà phố Đà Nẵng"	False	False	True	False	Chương Dương	Đà Nẵng	Chương Dương
Bán nhà 35m2x4T gần Tôn Đức Thắng, Đống Đa nhà mới, ở sướng, giao thông dễ dàng.	4800000	35.0			Hà Nội	"Bán nhà 35m2x4T gần Tôn Đức Thắng, Đống Đa nhà mới, ở sướng, giao thông dễ dàng.

+ Một căn nhà hiện đại nằm gần đường Tôn Đức Thắng giao đường Nguyễn Thái Học, Hoàng Diệu thông ra ngã 7 Ô Chợ Dừa, Xã Đàn, Nguyễn Lương Bằng,..
+ Quanh bán kính 2km : Nhiều TTTM, điện máy xanh Tôn Đức Thắng, Yamaha Town Việt Nhật,... Cùng nhiều shop thời trang, quần áo , ăn uống và tiện ích khác,
+ Bên cạnh đó gần nhiều trường học các cấp từ Mầm Non đến Đại Học ví dụ như THPT Đống Đa, Đại Học Mỹ Thuật Công Nghiệp,...

+ Nhà thiết kế theo phong cách hiện đại trẻ trung, năng động phù hợp cặp đôi mới cưới hoặc ra Hà Nội làm ăn sinh sống. Nhà có diện tích sử dụng hơn 30m2 với 4 tầng với 3 phòng ngủ , mang lại cảm giác rộng rãi thoáng mát .
+ Nhà được trang bị nhiều công nghệ 4.0 như Gương chỉnh điện, vòi tắm chỉnh nút, tivi lớn, tủ lạnh máy hút mùi,...

+ Dân trí cao , hàng xóm thân thiện.
+ Sổ đỏ chính chủ, chủ thiện chí bán.
LH ngay/zalo: 0373022620 ( Văn Anh ) để được hỗ trợ 24/7."	False	False	True	False	đường Tôn Đức Thắng, Đống Đa	Hà Nội	đường Tôn Đức Thắng, Đống Đa
Cơ hội sở hữu được căn shophose mặt tiền kinh doanh cực tốt	3.85	120.0			KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh, khu đô thị Centa Vsip, Phù Chẩn, Từ Sơn, Bắc Ninh	"????????Căn shophouse được xây 3 tầng đã xây hoàn thiện mặt ngoài, bên trong gia chủ có thể thiết kế theo sở thích, bố trí phục vụ nhu cầu kinh doanh hoặc ở

???? Vị trí: shophouse tại dự án Centa Vsip Bắc Ninh, tiếp giáp với Ninh Hiệp, Gia Lâm
✅ Kết nối trực tiếp với 3 đường cao tốc lớn thuận tiện di chuyển: cao tốc Hà Nội- Thái Nguyên, Hà Nội- Bắc Giang, Hà Nội- Hải Phòng
♻️ Diện tích: 120m2 (6*20), mặt đường trục chính rộng 56m, vỉa hè rộng
DTXD: 90m2, tổng 3 sàn 280m2
???? Thích hợp ở, kết hợp kinh doanh
???? Pháp lý chuẩn
????Phía sau là công viên nội khu rộng rãi , gần trường học, bệnh viện, đối diện là khu thể thao...
???? Dân cư hiện hữu, sầm uất tận hưởng cuộc sống, môi trường xanh
☎️Liên hệ xem nhà, tư vấn :
Đoàn Toan 0942505155"	False	False	True	False	Dự án Centa Vsip Bắc Ninh, Ninh Hiệp, Gia Lâm	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh, khu đô thị Centa Vsip, Phù Chẩn, Từ Sơn, Bắc Ninh	Dự án Centa Vsip Bắc Ninh, Ninh Hiệp, Gia Lâm
Nhà Ngộp Thở Sổ Hồng Riêng 90m2 giá chỉ 650tr Mỹ Hạnh Đức Hòa	11.5	90.0	2.0	2.0		"- Diện tích: 5m x 10m = 50m2. DTSD = 90m2
- Pháp lý :Sổ riêng
- Lộ giới 5m đã nâng cấp sạch sẽ
- Kết cấu nhà gồm: 1 sân trước, 1 phòng khách rộng rãi, 2 phòng ngủ, 2 toilet, 1 nhà ăn + bếp, ban công thoáng mát.
- Giá bán:650 triệu (thương lượng)
Liên hệ ngay để được xem nhà trực tiếp"	False	False	True	True	Mỹ Hạnh Đức Hòa	Mỹ Hạnh Đức Hòa	Mỹ Hạnh Đức Hòa
82m Mặt phố Yên Vĩnh – ô tô tránh – Kinh Doanh – Nở Hậu – Tương Lai rạng ngời	1050000	82.0	1.0	1.0	yên vĩnh, kim chung, Hoài đức	"Mô tả:

???? Vị trí cách trường học cấp 2 Kim Chung mấy bước chân. Sát trục trính biệt thự Hinode KĐT Kim Chung – Di Trạch (Hinode Royal Park)

+ Bán đất tặng nhà.
+ Khu vực phát triển cực mạnh, giá trị tăng từng ngày, tốc độc xây dựng chóng mặt, hiện trạng nhà C4 có gác lửng vừa ở vừa kinh doanh, chủ nhà đang cho quán cơm bình dân thuê.

+ Xung quanh kinh doanh đủ thứ, dân cư làm thuê và sinh viên các trường Đại Học về đây ở rất nhiều. Xây toà chung cư mini 7 tầng thang máy cho thuê tuyệt vời.

-???? Sổ đỏ nở hậu, giao dịch ngay.

???? LH 0328335312"	False	True	True	False	số 82, mặt phố Yên Vĩnh, ...	yên vĩnh, kim chung, Hoài đức	số 82, mặt phố Yên Vĩnh, ...
Cần bán Nhà mặt tiền đường Số 10, P. Linh Trung, Diện tích 90m², Giá 11 Tỷ	4.85	90.0	7.0	6.0	Đường Số 10, Phường Linh Trung, Quận Thủ Đức, TP HCM	"Cần bán Nhà mặt tiền đường Số 10, P. Linh Trung, Diện tích 90m², Giá 11 Tỷ
- Vị trí: Mặt tiền đường Số 10, P. Linh Trung, TP. Thủ Đức.
- Kết cấu nhà: 1 trệt 3 lầu, 7 phòng ngủ, 6WC, phòng thờ, sân thượng, mỗi tầng đều có ban công, nhà xây ở nên kết cấu kiên cố BTCT
- Nhà nằm ngay chợ Linh Trung, chiều ngang đẹp 5m, 4 tầng, rất thuận tiện cho kinh doanh.
- Nhà mặt tiền ngay chợ nên kinh doanh gì cũng được. Gần trường đại học Sư Phạm Kỹ Thuật và Bệnh viện Việt Thắng, Lê Văn Chí, trường đại học Ngân Hàng, Vincom Thủ Đức.……..
- Nhà đẹp, thoáng mát, anh chị chỉ việc về ở kinh doanh, mở cty văn phòng……
- Diện tích : 90m2 ( 5m x 18m ), dtsd 271m2
- Pháp lý : Sổ hồng riêng , hoàn công đầy đủ , công chứng ngay
- Giá bán : 11 Tỷ ( thương lượng chính chủ )
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"	False	True	True	False	đường Số 10, Phường Linh Trung, TP. Thủ Đức	Đường Số 10, Phường Linh Trung, Quận Thủ Đức, TP HCM	đường Số 10, Phường Linh Trung, TP. Thủ Đức
Hiếm! Bán Nhà Mặt Phố Thanh Nhàn – Vị Trí Đẹp – Mặt Tiền Rộng – DT 51m2*5 Tầng – Chỉ 15 Tỷ	11	51.0	5.0	4.0		"- Vị trí nhà ngay đầu Chùa Quỳnh giao Thanh Nhàn. Tuyến phố đã quy hoạch ổn định.
- BÁN NHÀ MẶT PHỐ CHÙA QUỲNH, ĐƯỜNG CHIA LÀN 2 CHIỀU, VỈA HÈ ĐÁ BÓNG, KINH DOANH SẦM UẤT, NHỘN NHỊP NGÀY ĐÊM. GIÁ ĐẦU TƯ, CHƯA ĐẾN 300TR/M2
- Bán nhà mặt phố Chùa Quỳnh, mặt tiền 6,3m, nhà 5 tầng, diện tích 51m2, sổ đỏ chính chủ, pháp lý sạch. Giá chỉ 15 tỷ
- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường ĐH Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!
- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Kim Ngưu, Bạch Mai, Lạc Trung, Minh Khai…
- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác
- Nhà chủ tự xây, đồ đạc tự mua để ở và sử dụng nên rất tốt
- Thiết kế nhà:
+ Tầng 1: kinh doanh, có lối đi riêng lên tầng
+ Tầng 2: Phòng khách, phòng ăn, bếp, vệ sinh.
+ Tầng 3,4: mỗi tầng 2 ngủ, vệ sinh.
+ Tầng 5: phòng thờ, sân phơi.
- Liên hệ Mr Luân – Chuyên bán nhà phố Chùa Quỳnh."	False	True	True	False	đường Chùa Quỳnh, phường Hai Bà Trưng, quận Hoàn Kiếm, thành phố Hà Nội	đường Chùa Quỳnh, phường Hai Bà Trưng, quận Hoàn Kiếm, thành phố Hà Nội	đường Chùa Quỳnh, phường Hai Bà Trưng, quận Hoàn Kiếm, thành phố Hà Nội
Bán Shophouse 88m2 LA CASTA KĐT VĂN PHÚ - Hà Đông- Ô Tô đỗ cửa- KD Sầm Uất- Giá 13 tỷ	15	88.0	4.0	3.0	Hà Đông	"--- SIÊU PHẨM NHÀ PHỐ 88M2X4T, MT 5M HƯỚNG TN - LA CASTA KĐT VĂN PHÚ - HÀ ĐÔNG- Ô TÔ ĐỖ CỬA – KINH DOANH NGỒI THU TIỀN
???????? HÀNG HIẾM - CHỦ NHÀ HOÀN THIỆN NỘI THẤT 3 TỶ ĐẸP NHƯ TRANH - 2 MẶT THOÁNG TRC SAU - VỈA HÈ RỘNG RÃI

❌ giá: Nhỉnh 13 tỷ ( có thương lượng )
✅ Sổ đỏ vuông vắn, chính chủ, lâu dài

⛔Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.
⛔Miễn tiếp trung gian và môi giới.
☎ Liên hệ “E Quang NHÀ ĐẸP” nhiệt tình để đi xem nhà ngay: 0972 397 793"	False	True	True	False	KĐT VĂN PHÚ, Hà Đông	Hà Đông	KĐT VĂN PHÚ, Hà Đông
Nhà rẻ Khu Bàu Cát- 52m2- 3 tầng- 3 phòng ngủ- xe hơi qua đầu- 6.x tỷ.	13					"+ Ô tô đỗ cửa, thông ra Ba Vân, Trường Chinh.
+ Có 3 phòng ngủ lớn, toilet riêng từng phòng, phòng bếp và sân thượng rộng thoáng.
+ Nhà đúc BTCT kiên cố, vài thùng sơn phết lại sẽ đẹp vô tư.
+ Sổ vuông đẹp, hoàn công đủ, pháp lý chuẩn.
NHÀ SẼ BAY NHANH NHƯ MÁY BAY.
Anh chị mua ở/ kinh doanh online/ cho thuê em Oanh gấp nhé."	False	False	True	False	Khu Bàu Cát	Khu Bàu Cát	Khu Bàu Cát
NHÀ PHỐ 950TR TẶNG NỘI THẤT, SÁT BIÊN HOÀ , CÁCH BIGC 4KM	6.2	120.0	3.0	2.0	bửu long	"- Pháp lý thổ cư 100%, công chứng ngay
- Tặng Nội thất mới lắp : Bộ Bàn Ghế, Máy Lạnh, Bàn ăn, Quạt treo tường...
- Diện tích sử dụng 120m2, đường oto
- Công năng : 3 Phòng Ngủ, 2Toilet, Phòng Thờ, Phòng Khách, Bếp, Sân , Cổng rào
- Nhà Gần Trường Học Cấp 1, 2, 3..., Cách Chợ, Uỷ Ban , Công An chỉ 500 mét
- Giá chỉ : 950triệu ( hỗ trợ góp cho ace công nhân )
LH : 0365 717 177 thương lượng chính chủ ( có zalo )"	False	True	True	False	Sát Biên Hòa	bửu long	Sát Biên Hòa
