Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Chính chủ bán 5tỷ1 thương lượng khách thiện chí	12	42.0	3.0	2.0	175/4/23	"•Chính chủ cần bán nhà đường Nguyễn Văn Công,Phường 3, Gò vấp hẻm rộng 4m
•Diện tích : 4x10,6 42m2
•Kết cấu nhà: 1 trệt , 1 lửng , 1 lầu
•Tiện ích: Gần trường học, bệnh viện, chợ, công viên, sân bay,…
•Giá 5tỷ1 còn thương lượng cho khách thiện chí.
•Quan tâm ib fb hoặc zal0 Lh: O987357245"	False	False	True	đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp	175/4/23	đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp
Trung tâm Quận Tân Phú 5phut -Tân Thới Nhất Q12 -60m-3 tầng-Hẻm xe hơi -vuông vức ,hoàn công đủ-nhỉnh 4 tỷ.	3.5	60.0	3.0	3.0		"*Diện tích 4*15 vuông đét.
*kết cấu 1 trêt 2 lầu +sân thương ,3 phòng ngũ.
*Tiện ích ,hẻm xe hơi 1 trục ra mặt tiền khu dân cư yên tĩnh."	False	False	True	Tân Thới Nhất, Quận 12	Tân Thới Nhất, Quận 12	Tân Thới Nhất, Quận 12
Biệt thự sân vườn siêu đẹp, giá tốt tại Centa Vsip	3.9					"Căn biệt thự đơn lập 216 m2 siêu đẹp được xây dựng thiết kế 3 tầng, rất đáng mua ở hoặc đầu tư tiềm năng sinh lời cao được rất nhiều khách hàng đến tham quan, sở hữu

* Vị trí đẹp, tiếp giáp với 3 đường cao tốc lớn: cao tốc Hà Nội- Thái Nguyên, cao tốc Hà Nội- Bắc Giang, cao tốc Hà Nội- Hải Phòng thuận tiện di chuyển kết nối giao thương
☑️ Kết nối 3 khu công nghiệp liên hoàn, đáp ứng nhu cầu giãn dân, tận hưởng cuộc sống tại khu đô thị xanh
☑️ Xây dựng sàn 64 m2, tổng 3 sàn 197 m2 xây hoàn thiện bên ngoài
☑️ Pháp lý chuẩn, có hợp đồng mua bán
☑️ Ngân hàng hỗ trợ cho vay đến 70% giá trị căn
* Môi trường sống trong lành, thoáng mát, công viên trung tâm rộng rãi, thuận tiện vui chơi, giải trí, thể dục
- Gần ngay trung tâm thể thao: sân bóng đá, sân tennis

☎️Liên hệ xem nhà trực tiếp và tư vấn:
Đoàn Toan: 0363 444 022"	False	False	True	Centa Vsip	Centa Vsip	Centa Vsip
TRUNG TÂM ĐỐNG ĐA - 40m2 - 5 tầng - 5.75 tỷ	35	40.0	5.0	2.0		"TRUNG TÂM ĐỐNG ĐA - 40m2 - 5 TẦNG - 5.75 TỶ.

Giao thông thuận tiện, tiện ích đầy đủ.
Dân trí cao, an sinh tốt.

+ Thiết kế:
- Tầng 1: Để xe và bếp ăn.
- Tầng 2: Phòng khách và phòng ngủ + WC.
- Tầng 3 + 4: Mỗi tầng 2 phòng ngủ + WC giữa.
- Tầng 5: Phòng thờ và sân phơi."	False	False	True			
Nhà mới đẹp lung linh - 5 tầng - 30m2 - nhỉnh 4 tỷ	135	30.0	4.0	4.0		"NHÀ MỚI ĐẸP LUNG LINH
- Nhà 30m2 / 5 tầng / nhỉnh 4 tỷ.

* Mô Tả:
- Tầng 1: Để xe - khách bếp wc.
- Tầng 2: 1 phòng ngủ rộng + wc.
- Tầng 3: 1 phòng ngủ rộng + wc.
- Tầng 4: 1 phòng ngủ rộng + wc.
- Tầng 5: Thờ + Sân phơi.

Sổ đỏ chính chủ, giao dịch rất nhanh."	False	False	True	Lung Linh	Lung Linh	Lung Linh
Nhà VIP, HXH 10m ra MTĐ số 8 khu phố Linh Xuân,100m2 SHR chỉ nhỉnh 3 tỷ	16	100.0				"Nhà VIP, HXH 10m ra MTĐ số 8 khu phố Linh Xuân,100m2 SHR chỉ nhỉnh 3 tỷ
+ Nhà mới đẹp c4 thông thoáng 2 phòng ngủ, 2 wc, phòng khách, phòng bếp
+ Hẻm xe hơi ngủ trong nhà, 10 m ra mặt tiền đường, khu dân cư tấp nập thuận tiện kinh doanh buôn bán.
+ Trong vòng bán kính 100m với đầy đủ tiện ích như trường học, siêu thị, chợ…
+ Pháp lý đầy đủ, sổ vuông vức, công chứng trong ngày.
+ Giá chỉ vởi 3 tỷ xx ( thương lượng)
Liên hệ Mr Ảnh 0905238089 Nhà ngon , giá rẻ Thủ Đức"	False	True	True	Linh Xuân, Thủ Đức	Linh Xuân, Thủ Đức	Linh Xuân, Thủ Đức
HXH thông, Nguyễn Văn Khối Phường 8 Gò Vấp, 34m2, 2 tầng chỉ 4.5 tỷ	3050000	34.0	2.0	2.0	Nguyễn Văn Khối	"MS 11223
* Vị trí: đường Nguyễn Văn Khối (Cây Trâm) Phường 8 Gò Vấp.
* Diện tích 34m2, 2 tầng gồm phòng khách, bếp, 2 phòng ngủ, 2 WC, ban công.
* Hẻm xe hơi thông, thuận tiện di chuyển.
* Sổ hồng, hoàn công đủ."	False	False	True	đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp	Nguyễn Văn Khối	đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp
Hẻm 10m Đặng Thuỳ Trâm 4x15 8.6 tỷ P13 Bình Thạnh	4.5	60.0	4.0	5.0		"3 lầu Hẻm to Đặng Thuỳ Trâm 4x15 8.6 tỷ Phường 13 Bình Thạnh

- 1 trệt 3 lầu, 4 phòng ngủ, 5wc, sân thượng
- An ninh, dân trí cao, hẻm 10m thông
- Nguyễn Xí, Phan Văn Trị, đại học Văn Lang"	False	False	True	Đặng Thuỳ Trâm, Phường 13, Quận Bình Thạnh	Đặng Thuỳ Trâm, Phường 13, Quận Bình Thạnh	Đặng Thuỳ Trâm, Phường 13, Quận Bình Thạnh
Nhà đẹp ở ngay, 5m ra MT đường số 11, DT 100m2( 5x20m), 2 tầng, chỉ 4 tỷ A8	7.6	110.0				"Nhà đẹp ở ngay, 5m ra MT đường số 11, DT 100m2( 5x20m), 2 tầng, chỉ 4 tỷ
+ Nhà 1 trêt., 1 lầu, 3 phòng nhủ, 2 wc, nhà mới xây chắc chắn thiết kế đẹp
+ 1 căn ra mặt tiền đường dân cư đông đúc, khu sầm uất kinh doanh hoặc ở rất tốt
+ Nhà đẹp vào ở ngay, gần chợ, trường học các cấp , tiếp giáp khu hành chính Dĩ An
+ Sổ vuông vức, công chứng ngay- Chỉ với 4 tỷ ( thương lượng)
Gọi ngay Mr Ảnh 0905238089 Nhà ngon giá rẻ Thủ Đức"	False	True	True	đường số 11, Dĩ An	đường số 11, Dĩ An	đường số 11, Dĩ An
Ngộp bank giảm 600 triệu. Bình Tân. Nhà mới 4 tầng BTCT. Nhỉnh 3 Tỷ.	4000000	48.0	4.0			"+ Nhà hẻm 4m(trước nhà) hẻm vào 5m. Cách QL1 300m, gần cầu Bình Thuận, Ngã 4 HL2, Tây Lân.
+ Kết cấu: Nhà 4 tầng BTCT, PK. Bếp, 4 PN( có phòng dưới trệt phù hợp cho gia đình có người lớn tuổi), Phòng thờ, sân phơi, sân thượng.
+ Nhà còn mới ở ngay.
+ Sổ vuông A4, Pháp lý chuẩn, sổ chủ đang gửi ngân hàng giữ hộ nên rất hợp tác và gấp bán."	False	True	True	QL1, gần cầu Bình Thuận, Ngã 4 HL2, Tây Lân	QL1, gần cầu Bình Thuận, Ngã 4 HL2, Tây Lân	QL1, gần cầu Bình Thuận, Ngã 4 HL2, Tây Lân
Nhà ở ngay, có chỗ đậu ô tô, gần Nhà Thiếu Nhi Quận Tân Bình, 4.1 tỷ	3.5	42.0	2.0	2.0	Âu Cơ, P.10, Tân Bình	"Nhà kết cấu 1 trệt 1 lửng. Tổng 2 phòng ngủ, 2 vệ sinh. Có phòng ngủ ở dưới tiện cho người lớn tuổi ở. Hẻm trước nhà ô tô nhỏ đỗ cửa, sạch sẽ an ninh. Cách mặt tiền Hoàng Xuân Nhị chỉ 20m.
Vị trí ngay ngã tư giao Âu Cơ và Lạc Long Quân, gần Nhà thiếu nhi Quận Tân Bình, gần trường học các cấp. Sổ chính chủ ở lâu đời, nở hậu. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian."	False	False	True	Ngã tư Âu Cơ và Lạc Long Quân, Quận Tân Bình	Âu Cơ, P.10, Tân Bình	Ngã tư Âu Cơ và Lạc Long Quân, Quận Tân Bình
Nhà Ngộp Trần Thị Điệu, Phước Long B, Hẻm xe hơi, 80m2, 2 tầng, 5 tỷ, Thủ Đức	4.1	80.0			Đường 61, Phước Long B, Quận 9, TPHCM	"+ Kết cấu 1trệt 1lầu đúc chắn chắc
+ Diện tích 80m2 (4x20m)
+ Hướng Đông Nam
+ Có 03 Phòng ngủ, 02 WC.
+ Khu vực kinh doanh buôn bán tấp nập
+ Cách Cđ Công Thương 200m, 500m ra Đỗ Xuân Hợp, 1km ra XLHN
+ Sân rộng đậu oto
+ Nhà đang cho thuê hơn 10tr/tháng
=> Mua là có lời còn có nguồn thu đều đặn

Liên hệ em để được tư vấn và xem nhà"	False	True	True	Ngõ Trần Thị Điệu, Phước Long B, Quận Thủ Đức	Đường 61, Phước Long B, Quận 9, TPHCM	Ngõ Trần Thị Điệu, Phước Long B, Quận Thủ Đức
Bán đất Bồ Đề, quận Long Biên, ngõ ô tô con thông nhau, gần hồ, an sinh tốt, 62m, 6 tỷ 9	5.8	62.0			Bồ Đề, Long Biên	"- Vị trí đất ngõ ô tô thông sang Hồng Tiến, Ái Mộ, ra hồ 2 Bồ Đề rất gần.
- Hiện tại đất nhà mình để trống nên không còn gì mô tả thêm, full thổ cư hết khách yên tâm.
- Sổ đỏ chính chủ, chờ khách hữu duyên.
- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	False	False	True	ngõ ô tô thông sang Hồng Tiến, Ái Mộ, ra hồ 2 Bồ Đề, Quận Long Biên	Bồ Đề, Long Biên	ngõ ô tô thông sang Hồng Tiến, Ái Mộ, ra hồ 2 Bồ Đề, Quận Long Biên
Bán nhanh nhà nát cấp 4 giá rẻ 450 Triệu Hóc Môn 5x20=100m2 SHR	6.9	100.0	2.0	1.0	Mỹ Hạnh Bắc	"Bán nhanh nhà nát cấp 4 giá rẻ 450 Triệu Hóc Môn 5x20=100m2 SHR
-Dt: 5*20=100m2 ( thổ cư 50m2)
-Hướng: Đông bắc
- Giá 450Triệu
-Nhà gồm sân ôtô, phòng khách, phòng ngủ, bếp, WC và nội thất: bộ bàn ghế nệm sofa, kệ gỗ TV, bộ bàn ăn gỗ, quạt, tủ bếp, bếp.. trung tâm TP, khu dân cư an ninh: cán bộ viên chức.
-Nơi ở dân cư đông đúc, gần trường học, nhà thờ, chùa, ủy ban, chợ, KCN.
-Tiện nghi: Căn nhà được xây dựng và thiết kế đầy đủ các tiện nghi cơ bản như điện, nước, internet và truyền hình cáp. Ngoài ra, sân trước, đường nhựa trước nhà 6m, cho phép xe hơi ra vào thuận tiện
Liên hệ 0372870144 để biết thêm chi tiết"	False	False	True	Hóc Môn	Mỹ Hạnh Bắc	Hóc Môn
Bán Nhà Yên Lạc – Gara Ô Tô – Lô Góc – Kinh Doanh – Nội Thất Đẹp – 68m2 – 16 Tỷ	1700000000	68.0	6.0	4.0	Yên Lạc, Vĩnh Tuy, Hai Bà Trưng	"NẰM TẠI NGÕ ĐẸP NHẤT CỦA PHỐ YÊN LẠC!!!

- BÁN NHÀ YÊN LẠC, PHƯỜNG VĨNH TUY. NHÀ LÔ GÓC 2 THOÁNG, SỔ NỞ HẬU, NỘI THẤT ĐẸP LUNG LINH, Ở SƯỚNG – KINH DOANH THUẬN LỢI, TRONG KHU TOÀN DÂN TRÍ CAO, CHỈ HƠN 16 TỶ
- Bán nhà Yên Lạc, DT 68m², 6 tầng bê tông cốt thép kiên cố, giá chỉ hơn 16 tỷ
- Xung quanh nhà toàn quan chức và hiệu trưởng các trường ĐH và trung học
- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường ĐH Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!
- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Trần Khát Chân, Lò Đúc, Kim Ngưu, Minh Khai…
- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác
- Chủ tự xây, đồ tự sắm nên cực kỳ bền đẹp
-Thiết kế:
+ Tầng 1: Gara, văn phòng, wc
+ Tầng 2: Khách, bếp, wc
+ Tầng 3, 4, 5: mỗi tầng một phòng ngủ rộng + wc
+ Tầng 6: Phòng thờ, phòng tập, sân phơi
- Liên hệ Mr Luân – Chuyên bán nhà Yên Lạc"	False	True	True	ngõ đẹp nhất của phố Yên Lạc, Phường Vĩnh Tuy	Yên Lạc, Vĩnh Tuy, Hai Bà Trưng	ngõ đẹp nhất của phố Yên Lạc, Phường Vĩnh Tuy
Gò Vấp nhà dưới 5 tỷ Nguyễn Văn Khối Phường 8 56m2 4x14 2 tầng, 4.7 tỷ	16	56.0	2.0	2.0	Nguyễn Văn Khối	"MS 11323
* Vị trí : Nguyễn Văn Khối Phường 8 Gò Vấp. Cách 2 căn ra hẻm xe hơi.
* Diện tích 56m2, ngang 4m dài 14m. Kết cấu BTCT 2 tầng, 2 phòng ngủ, 2 WC, sân để xe gắn máy, ban công, giếng trời.
* Đường trước nhà 3m, sạch sẽ, an ninh yên tĩnh.
* Sổ hồng vuông đẹp, hoàn công đủ."	False	False	True	Nguyễn Văn Khối, Phường 8, Quận Gò Vấp	Nguyễn Văn Khối	Nguyễn Văn Khối, Phường 8, Quận Gò Vấp
Chủ Cần bán gấp biệt thự KDC Khang An, 168m2 8x21 1 trệt 2 lầu, sổ hồng hoàn công, giá chỉ 15 tỷ 9 TL,LH:0388668882 Gặp Tâm ( zalo )	4.7	168.0	4.0	5.0	Đường số 8, KDC Khang An, Phường Phú Hữu, Q9	"Bán gấp biệt thự song lập KDC Khang An - Phú Hữu - Quận 9.
- Diện tích: 168m - 8 x 21m.
- Nhà mới như hình, nằm trong khu dân cư cao cấp.
- Đất thổ cư 100%. Xây 1 trệt, 2 lầu, mái ngói.
- Giao thông thuận tiện ra trung tâm quận 1, quận 2, Bình Thạnh và đi các tỉnh lân cận như: Đồng nai, vũng tàu, bình dương...
- Pháp lý: Sổ hồng hoàn công.
- Giá bán: 15,9 tỷ có Thương Lượng.
Liên hệ: 0388 668 882 gặp Tâm (zalo) xem nhà."	False	True	True	KDC Khang An, Phú Hữu, Quận 9	Đường số 8, KDC Khang An, Phường Phú Hữu, Q9	KDC Khang An, Phú Hữu, Quận 9
Bán nhà Hồng Mai, dt 45m2x5T mt 4.5, giá 7.2 tỷ, ô tô vào nhà	15.9		6.0			"+ Vị trí cực Vip khu phố Hồng Mai, ô tô chạy vèo vèo, trung tâm sầm uất, kinh doanh và tiện ích không thiếu thứ gì.
+ Nhà thiết kế 5 tầng, 6 ngủ, LÔ GÓC thoáng sáng, trước nhà rộng hơn 4m, ô tô đỗ cửa khi cần.
+ Chính chủ thiện chí bán gấp, giá 7.2 TỶ có thương lượng.
+ Sổ đỏ chuẩn, giao dịch luôn.
+ Liên hệ Ms VÂN ANH để mua nhà 0819163788"	False	False	True	Hồng Mai	Hồng Mai	Hồng Mai
Bán gấp biệt thự Villa Park, 8x22 1 trệt 2 lầu Full NT, nhà hướng Nam view trực diện công viên, giá chỉ 136tr/m2, Lh: 0388668882 gặp Tâm ( zalo )	5.8	136.0	4.0	4.0		"Cần bán lại căn biệt thự song lập Villa Park.
Diện tích: 8x17m.( Thực tế sd 8x22 )
+ Nhà hoàn thiện full nội thất.
+ Xây dựng 1 trệt, 2 lầu có sân thượng.
+ Diện tích đất 176m2.
+ Có gara ô tô riêng trong nhà.
+ Có sân vườn trước, sau và bên hông nhà.
+ Nhà đã có sổ hồng chính chủ.
+ Hướng Nam, đường trước nhà 12m đối diện công viên.
+ View thoáng mát, sau nhà không có dự án nào không bị chắn view.
+ Tiện ích nội khu: Hồ bơi massage Jacuzzi, khu tổ chức tiệc, phòng gym, công viên bờ sông, khu vui chơi trẻ em, sân tennis...
+ Giá bán: 136tr/m2 thương lượng
- Địa chỉ: Đường Bưng Ông Thoàn, Phường Phú Hữu, Q9.
Liên hệ: 0388 668 882 gặp Tâm (zalo)."	True	False	True	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9
Bán gấp biệt thự Villa Park, 8x22 1 trệt 2 lầu Full NT, nhà hướng Nam view trực diện công viên, giá chỉ 136tr/m2, Lh: 0388668882 gặp Tâm ( zalo )	18.5	136.0	4.0	4.0		"Cần bán lại căn biệt thự song lập Villa Park.
Diện tích: 8x17m.( Thực tế sd 8x22 )
+ Nhà hoàn thiện full nội thất.
+ Xây dựng 1 trệt, 2 lầu có sân thượng.
+ Diện tích đất 176m2.
+ Có gara ô tô riêng trong nhà.
+ Có sân vườn trước, sau và bên hông nhà.
+ Nhà đã có sổ hồng chính chủ.
+ Hướng Nam, đường trước nhà 12m đối diện công viên.
+ View thoáng mát, sau nhà không có dự án nào không bị chắn view.
+ Tiện ích nội khu: Hồ bơi massage Jacuzzi, khu tổ chức tiệc, phòng gym, công viên bờ sông, khu vui chơi trẻ em, sân tennis...
+ Giá bán: 136tr/m2 thương lượng
- Địa chỉ: Đường Bưng Ông Thoàn, Phường Phú Hữu, Q9.
Liên hệ: 0388 668 882 gặp Tâm (zalo)."	False	False	True	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9	Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9
