Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Gần 100m2 ngang gần 6m hẻm ô tô Âu Cơ Phường 10, Tân Bình 5.6 tỷ cực gấp bán 0977943598	50	95.0				"KHÓ TIN - ÂU CƠ TÂN BÌNH - THÔNG - GẦN 100M2 - NHÀ ĐẸP - NGANG LỚN 5.7M - HẺM XE HƠI - CỰC HOT - Ở LIỀN - MUA ĐẤT TẶNG NHÀ ĐẸP 3 PN 2 WC
.
+ Diện tích 94m2, công nhận đủ. Ngang gần 6m dài 17m. Xây toà căn hộ cho thuê thì tuyệt vời, hái ra tiền hàng tháng.
+ Vị trí gần mặt đường lớn, trước nhà thông thoáng cực kì. Hẻm thông nhiều nơi, có bãi gửi xe hơi sát bên nhà.
+ Nhà ngay sau lưng trường Phú Thọ Hoà, rất tiện lợi.

+ Bán đất tặng nhà rất đẹp, 1 trệt 1 lửng, 3 phòng ngủ 2 WC, 2 giếng trời, không gian sinh hoạt thoáng mát.
+ Sổ đẹp nở hậu rất nhẹ. Công chứng trong ngày.
LH: 0977943598(Giang có zalo)."	False	False	True	đườn Âu Cơ, Phường 10, Quận Tân Bình	đườn Âu Cơ, Phường 10, Quận Tân Bình	đườn Âu Cơ, Phường 10, Quận Tân Bình
BÁN NHÀ 63M2 ĐƯỜNG TRƯƠNG VĂN THÀNH, HIỆP PHÚ. CHỈ VỚI 2T8	5.6	63.0	3.0	4.0	trương văn thành, hiệp phú, tp hồ chí minh	"????chủ có lịch đi định cư quyết tâm bán gấp căn nhà sinh sống để đi gấp????
????Vị trí mặt tiền đường cạnh trường THCS HIỆP PHÚ , kinh doanh tốt
????4,2 X 15 ngang dài đẹp
???? cách lê văn việt 200m , liền kề xa lộ HN , ngã 4 thủ đức
????sổ hồng chuẩn công chứng ngay"	False	False	True	đường Trương Văn Chiến, Hiệu Phú	trương văn thành, hiệp phú, tp hồ chí minh	đường Trương Văn Chiến, Hiệu Phú
Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6	2.8	180.0				"Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6
- Bán nhanh ngôi nhà đẹp xuất sắc, Mặt tiền rộng 5,8m, dù là ở hay kinh doanh đều vô đối trong tầm giá.
- Nằm trung tâm quận Hà Đông, đường ô tránh, khu dân trí cao, giao thông thuận lợi, thoáng đãng, không khí trong lành.
- Nhà xây kiên cố, thiết kế hiện đại, ô tô đậu trong nhà.
- Pháp lí sạch, sổ đỏ sẵn sàng đón tân chủ nhân.
- Giá 5 tỷ sáu có thương lượng.
Gọi ngay 0904564663 gặp Tùng để xem nhà"	False	True	True	Quang Trung, Quận Hà Đông	Quang Trung, Quận Hà Đông	Quang Trung, Quận Hà Đông
Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6	5.2	180.0				"Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6
- Bán nhanh ngôi nhà đẹp xuất sắc, Mặt tiền rộng 5,8m, dù là ở hay kinh doanh đều vô đối trong tầm giá.
- Nằm trung tâm quận Hà Đông, đường ô tránh, khu dân trí cao, giao thông thuận lợi, thoáng đãng, không khí trong lành.
- Nhà xây kiên cố, thiết kế hiện đại, ô tô đậu trong nhà.
- Pháp lí sạch, sổ đỏ sẵn sàng đón tân chủ nhân.
- Giá 5 tỷ sáu có thương lượng.
Gọi ngay 0904564663 gặp Tùng để xem nhà"	False	True	True	Quang Trung	Quang Trung	Quang Trung
Bán nhà mặt phố Sơn Tây, Ba Đình 57m, 5 tầng, mt 5.5m. Giá: 32 tỷ	5.2	57.0	5.0		Hà Nội	"""Bán nhà mặt phố Sơn Tây, Ba Đình 57m, 5 tầng, mt 5.5m. Giá: 32 tỷ
Bán gấp nhà mặt phố Sơn Tây, nhà 5 đẳng cấp, có thang máy, đầy đủ tiện nghi, hiệu xuất cho thuê 80tr/ tháng
Nhà nằm vị trí đẹp nhất phố, đường 2 chiều, vỉa hè rộng, kinh doanh sầm uất ngày đêm.

Nhà thích hợp cho khách mua giữ tiền, kinh doanh hoặc cho thuê
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
GIá: 32 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	False	True	True	Sơn Tây, Ba Đình	Hà Nội	Sơn Tây, Ba Đình
Cần tiền bán gấp nhà 2 mặt tiền đường Quận 1	32	53.0				"- Nhà mặt phố, 2 mặt tiền đường
- Diện tích : 5,2m x 10,5m. Công nhận : 52.9m2
- Kết cấu : 1 Trệt Lửng 4 Lầu
- Hợp đồng thuê : 60 Triệu/ Tháng
- Giá bán : 26.5 Tỷ thương lượng mạnh đi nhanh trong tuần"	False	True	True	2 mặt tiền đường, Quận 1	2 mặt tiền đường, Quận 1	2 mặt tiền đường, Quận 1
Bán nhà phố Lê Trọng Tấn, Thanh Xuân 65m, 5 tầng, mt 5m. Giá: 12 tỷ	26.5	65.0	5.0		Hà Nội	"""Bán nhà phố Lê Trọng Tấn, Thanh Xuân 65m, 5 tầng, mt 5m. Giá: 12 tỷ
Nhà phố Lê Trọng Tấn nằm khu phân lô Quân Đội, ngõ thông thoáng, ô tô tránh, vào nhà.
Diện tích 65m, nhà 5 tầng, công năng đầy đủ, vừa ở vừa kinh doanh, hiệu xuất kinh doanh 25tr/ tháng
Khu vực dân trí cao, an ninh tuyết đối
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
Giá: 12 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	True	False	True	Lê Trọng Tấn, Thanh Xuân	Hà Nội	Lê Trọng Tấn, Thanh Xuân
Bán nhà Võ Chí Công, Tây Hồ, ngõ ô tô gần phố chính. 0569766799	12	40.0	4.0	4.0		"Bán nhà Võ Chí Công, Tây Hồ, ngõ ô tô gần phố chính.

- Nhà rất đẹp phố Võ Chí Công, cách phố 50m, ngõ ô tô đỗ gần nhà.
- Thiết kế 5 tầng, tổng 3 phòng ngủ đầy đủ tiện ích, công năng sử dụng.
- Khu dân trí cao, ôn hoà.
- Diện tích: 40m, 5 tầng
- Giá bán: 4,6 tỷ (có thương lượng)
- Liên hệ: e. Lê 0569766799"	False	True	True	Võ Chí Công, Tây Hồ	Võ Chí Công, Tây Hồ	Võ Chí Công, Tây Hồ
GẤP BÁN CHIA TÀI SẢN - MẶT TIỀN CMT8 - 44M2 – 9.xíu TỶ.	4.6	44.0				"Tân Bình giáp Quận 10 – căn ngóc siêu thoáng - ngang hơn 4m.

+ Nhà 3 tầng, thích hợp vừa ở vừa kinh doanh/ xây mới lại theo ý thích.
+ 1 phút tới Quận 10, Quận 3, vài phút tới Trung Tâm Sài Gòn.
+ Nhà chính chuyên 1 đời chủ, sổ bao đẹp.

KHÁCH GẬT ĐẦU, SỔ HỒNG TRAO NGAY, MẶT TIỀN VỀ TAY.
Alo em Oanh ngay."	False	False	True	CMT8	CMT8	CMT8
VIP TÂN BÌNH GIÁ Q12 - 1 CĂN RA ĐƯỜNG LỚN 10M - 1 ĐỜI CHỦ 20 NĂM.	9.2	50.0				"Khu K300 - 50m2 - 2 tầng - 3 phòng ngủ - giá 4.xíu tỷ
+ Kết cấu: trệt, 1 lửng. 3 phòng ngủ, bếp, sân để xe riêng biệt.
+ Hẻm sạch sẽ, yên tĩnh, an ninh. Hàng xóm xung quanh toàn nhà lớn.
+ Sổ hồng vuông vắn, hoàn công đầy đủ.
Alo em Oanh có ngay NHÀ TO - VỊ TRÍ ĐẮT ĐỎ - CUỘC SỐNG GIÀU TO."	False	False	True	đường Lớn 10m, Quận Tân Bình	đường Lớn 10m, Quận Tân Bình	đường Lớn 10m, Quận Tân Bình
VIP TÂN BÌNH GIÁ Q12 - 1 CĂN RA ĐƯỜNG LỚN 10M - 1 ĐỜI CHỦ 20 NĂM.	4.2	50.0				"Khu K300 - 50m2 - 2 tầng - 3 phòng ngủ - giá 4.xíu tỷ
+ Kết cấu: trệt, 1 lửng. 3 phòng ngủ, bếp, sân để xe riêng biệt.
+ Hẻm sạch sẽ, yên tĩnh, an ninh. Hàng xóm xung quanh toàn nhà lớn.
+ Sổ hồng vuông vắn, hoàn công đầy đủ.
Alo em Oanh có ngay NHÀ TO - VỊ TRÍ ĐẮT ĐỎ - CUỘC SỐNG GIÀU TO."	False	False	True	đường Tân Bình	đường Tân Bình	đường Tân Bình
Bán Nhà Kiệt 448 Trưng Nữ Vương Hải Châu Giá 2.48 Tỷ.	4.75	54.0			kiệt 448 trưng nữ vương	"Bán Nhà Kiệt 448 Trưng Nữ Vương Hải Châu Giá 2.48 Tỷ.
Chính chủ gửi bán nhà gác lửng mới xây Full nội thất vào ở ngay.
Diện tích 54.2m2 ( 4m x 13.5m ) hướng bắc.
Nhà ngay trung tâm gần Hoàng Diệu, Lê Đình Thám, đường Duy Tân.
Kiệt trước nhà rộng thoáng thông tứ phía.
Khu dân cư dân trí, an ninh tốt gần chợ, trường học, rất thuận tiện.
Pháp lý sổ hồng sang tên nhanh gọn.
Chủ cần bán nhanh chóng.
Giá bán 2.48 tỷ có thương lượng.
Gọi ngay Minh Nhà Phố xem nhà 24/24.
Cam kết thông tin chuẩn nhà Y Hình 100%"	False	False	True	kiệt 448 Trưng Nữ Vương, Hải Châu	kiệt 448 trưng nữ vương	kiệt 448 Trưng Nữ Vương, Hải Châu
Biệt thự đẳng cấp Singapore 135m2 tại Centa Vsip	2.48	135.0			KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh	"????????Siêu phẩm biệt thự song lập 135 m2 tại KĐT Vsip, Từ Sơn, Bắc Ninh tiếp giáp với Ninh Hiệp, Gia Lâm, nơi đây tập trung 3 khu công nghiệp liên hoàn phát triển kinh tế, tiếp giáp 3 đường cao tốc lớn, đường vành đai 3 thuận tiện di chuyển kết nối giao thương
♻️ Diện tích: 135m2 đất, tổng 3 sàn 206,5 m2
✅ Đường trước nhà rộng 12 m rộng rãi, để ô tô
✅ Hướng nam mát mẻ
✅ Pháp lý đầy đủ, rõ ràng
✅ Hệ thống an ninh 5 lớp
????Môi trường sống xanh, cộng đồng văn minh, phía bên cạnh có sông sen tự nhiên chảy qua, công viên nội khu rộng, thuận tiện vui chơi, giải trí, thể thao...

☎️ liên hệ tư vấn và xem nhà:
Em Toan 0942505155"	False	False	True	Centa Vsip, Từ Sơn, Bắc Ninh	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh	Centa Vsip, Từ Sơn, Bắc Ninh
Bán nhà phố Phương Mai, Đống Đa 4 tầng 7 ngủ 48m2 giá 5 tỷ	6.44	48.0	7.0	4.0	Phương Mai	"NHÀ THIẾT KẾ ĐẸP, ĐỦ CÔNG NĂNG CHO GIA ĐÌNH NHIỀU THẾ HỆ, BA MẶT THOÁNG, NỞ HẬU. TRUNG TÂM ĐỐNG ĐA.
Ngõ 41 Đông Tác đối diện ngõ 167Phương Mai, diện tích 48m2, 4 tầng, giá 5 tỷ.
Mô tả: - Căn nhà với hạ tầng xung quanh đầy đủ như chợ truyền thống hay siêu thị, nó nằm ở giữa con ngõ thông, lý thuyết ô tô qua, rộng rãi với xe lam tránh xe máy nên chỉ 59 giây đi xe máy từ nhà là ra đến phố Phương Mai, nơi có 3 bệnh viện đa khoa, gần 3 trường Đại học Bắc Kinh Xây, và phố Đông Tác sang phố Chùa Bộc, Tôn Thất Tùng nơi có bệnh viện Tim và Đại học Y. Ngách vào nhà chỉ 30m, xe lam đỗ cửa có sân nhỏ đủ để nhiều xe máy. Hàng xóm có nhiều biệt thự rộng với sân vườn...căn nhà của mình được hưởng 3 mặt thoáng do phần tiếp giáp là sân của hàng xóm.
- Căn nhà thích hợp với khách đầu tư để cho thuê, người mua làm việc tại các bệnh viện hay học tập ở Trường ĐH.
- Căn nhà 4 tầng có 3 phòng khép kín và 4 phòng dành cho khách độc thân. Trên tầng thượng là nơi phơi phóng và thư giãn hay trồng cây xanh, view bốn phía. Hưởng thụ sự yên tĩnh xa đường giao thông công cộng nên không có ô nhiễm bụi khói. Phòng nào cũng có giếng trời hay cửa sổ thông thoáng, không kể khu vực thang bộ cũng trở thành nơi đón gió tự nhiên Đang cho thuê kín phòng doanh thu 20tr/th.
- Sổ đỏ đẹp, chính chủ, không lỗi phong thủy, nở hậu mênh mông, thỏa mãn nhu cầu người khó tính...:r"	False	True	True	Ngõ 41 Đông Tác, phường Phương Mai, quận Đống Đa	Phương Mai	Ngõ 41 Đông Tác, phường Phương Mai, quận Đống Đa
Bán nhanh căn 22m2x5 Tầng Nguyễn Lương Bằng, Đống Đa MT 3.9m nhà đẹp ở sướng chỉ 2,9 Tỷ.	5	22.0	3.0	3.0	đống đa hà nội	"Bán nhanh căn 22m2x5 Tầng Nguyễn Lương Bằng, Đống Đa MT 3.9m nhà đẹp ở sướng chỉ 2,9 Tỷ.

+ Vị trí: Nằm ngay trung tâm quận Đống Đa, giao thông thuận lợi, giao với những tuyến phố, trục đường lớn: Trần Hữu Tước, Xã Đàn, Ô Chợ Dừa,..thông ra Đại Cồ Việt, Lê Duẩn, Giải Phóng,..
+ Vài phút đi xe là đến Hồ Đắc Di, Xung quanh BK 2km nhiều quán cafe, cửa hàng, shop thời trang mỹ phẩm cùng trường học các cấp.

+ Nhà xây 5 tầng chắc chắn với 3 phòng ngủ , wc
Tầng 1 : Để xe bếp
Tầng 2 : Khách
Tầng 345 Mỗi tầng 1 ngủ wc
+ Dân trí cao, hàng xóm thân thiện.
+ Sổ đỏ đẹp, chủ thiện chí bán.
LH ngay/zalo: 0373022620 ( Văn Anh ) chuyên hỗ trợ và vay vốn ngân hàng đến 70% giá trị tài sản."	False	False	True	Nguyễn Lương Bằng, Quận Đống Đa	đống đa hà nội	Nguyễn Lương Bằng, Quận Đống Đa
Bán nhà Q.12 CVPM Quang Trung, SHR, hẻm 4m, 2 tỷ 3 TL	2.9	26.0	2.0	2.0	Thành phố Hồ Chí Minh	"Bán nhà Q.12 CVPM Quang Trung, SHR, hẻm 4m, 2 tỷ 3 TL
- Vị trí: gần mặt tiền đường Đông Bắc, Tô Ký, ĐH Hoa Sen, BV Quận 12, CVPM quang Trung, …
- Tiện ích đầy đủ thuận tiện đi các hướng.
- 25m2, 1 trệt 1 lầu, đầy đủ công năng sử dụng, nhà mới ở ngay.
- Sổ hồng riêng, pháp lý hoàn chỉnh.
LH 0902177052 xem nhà gặp chủ thương lượng."	False	True	True	đường Đông Bắc, Phường Tô Ký, Quận 12	Thành phố Hồ Chí Minh	đường Đông Bắc, Phường Tô Ký, Quận 12
BÁN NHÀ ĐƯỜNG NGUYỄN VĂN ĐẬU – F11 – BÌNH THẠNH – GIÁ CHỈ 4.X TỶ	21.5	40.0	1.0	1.0	ĐƯỜNG NGUYỄN VĂN ĐẬU – F11 – BÌNH THẠNH – GIÁ CHỈ 4.X TỶ	"• Mô tả:
• DT: 38.5m2 – căn góc 2 mặt hẻm, có cửa sổ bên hông hẻm cực kỳ thoáng mát
• Kết cấu 1 trệt + lửng gỗ gồm Pk, Bếp, PN, WC
• Hẻm xe hơi, cách mặt tiền Nguyễn Văn Đậu chỉ 1 căn.
• Nhà trống GIAO NHÀ NGAY
• Tiện ích xung quanh không thiếu thứ gì: gần chợ, siêu thị Emart, trường học các cấp, Bệnh viện, ngân hàng,…
• Pháp lý: Sổ hồng riêng – công chứng ngay."	False	True	True	Đường Nguyễn Văn Đậu, Phường F11, Quận Bình Thạnh	ĐƯỜNG NGUYỄN VĂN ĐẬU – F11 – BÌNH THẠNH – GIÁ CHỈ 4.X TỶ	Đường Nguyễn Văn Đậu, Phường F11, Quận Bình Thạnh
BÁN NHÀ Q10 5 TẦNG BTCT-HXT-ĐANG CHO THUÊ 22TR/THÁNG-GIÁ 18 TỶ TL	4.6	70.0	5.0	6.0	Quận 10, Hồ Chí Minh	"Hẻm Sư Vạn Hạnh Quận 10.
DT: 3.5m x 19.8m x 5 tấm (57.1/69.3m²).
G.i.á: 18 t.ỷ. (thương lượng).
????Mô tả:
- Kết cấu: 5 tầng, 1 trệt + 3 lầu + sân thượng, 5 PN - 6 WC đang cho thuê 22tr/tháng.
- Vị trí siêu đỉnh, sát bên Hồ Kỳ Hoà nổi tiếng, dòng tiền thu nhập cao.
- Hẽm thông xe tải đỗ cửa, khu trung tâm Q10 di chuyển các quận thuận tiện. Gần bệnh viện, siêu thị, UBND, .... và nhiều tiện ích xung quanh.
- Sổ vuông. Công chứng ngay."	False	True	True	Sư Vạn Hạnh, Quận 10	Quận 10, Hồ Chí Minh	Sư Vạn Hạnh, Quận 10
BÁN GẤP!!LÃNH BINH THĂNG, P13, Q11 40M2 2 TẦNG (3X13.6) 5.1TỶ, 0354095924.	18	40.0			LÃNH BINH THĂNG, PHƯỜNG 13, QUẬN 11	"Chủ nhà cần bán gấp cho ai thiện chí mua.

LH: 0354095924

- Vị trí giáp quận 10 hẻm 1 sẹc thẳng 1 trục.

- DT: 40m2.

- Kết cấu: 1 trệt 1 lầu.

- Pháp lý rõ ràng.

- Giá chỉ: 5.1 TỶ thương lượng.

GỌI NGAY: 0354095924 (Quỳnh Nhi) nghe máy 24/24."	False	False	True	Linh Bình Thăng, Phường 13, Quận 11	LÃNH BINH THĂNG, PHƯỜNG 13, QUẬN 11	Linh Bình Thăng, Phường 13, Quận 11
