Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Nhà Bán Gò Vấp, Phường 5, Huỳnh Khương An, 3 Tầng, 45m2, Lô Góc, Sổ Chuẩn A4	6.85	45.0	3.0	3.0		"Bán Nhà Gò Vấp.
60/ Huỳnh khương An, Phường 05, Gò Vấp.
Mô tả:
- Nhà Hướng Tây Nam, vi trí thông thoáng, giáp Phạm văn Đồng, Nguyễn Văn Nghi, Phan Văn Trị..
+ Nhà 2 mặt tiền, 1 trệt, 2 lầu, 3 phòng ngủ, 3 nhà vệ sinh, phòng khách, phòng bếp, sân để xe và sân thượng. Nhà đẹp ở liền, tặng hết nội thất.
+ Nhà thuận tiện kinh doanh mua bán quán ăn, , phòng mạch, cà phê, tiện làm tóc, làm văn phòng, ở thì cực thoáng...
+ Nhà gần chợ Gò Vấp, Emart Gò Vấp, gần trường Đại học Công nghiệp rất đông vui nhộn miễn chê. Đi lại thuận tiện.
+ Nhà lô góc còn rất mới. Khách mua về vừa ở vừa kinh doanh ngay.
- Gọi ngay 0935610440 (Zalo) Mr Vinh xem nhà, đất trực tiếp.
- Bất động sản nhà phố Sài Gòn - Nhà đất giá rẻ - Gặp Chính Chủ Thương Lượng
#batdongsannhaphosaigon"	False	True	True	Huỳnh Khương An, Phường 05, Quận Gò Vấp	Huỳnh Khương An, Phường 05, Quận Gò Vấp	Huỳnh Khương An, Phường 05, Quận Gò Vấp
Bán nhà Minh Khai vị trí cực đẹp,sổ đẹp nét căng mặt tiền 5m nhỉnh 2 tỷ. Hàng hiếm ô tô đỗ cửa, vào nhà,3 bước ra phố.Lh xem ngay kẻo hết+84 0395589859	4.7					"Mô Tả :
???? Nhà nằm vị trí đẹp, mặt ngõ kinh doanh nhỏ như Spa, gội đầu hớt tóc, hàng tạp hoá… , ô tô đỗ cửa, ngõ thông vòng quanh, cách ô tô tránh vài bước chân, Tiện ích vô cùng, hàng quán trường học, chợ dân sinh, siêu thị trường học kề bên. Hàng hiếm ô tô đỗ cửa, vào nhà,3 bước ra phố. liên hệ xem em Nhung nhiệt tình dẫn đi xem, không mất phí, đi ngay kẻo hết +84 0395589859"	False	True	True	đường Minh Khai	đường Minh Khai	đường Minh Khai
1 đời chủ. Gần mặt tiền Trần Tấn. Tân Phú. 58m2. Nhỉnh 4 Tỷ.	1.6	58.0	2.0			"+ Vị trí đường Trần Tấn ngay mũi tàu Âu Cơ và Luỹ Bán Bích. Khu ở Yên tĩnh, hẻm ba gác đi ra hẻm xe tải chỉ 10m và gần mặt tiền Trần Tấn.
+ Nhà 1 trệt 1 lửng, 2 PN, 2WC. Nhà còn ở tốt dọn vào ở liền hoặc xây mới 4 tầng.
+ Nhà chính chủ đầu sổ, công chứng mua bán trong ngày."	False	False	True	đường Trần Tấn, Quận Tân Phú	đường Trần Tấn, Quận Tân Phú	đường Trần Tấn, Quận Tân Phú
HÀNG MỚI VỀ SIÊU HOT MỜI ACE	4.4	35.0				"???? Cực hot 7A THÀNH THÁI QUẬN 10 không có căn thứ 2
+ Hẻm 8m thông tứa tung
+ Dt 35m2 , 2 tầng
+ Khu dân trí cao kinh doanh cực tốt
+ Sổ hồng pháp lý chuẩn
+ Chủ thiện chí bán
+ Vị trí đắc địa đầy đủ tiện ích
☎️ Liên hệ Hồng Ruby ( 24/7 ) coi nhà chi tiết
TẬN TÂM - CHU ĐÁO - NHIỆT TÌNH"	False	False	True	7A Thành Thái, Quận 10	7A Thành Thái, Quận 10	7A Thành Thái, Quận 10
Bán nhà Hoàng Mai quận Hoàng Mai 32m2 x 5T chỉ hơn 3 tỷ	5.23	32.0	3.0	4.0	ngõ 197 đường Hoàng Mai quận Hoàng Mai Hà Nội	"- cần bán gấp căn nhà trong ngõ 197 đường Hoàng Mai quận Hoàng Mai Hà Nội
- diện tích 32m2 mặt tiền 4,5m
- Vị Trí:
- Đẹp, cách ô tô vài chục mét. 50m ra đường Hoàng Mai, giao thông thuận lợi, ngõ thoáng đãng, rộng, SH quay đầu. Tiện ích đầy đủ.
- Nhà xây dựng 5 tầng kiên cố, đầy đủ công năng, nội thất cơ bản. Nhà còn mới đẹp, mua chỉ việc về ở, hưởng thụ.
- Thiết kế:
T1: Khách, Bếp, Wc.
T2, 3, 4: 3 ngủ rộng, Wc.
T5: Sân phơi + 1 phòng.
- Sổ đỏ vuông đẹp, chủ thiện chí, chống chỉ định cắt cầu.
- giá thương lượng: 3,65 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	True	True	True	ngõ 197, đường Hoàng Mai, Quận Hoàng Mai, Hà Nội	ngõ 197 đường Hoàng Mai quận Hoàng Mai Hà Nội	ngõ 197, đường Hoàng Mai, Quận Hoàng Mai, Hà Nội
Xuân Thuỷ, Cầu Giấy – Lô Góc, Ngõ To, Mặt Tiền Lớn 5.5M, DT 37M2 * 5 Tầng – 5.95 Tỷ	3.65	37.0	3.0	4.0		"Xuân Thuỷ, Cầu Giấy – Lô Góc, Ngõ To, Mặt Tiền Lớn 5.5M, DT 37M2 * 5 Tầng – 5.95 Tỷ

Khu vực sầm uất nhất quận Cầu Giấy, ngõ to rộng, xe ba gác vào tận nhà.

Trước nhà thoáng, xe SH quay đầu, mỗi phòng 1 cửa sổ, nhà có khe thoáng nên lấy được nhiều ánh sáng, gió mát.

Mặt tiền lớn 5.5m, dt 37m2 * 5 tầng – Giá 5.95 Tỷ.

Sổ đỏ chính chủ, sẵn sàng giao dịch.

Liên hệ: 0825420555."	False	False	True	Xuân Thuỷ, Cầu Giấy	Xuân Thuỷ, Cầu Giấy	Xuân Thuỷ, Cầu Giấy
Nhà chưa qua đầu tư, 72m2 chỉ có 4.4 tỷ, hẻm 3m	5.95	72.0	2.0	1.0		"Nhà Lê Quang Định, Phường 5, Bình Thạnh
+ Diện tích: 4m x 18m = 72m2
Kết cấu: nhà cấp 4: 2 phòng ngủ, 1wc
+ Vị trí: hẻm 3m, cách 10m hẻm xe ô tô đậu.
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình ảnh minh họa"	False	False	True	Lê Quang Định, Phường 5, Quận Bình Thạnh	Lê Quang Định, Phường 5, Quận Bình Thạnh	Lê Quang Định, Phường 5, Quận Bình Thạnh
Nhà đẹp, 2 tầng, 15m2, nhỉnh 2 tỷ	9	15.0	2.0	2.0		"Mô tả:
Đường trước nhà: 2m.
Kết cấu: 1 trệt, 1 lửng, 1 lầu, 2PN, 2WC.
Công năng: Mua ở hoặc đầu tư kinh doanh cho thuê.
Pháp lý: Sổ hồng riêng."	False	False	True			
Bán nhà Hồng Tiến, phường Bồ Đề, ngõ thông ô tô vào nhà, gần công viên 78m2 x 4 tầng, 8 tỷ	6.4	78.0				"+ Vị trí nhà mặt ngõ rất đẹp, ô tô đỗ cửa, vào nhà thoải mái, ngõ ô tô thông tứ tung
- Cách 200m ra mặt phố, tiện ích bạt ngàn xung quanh, bán kính 500m là Trường học cấp 1, cấp 2 Ngọc Lâm, Bệnh viện Tâm Anh, Vườn hoa Hoàng Như Tiếp, Chợ Bồ Đề, trung tâm Hành chính Phường Bồ Đề....
+ Nhà xây 4 tầng cực chắc chắn, thiết kế tầng 2 phòng cơ bản, cầu thang giữa.
Tầng 1: Gara ô tô, phòng khách, phòng ăn và bếp.
Tầng 2,3: Mỗi tầng chia 2 phòng ngủ.
Tầng 4: Phòng thờ và sân phơi rộng.
+ Sổ đỏ chính chủ, siêu đẹp, cất két chờ giao dịch.
- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	False	True	True	Ngõ Hồng Tiến, Phường Bồ Đề	Ngõ Hồng Tiến, Phường Bồ Đề	Ngõ Hồng Tiến, Phường Bồ Đề
Bán nhà ngộp nhà thiết kế hiện đại giá chỉ 550tr Dương Công Khi HM	6.4	40.0	2.0	3.0	Hóc Môn tphcm	"???? Nhà trệt lầu mới đẹp ngộp thở bán giảm 300tr như giá nhà bao rẻ nhất khu ????
????NHÀ TRỆT LẦU - Dương Công Khi, Xuân Thới Thượng,Hóc Môn
????Giá bán nhanh :550 Triệu
✍️Diện tích: 4 × 10= 40m2 . DTSD: 91m2
-????‍⚖️ Pháp lý: sổ hồng thổ cư 100%
-???? Lộ giới: 5m xe ôtô tới nhà
- ✡️Thiết kế: phòng khách, bếp, 2 phòng ngủ, 3 toilet, ban công thoáng mát, sân trước đậu xe máy,...
-???? Vị trí nhà đẹp, cách trục chính 10m. Khu vực dân cư đông đúc, an ninh tốt. Thích kinh doanh mua bán...nails… spa…
Liên hệ
0372870144
biết thêm thông tin chi tiết"	False	False	True	Dương Công Khi, Xuân Thới Thượng, Hóc Môn	Hóc Môn tphcm	Dương Công Khi, Xuân Thới Thượng, Hóc Môn
Nhà nhỏ, 2 tầng, C3, Đường số 59 Phường 14 Gò Vấp, 20m2, chỉ 2.4 tỷ	5	20.0	2.0	2.0	Đường Số 59	"MS 12323
* Vị trí: hẻm đường Số 59 Phường 14, Gò Vấp, gần chợ Thạch Đà, trường Tiểu học Lam Sơn, khu vực đầy đủ dịch vụ tiện ích.
* Diện tích 20m2. Nhà 1 trệt 1 lầu, 2 phòng ngủ, 2 toilet, bếp, ban công, nhà nhỏ nhưng đầy đủ công năng sử dụng.
* Hẻm sạch sẽ, yên tĩnh, hàng xóm thân thiện.
* Sổ hồng riêng, pháp lý chuẩn, sang tên ngay."	False	False	True	đường Số 59, Phường 14, Gò Vấp	Đường Số 59	đường Số 59, Phường 14, Gò Vấp
HXH 1 sẹc, thang máy, Đ.số 59 Phường 14 Gò Vấp 62m2, 4 tầng chỉ 8.5 tỷ	2.4	62.0	4.0	5.0	Đường Số 59	"MS 12423
* Vị trí: nhà hẻm xe hơi 1 sẹc, lô góc đường Số 59, Phường 14, Gò Vấp.
* Diện tích 62m2, 4m x 15.5m, 4 tầng, 4 phòng ngủ master, phòng thờ, sân thượng, sân đậu xe hơi.
* Nhà trang bị thang máy 450kg, tiện ở gia đình đông người, làm văn phòng công ty.
* Đường trước nhà 5m, xe hơi tới nhà.
* Sổ hồng công nhận 61.8m2."	False	False	True	đường Số 59, Phường 14, Quận Gò Vấp	Đường Số 59	đường Số 59, Phường 14, Quận Gò Vấp
SẬP HẦM!!! Nhỉnh 2 tỷ, có 70m2 Kiệt ô tô Hải Châu, sát Biển, Thông thoáng, 0919051718	8.5	70.0			Thành phố Đà Nẵng	"Cách Biển Nguyễn Tất Thành chỉ có vài bước chân, khu vực phát triển cực thịnh, tiềm
năng đầu tư vô cùng lớn, sinh lời nhanh, thông ra Trần Cao Vân, Ông Ích Khiêm, Đống Đa,
giao thông thuận tiện, kinh doanh đỉnh.
+ Hộ khẩu Hải Châu nhỉnh 2 tỷ, 70m2, nở hậu cực đẹp.
+ Chủ thiện chí, sổ chính chủ, giao dịch phút mốt.
Liên hệ: Em Sơn 0919051718. Môi giới Thổ cư tình hoa Đà Nẵng.
Nguồn nhà dồi dào, đầy đủ các phân khúc."	False	False	True	Nguyễn Tất Thành, Đống Đa	Thành phố Đà Nẵng	Nguyễn Tất Thành, Đống Đa
1 đời chủ. Lê Văn Quới. Bình Tân. HXT. 49m2. 3 tầng BTCT. Nhỉnh 4 Tỷ.	2.1	49.0	3.0			"+ Nhà hẻm xe tải né nhau, gần mặt tiền.
+ Chính chủ 1 đời chủ tự xây để ở nên rất tâm huyết và chắc chắn.
+ 1 trệt 2 lầu, 3PN, sân thượng phía trước.
+ Lê Văn Quới kế bên Tân Phú, sát bên ngã tư Bốn xã, giao thông cực tiện. 15 phút tới quận trung tâm Q11 Q10.
+ Pháp lý chuẩn, công chứng nhanh."	False	False	True	đường Lê Văn Quới, Phường Bình Tân	đường Lê Văn Quới, Phường Bình Tân	đường Lê Văn Quới, Phường Bình Tân
Lý Chính Thắng Quận 3, nhà lô góc 41m2, 3 tầng, xe hơi đỗ cửa, giá 5tỷ5.	4.4	41.0				"1 căn độc quyền duy nhất! Giá rẻ nhất khu.
Lý Chính Thắng Quận 3, nhà lô góc 41m2, 3 tầng, xe hơi đỗ cửa, giá 5tỷ5.
* Ngang 4m, lô góc nên thoáng mát. Hẻm xe hơi đỗ cửa, thông khắp ngõ.
* Nhà 3 tầng, 3 phòng ngủ, 3 WC, phòng khách, phòng bếp riêng.
* Ngang 4m, lô góc nên thoáng mát. Hẻm xe hơi đỗ cửa, thông khắp ngõ.
* Nhà đang gấp bán. Giá nào cũng bán!
Liên hệ Oanh xem nhà chính chủ miễn phí."	False	False	True	Lý Chính Thắng, Quận 3	Lý Chính Thắng, Quận 3	Lý Chính Thắng, Quận 3
1 đời chủ. Âu Cơ. Tân Phú. 4 tầng BTCT. Nhỉnh 4 Tỷ.	5.5	40.0				"+ Diện tích 40m2. Hiện trạng 1 trệt 1 lửng 2 lầu sân thượng 50%, tổng 3PN và phòng làm việc, 3 WC tiện sửa lại.
+ Hẻm trước nhà 3.5m, chỉ 10 bước ra ô tô quay đầu.
+ Chính chủ lâu năm, sổ nở hậu đẹp, có cửa sau thoáng mát, lô góc nhưng không lộ giới.
+ Pháp lý chuẩn, công chứng nhanh."	False	False	True	đường Âu Cơ, quận Tân Phú	đường Âu Cơ, quận Tân Phú	đường Âu Cơ, quận Tân Phú
Quận 3, lô góc hẻm xe hơi đỗ cửa, Lý Chính Thắng 41m2 giá 5tỷ5.	4.5	41.0				"Quận 3, lô góc hẻm xe hơi đỗ cửa, Lý Chính Thắng 41m2 giá 5tỷ5.
* Ngang 4m, lô góc nên thoáng mát. Hẻm xe hơi đỗ cửa, thông khắp ngõ.
* Nhà 3 tầng, 3 phòng ngủ, 3 WC, phòng khách, phòng bếp riêng.
* Ngang 4m, lô góc nên thoáng mát. Hẻm xe hơi đỗ cửa, thông khắp ngõ.
* Nhà đang gấp bán. Giá nào cũng bán!
Liên hệ Oanh xem nhà chính chủ miễn phí."	False	False	True	Lý Chính Thắng, Quận 3	Lý Chính Thắng, Quận 3	Lý Chính Thắng, Quận 3
Nhà Nguyễn Sơn, Long Biên, 72m x 5 tầng, lô góc, ô tô, tháng máy, 15 tỷ 6	5.5	72.0	5.0	5.0	Long Biên	"- Bán nhà Nguyễn Sơn, Long Biên, khu vực hiếm nhà bán. Nhà lô góc ô tô đi nhiều hướng, diện tích 72m, xây dựng 5 tầng có thang máy, mặt tiền nhà rộng trên 5m đem lại cho vị thế căn nhà thoáng đẹp.
- Nhà nằm ngõ rộng Nguyễn Sơn thông sang đường lớn ra bệnh viện Tâm Anh. Đường trước nhà rộng hai mặt ngõ ô tô thông thoáng, khu vực dân trí cao, an sinh đỉnh, quanh nhà buôn bán hàng xách tay sầm uất.
- Nhà thiết kế tâm huyết với thang máy xịn, gara ô tô riêng tại tầng 1, các phòng thoáng mát, ánh sáng ngập tràn.
+ Sổ đỏ vuông đẹp sẵn sàng giao dịch.
LH: 0904.882258"	True	False	True	Nguyễn Sơn, Long Biên	Long Biên	Nguyễn Sơn, Long Biên
Nhà Nguyễn Sơn, Long Biên, 72m x 5 tầng, lô góc, ô tô, tháng máy, 15 tỷ 6	15.6	72.0	4.0	5.0	Long Biên	"- Bán nhà Nguyễn Sơn, Long Biên, khu vực hiếm nhà bán. Nhà lô góc ô tô đi nhiều hướng, diện tích 72m, xây dựng 5 tầng có thang máy, mặt tiền nhà rộng trên 5m đem lại cho vị thế căn nhà thoáng đẹp.
- Nhà nằm ngõ rộng Nguyễn Sơn thông sang đường lớn ra bệnh viện Tâm Anh. Đường trước nhà rộng hai mặt ngõ ô tô thông thoáng, khu vực dân trí cao, an sinh đỉnh, quanh nhà buôn bán hàng xách tay sầm uất.
- Nhà thiết kế tâm huyết với thang máy xịn, gara ô tô riêng tại tầng 1, các phòng thoáng mát, ánh sáng ngập tràn.
+ Sổ đỏ vuông đẹp sẵn sàng giao dịch.
LH: 0904.882258"	True	False	True	Nguyễn Sơn, Long Biên	Long Biên	Nguyễn Sơn, Long Biên
Bán nhà 19 tỷ nhà 190 m2, 1 tầng, Vườn Lài ,Quận Tân Phú,Tphcm	15.6	190.0	2.0	2.0		"???? NHÀ Trung Tâm Quận Tân Phú , Đường Vườn Lài, khu Kinh doanh buôn bán sầm uất Của Tân Phú ????

???? Đường 20m - Giao thông thuận tiện các Quận ????

???? SỔ VUÔNG VỨC HOÀN CÔNG ĐỦ - NHÀ 1 TẦNG , khu vực hiếm nhà bán ????
???? Mặt tiền nhà 5,5m dài 30m.Tổng diện tích 190 m2
???? Sổ đẹp chính chủ 1 đời - mua bán nhanh gọn lẹ.
???? Giá còn thương lương mạnh"	False	False	True	đường Vườn Lài, Quận Tân Phú	đường Vườn Lài, Quận Tân Phú	đường Vườn Lài, Quận Tân Phú
GÒ VẤP, BÁN NHÀ MẶT TIỀN ĐƯỜNG TÂN SƠN, DT 4 x19m, CHỈ 10.5 TỶ	19	75.0	1.0	1.0	Tân Sơn, phường 12, quận Gò Vấp, tp.HCM	"Tâm BĐS Tel / Zalo 0909 269 706
23001104NN0 Mô tả
- Sở hữu Vị trí Kinh doanh đỉnh, dọc theo trục đường Tân Sơn, toàn là dãy Mặt tiền Kinh doanh Văn phòng Đại diện, tiệm Spa, Thẫm mỹ..
- Khuôn viên 4x19m, Sổ vuông CN 75m2.
- Hiện trạng nhà Cấp 4 củ.
- Đường trước nhà rộng 20m, có lề 3m
- Hướng nhà: Đông nam.
- Pháp lý chuẩn, làm việc chính chủ.
- Giá chỉ 10 tỷ 500 triệu.
- Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS."	False	False	True	đường Tân Sơn, Gò Vấp	Tân Sơn, phường 12, quận Gò Vấp, tp.HCM	đường Tân Sơn, Gò Vấp
Nhà đẹp, 2 tầng, 44m2, nhỉnh 3 tỷ	10.5	44.0	2.0	2.0		"Mô tả:
Đường trước nhà: 1.5m, hẻm xe máy, có sân trước nhà để xe.
Kết cấu & Công năng: 1 trệt, 1 lầu, 2PN, 2WC, PK, PB. Đang cho thuê 8tr/tháng.
Nội thất: Cơ bản.
Pháp lý: Sổ hồng riêng."	False	True	True			
Nhà đẹp tại Gò Vấp, 2 tầng, 22m2, giá chỉ 2.55 tỷ	2.6	22.0	2.0	2.0		"ĐÃ ĐẾN LÚC CHỐT HẠ CĂN NHÀ NÀY, TỪ 2.55 TỶ CÒN 2.1 TỶ TL, NHÀ TỐT - GIÁ TỐT - CHỐT NGAY
Mô tả:
Đường trước nhà: 1.6m.
Kết cấu: 1 trệt, 1 lầu, 2PN, 2WC.
Công năng: Mua ở hoặc đầu tư cho thuê.
Pháp lý: Sổ hồng riêng."	False	False	True	Gò Vấp	Gò Vấp	Gò Vấp
