Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Nhà diện tích 40m2, hẻm 3 m thông, chỉ 4 tỷ	7	40.0	2.0	2.0		"Nhà ĐS6 Lý Thường Kiệt, Phường 7, Gò Vấp
+ Diện tích: nở hậu 6m x 7.5m = 40m2
Kết cấu: 1 trệt 1 lầu: 2 phòng ngủ, 2wc
+ Vị trí: hẻm 3m thông
Nhà mới
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình ảnh minh họa"	False	False	True	Đại Sỹ 6, Phường 7, Quận Gò Vấp	Đại Sỹ 6, Phường 7, Quận Gò Vấp	Đại Sỹ 6, Phường 7, Quận Gò Vấp
Cần bán Nhà Quận Thanh Xuân- Phân lô, ngõ rộng thênh thang 64m x4 tầng MT 5,3m. 7.x tỷ	4.05	64.0	4.0	3.0	Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội	"Cần bán Nhà Quận Thanh Xuân- Phân lô, ngõ rộng thênh thang 64m x4 tầng MT 5,3m giá chào 7.x tỷ
+ Cần bán căn nhà tại phường Khương Mai- Quận Thanh Xuân, Khu vực phân lô cán bộ, dân trí văn minh, khung cột chắc chắn, kiên cố. chủ nhà gìn giữ cẩn thận, thiết kế tầng 2 phòng có ban công, giếng trời thoáng mát. Nhà thoáng 2 mặt trước và sau nên phong thủy tuyệt vời, nhà 2 mặt ngõ giao thông thuận tiện.
+ Bán kính 500m đầy đủ hệ thống tiện ích như: Chợ, siêu thị, ngân hàng, trường mầm non, cấp 1,2,3.
Bên dưới có: Đại học Khoa Học Xã Hội Nhân Văn, Trường Đại Học Khoa Học Tự Nhiên, Đại Học Quốc Gia Hà Nội, Cao Đẳng Ngoại Thương, Cao Đẳng Công Thương Hà Nội.
Bên trên có: Đại Học Thủy Lợi, Học Viện Ngân Hàng, Đại Học Y.
+ Sổ đỏ chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch.
+ Giá 7,x tỷ (còn thương lượng, miện trung gian).
+ Vui lòng liên hệ em Vũ SĐT hoặc Zalo để được xem nhà và Gặp Chính Chủ (chuyên Thanh Xuân)."	False	False	True	phường Khương Mai, Quận Thanh Xuân	Hoàng Văn Thái, Khương Mai, Thanh Xuân, Hà Nội	phường Khương Mai, Quận Thanh Xuân
Hxh Thống Nhất 4x15 3PN 5.2 Tỷ P11 Gò Vấp	7.48	60.0	3.0	2.0		"HXH -2 TẦNG BTCT - NỘI THÂT NHÀ MỚI
4x15 Hxh Thống Nhất 3PN 5.2 Tỷ Phường 11 Gò Vấp

- 1 trệt 1 lầu 3 phòng ngủ 2WC, PK bếp ban công
- Sổ nở hậu nhẹ, pháp lý chuẩn, an ninh cao
- Ngay Quang Trung, Lê Văn Thọ, Đường số 1"	False	False	True	Đường số 1, Phường 11, Quận Gò Vấp	Đường số 1, Phường 11, Quận Gò Vấp	Đường số 1, Phường 11, Quận Gò Vấp
Hẻm to 3,5x16 Nguyễn Văn Lượng P10 Gò Vấp	5.2	56.0	2.0	2.0		"NGAY LOTTE - GẦN MẶT TIỀN - HẺM Ô TÔ

Hẻm to 3,5x16 Nguyễn Văn Lượng 5.9 tỷ P 10 Gò Vấp
+ 1 Trệt 1 Lầu 2PN, 2WC, ban công thoáng
+ Trung tâm Lottemart, Cityland, Phan Văn Trị, Nguyễn Oanh...hẻm 6m thông, dân trí cao
+ Sổ vuông vức, pháp lý chuẩn, an ninh cao"	False	False	True	hẻm 3,5x16, đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp	hẻm 3,5x16, đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp	hẻm 3,5x16, đường Nguyễn Văn Lượng, Phường 10, Quận Gò Vấp
HXH THÔNG - BIỆT THỰ NGANG KHỦNG 8M - TÂN SƠN NHÌ - TÂN PHÚ	5.9	91.0	5.0			"HXH THÔNG - BIỆT THỰ NGANG KHỦNG 8M - TÂN SƠN NHÌ - TÂN PHÚ

+ Biệt thự Tân Phú ngang khủng 8m. Sổ vuông đét. Tên chủ trang bìa.

+ Nhà 1 đời chủ ở lâu đời chưa qua đầu tư.

+ Biệt thự mái thái 1 Trệt 1 Lầu gồm: Gara ô tô + khách + bếp + phòng ăn + 5 phòng ngủ.

+ Trục Tân Sơn Nhì + Nguyễn Cửu Đàm + Nguyễn Quý Anh là trục VIP và dân trí cao của Quận Tân Phú."	False	False	True	Tân Sơn Nhì, Tuyên Phú	Tân Sơn Nhì, Tuyên Phú	Tân Sơn Nhì, Tuyên Phú
Bán nhà đẹp Nghi Tam Tay Ho như ảnh hợp để ở 40mx5tang chỉ hơn 4 tỷ.	14.2	40.0	5.0	5.0	Hà Nội nghi tam tay ho	"Bán nhà đẹp Nghi Tam Tay Ho như ảnh hợp để ở 40mx5tang chỉ hơn 4 tỷ.
+ Vị trí ngõ phố Nghi Tàm khu trung tâm Quận Tây Hồ. hưởng trọn không khí trong lành nhất Hà Nội. Thuận tiện đi Xuân Diệu, Âu Cơ, Tứ Liên, Tô Ngọc Vân. Ra Hồ Tây chỉ 50m.
+ Thiết kế 5 ngủ thoải mái. mới xây 3 năm.
+ Sổ đỏ gối giường sang tên nhanh chóng.
+ Hỗ trợ mọi mặt để mua nhà.
+ Nhung Tây Hồ 0963401959"	False	False	True	Nghi Tàm, Quận Tây Hồ	Hà Nội nghi tam tay ho	Nghi Tàm, Quận Tây Hồ
Bán nhà đẹp Nghi Tam Tay Ho như ảnh hợp để ở 40mx5tang chỉ hơn 4 tỷ.	4.8	40.0	5.0	3.0	Hà Nội nghi tam tay ho	"Bán nhà đẹp Nghi Tam Tay Ho như ảnh hợp để ở 40mx5tang chỉ hơn 4 tỷ.
+ Vị trí ngõ phố Nghi Tàm khu trung tâm Quận Tây Hồ. hưởng trọn không khí trong lành nhất Hà Nội. Thuận tiện đi Xuân Diệu, Âu Cơ, Tứ Liên, Tô Ngọc Vân. Ra Hồ Tây chỉ 50m.
+ Thiết kế 5 ngủ thoải mái. mới xây 3 năm.
+ Sổ đỏ gối giường sang tên nhanh chóng.
+ Hỗ trợ mọi mặt để mua nhà.
+ Nhung Tây Hồ 0963401959"	False	False	True	ngõ phố Nghi Tàm, Quận Tây Hồ	Hà Nội nghi tam tay ho	ngõ phố Nghi Tàm, Quận Tây Hồ
Bán nhà cổ mặt phố Hàng Gà - Hoàn Kiếm - kinh doanh siêu đỉnh	4.8	12.0				"- Nhà nằm gần ngã ba Hàng Mã, Lò Rèn, giao thông thuận tiện đi Hàng Bồ, Hàng Cót, Bát Đàn, Hàng Cá, Lãn Ông, Thuốc Bắc, Bát Sứ, Chả Cá, Hàng Điếu, Hàng Thiếc, Hàng Nón, Phùng Hưng, Hàng Giấy, Đồng Xuân.......
- Nhà cũ lâu năm chủ xác định bán đất.
- Sổ đỏ chính chủ sẵn sàng giao dịch."	False	False	True	Hàng Gà, Hoàn Kiếm	Hàng Gà, Hoàn Kiếm	Hàng Gà, Hoàn Kiếm
BÁN NHÀ ĐƯỜNG XE HƠI 8m_ TNP A_ QUẬN 9_ NHÀ 2 TẦNG_ CHO THUÊ 8tr/th_ GIÁ NHỈNH 3ty	67	40.0				"BÁN NHÀ ĐƯỜNG XE HƠI 8m_ TNP A_ QUẬN 9_ NHÀ 2 TẦNG_ CHO THUÊ 8tr/th_ GIÁ NHỈNH 3ty

- Chi tiết:
+ Nhà 1 trệt 1 lầu 2pn đường trước nhà 8m.
- Diện tích: 38m2
- Nhà gần trường học, bệnh viện, trung tâm thương mại, đi chỉ vài phút là tới.
- Liên hệ Vương: 0766788892
———-//———//——-
Kho hàng hơn 1000 sản phẩm, đáp ứng mọi nhu cầu khách hàng."	False	True	True	đường Xe Hơi, Quận 9	đường Xe Hơi, Quận 9	đường Xe Hơi, Quận 9
Nhà đẹp Lâm Hạ, 75m x 5 tầng, thang máy, gara 2 ô tô, full nội thất, 17.8 tỷ	17.8	75.0	4.0	6.0	Long Biên	"Bán nhà mới đẹp Lâm Hạ thông sang Hoàng Như Tiếp, diện tích 75m, MT 5m xây dựng 5 tầng hiện đại, thang máy xịn, nhà full nội thất tặng lại cho khách mua.
+ Nhà nằm khu vực Lâm Hạ - Hoàng Như Tiếp, ô tô thông các ngả Nguyễn Sơn, Nguyễn Văn Cừ, Hồng Tiến. Khu vực cư dân văn minh, dân trí cao, hàng xóm là những người có điều kiện, vừa ở vừa kinh doanh thuận tiện.
+ Vị trí nhà nằm tại ngõ to rộng, vỉa hè đẹp, gần bệnh viện Tâm Anh, khu làm việc của hàng không Việt Nam, trường học các cấp gần nhà, chợ, siêu thị, vườn hoa công viên đầy đủ.
+ Nhà thiết kế 5 tầng hiện đại phong cách Âu, thang máy xịn, gồm 4 phòng ngủ khép kín, tầng 1 để xe, tầng 2 là phòng khách + bếp. Có khu thư gián trên tầng thượng, sân vườn cảnh quan.
+ Sổ đỏ vuông đẹp, sẵn sàng giao dịch.
LH: 0904.882258"	True	False	True	Lâm Hạ - Hoàng Như Tiếp	Long Biên	Lâm Hạ - Hoàng Như Tiếp
GÒ VẤP, NHÀ PHỐ HẺM 6M, CẠNH CÔNG VIÊN, PHẠM VĂN CHIÊU, CHỈ 5.65 TỶ	17.8	58.0	4.0	5.0	Đường Phạm Văn Chiêu, phường 14, quận Gò Vấp, tp.HCM	"LH Tâm BĐS Tel / Zalo 0909 269 706
23003068NM2 Mô tả
- Vị trí nhà ngay ngã tư Phan Huy Ích, Quang Trung, Nguyễn Văn Khối, khu vực sầm uất, tiện ích gần Chợ Thạch Đà, Trung tâm thương mại Emart2... Trường học cấp 1 2 3 An Hội... giao thông thuận tiện di chuyển ra Trường Chinh Tân Bình...
- Diện tích 4.5 x 15m, cạnh bên 11m, CNDT 58m2.
- Kết cấu nhà xây mới 1 trệt 2 lầu và sân thượng,, Công năng gồm sân xe, Phòng khách, Bếp, phòng thờ, 4 phòng ngũ và 5 tolet.
- Pháp lý chuẩn, minh bạch, rõ ràng, sổ hồng hoàn công đủ.
- Giá chỉ 5 tỷ 650 triệu.
- Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS."	False	False	True	Phan Huy Ích, Quang Trung, Nguyễn Văn Khối	Đường Phạm Văn Chiêu, phường 14, quận Gò Vấp, tp.HCM	Phan Huy Ích, Quang Trung, Nguyễn Văn Khối
Bán nhà Nguyễn Chí Thanh, Đống Đa 62m2x4T, Ôtô- gần phố- full nội thất, giá 10,5 tỷ	5.65	62.0	6.0			"Diện tích 62m2 ( sổ đỏ 55m2)
- Nhà vị trí rất đẹp, cách mặt phố Nguyễn Chí Thanh chỉ 50m, ngõ oto 7 chỗ vào tận nhà.
- Nhà dân xây chắc chắn, mặt tiền 6m rất đẹp, 2 thoáng trước sau.
- Khu trung tâm vô vàn tiện ích có thể vừa ở vừa kinh doanh được.
Thiết kế:
Tầng 1: Khách, bếp.
Tầng 2 3: Mỗi tầng 3 phòng
Tầng 4 : phòng thờ, sân phơi.
- Sổ đỏ chính chủ, vuông vắn, pháp lí rõ ràng.
Gía : 10,5 tỷ ( có thương lượng ).
Liên hệ : chị Tâm 0985428591"	False	False	True	đường Nguyễn Chí Thanh, Quận Đống Đa	đường Nguyễn Chí Thanh, Quận Đống Đa	đường Nguyễn Chí Thanh, Quận Đống Đa
GÒ VẤP, BÁN GẤP NHÀ EMART PHAN VĂN TRỊ P5, DT 5x18m, CHỈ 15 TỶ	10.5	313.0	6.0	6.0	Đường Phạm Văn Chiêu, phường 14, quận Gò Vấp, tp.HCM	"LH Tâm BĐS Tel / Zalo 0909269706
23067075NM1 Mô tả
- Vị trí nhà cực đẹp, đối diện Trung tâm thương mại Emart và CityLand Garden Hills, Trung tâm thương mại Emart Phan Văn Trị, khu ẩm thực phố Phan Văn Trị, tiện ích bậc nhất Gò Vấp, vị trí giao thông thuận tiện di chuyển ra Phạm Văn Đồng, Sân bay Tân Sơn Nhất, và các quận Phú Nhuận, Bình Thạnh...
- Nhà gần mặt tiền Phan Văn Trị, hẻm vào sạch sẽ, an ninh, dân trí khu vực cao, chỉ vài bước chân ra đến trung tâm tiện ích sầm uất bậc nhất Gò Vấp.
- Khuôn viên đất 5x18m CNDT 83m2 đất.
- Kết cấu nhà 1 hầm 1 lững 3 lầu, Công năng Gragage, Thang máy, Phòng khách, Bếp, 4 phòng ngũ lớn Ban Công, 6 tolet, phòng ăn, nhà kho, sân phơi, sân thượng...
- Do chủ có việc gia đình cần xuất cảnh, nên nội thất căn nhà để lại toàn bộ, chất liệu cao cấp, nhập khẩu toàn bộ, đèn chùm được đặt mạ vàng 24k, Đá phát sáng nhiều màu, bàn ghế salon gỗ và bộ giường gỗ, tổng giá trị nội thất khoảng hơn 5 tỷ, toàn bộ được đặt từ nước ngoài vận chuyển về.
- Pháp lý chuẩn, nhà hoàn công xây dựng đủ 5 tầng 313m2, làm việc chính chủ.
- Giá chỉ 15 tỷ, thương lượng giá cực tốt để bán nhanh.
- Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS."	True	True	True	Phan Văn Trị, Gò Vấp	Đường Phạm Văn Chiêu, phường 14, quận Gò Vấp, tp.HCM	Phan Văn Trị, Gò Vấp
Gần CMT8, Công Viên Lê Thị Riêng Quận 10, 48m2, giá nhỉnh 80tr/m2.	15					"Gần CMT8, Công Viên Lê Thị Riêng Quận 10, 48m2, giá nhỉnh 80tr/m2.
+ Nhà mới 2 tầng, không quy hoạch, không lộ giới.
+ Hẻm an ninh, yên tĩnh, gần chợ, trường học các cấp, bệnh viện.
+ Khách thiện chí mua. Giá chốt bất ngờ!
Giá 3.9 tỷ thương lượng. Giá quá rẻ!
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	CMT8, Công Viên Lê Thị Riêng, Quận 10	CMT8, Công Viên Lê Thị Riêng, Quận 10	CMT8, Công Viên Lê Thị Riêng, Quận 10
Cần bán gấp nhà MT Nguyễn Đình Trân,Ngũ Hành Sơn, Giá chỉ 7.3Tỷ	3.9	90.0	3.0	3.0	Đà Nẵng	"Mô Tả:
+ Vị trí rất chi là có 1-0-2 khu vực Ngũ Hành Sơn, vừa có thể ở và kinh doanh đều hợp lý, cực kỳ hiếm, chỉ cách biển tầm 300m đi bộ ngắm biển, ngẳm resot, cách Crowne Plaza chừng 700m,
+ Cách bệnh viện Đa Khoa Phụ Sản- Nhi chừng 500m, cách đường Minh Mạng 400m, có khả năng mua đầu tư hoặc định cư tại Đà Nẵng rất lớn.
+ Công năng gồm: 3 Tầng,1P.sinh hoạt chung,1P.Khách, 1P.bếp,3 P.Ngủ, phòng thờ, sân phơi...
+ Vị trí Kinh doanh, ở đều sướng mát mẻ quanh năm, sầm uất, an ninh tốt.
+ Sổ đỏ đầy đủ, pháp lý rõ ràng sẵn sàn giao dịch.
Liên hệ: Trường Vũ (Chuyên Nhà Phố Đà Nẵng)"	False	False	True	Nguyễn Đình Trân, Ngũ Hành Sơn, Đà Nẵng	Đà Nẵng	Nguyễn Đình Trân, Ngũ Hành Sơn, Đà Nẵng
